基金代码,基金代码,总市值,一致预期PE,每股一致预期增速,静态pe,毛利率,净利率,roe,roic,经营现金流净额/净利润,资产负债率,静态pb,总市值排名,一致预期PE排名,每股一致预期增速排名,静态pe排名,毛利率排名,净利率排名,roe排名,roic排名,经营现金流净额/净利润排名,资产负债率排名,静态pb排名,股票个数,前十大股票占比,前三大行业占比,股票个数排名,前十大股票占比排名,前三大行业占比排名,换手率,换手率排名,交易效率,交易效率排名
005197.OF,005197.OF,9125.130866,30.11510521,7.89039504,10.17731639,17.37764161,19.08997936,12.94021228,7.2858,53.83632912,48.15063995,0.31024478,0.996085254,0.517616355,0.077424967,0.103088299,0.146585472,0.849934754,0.501957373,0.218790779,0.400173989,0.799043062,0.013484124,54,39.4,68.57,0.71922575,0.371683341,0.878207916,1.204658637,0.186167899,3.7782178371581288,0.7799043062200957
005209.OF,005209.OF,1110.03214,46.83279674,18.54068497,24.76681806,38.72156828,12.32165116,8.34020389,7.91602414,49.0339645,39.06203785,5.08576631,0.301000435,0.916050457,0.250978686,0.41322314,0.835145716,0.331013484,0.168334058,0.268812527,0.319704219,0.409743367,0.655937364,39,48.03,53.01,0.471944324,0.590691605,0.702044367,6.257533892,0.884297521,-3.0613972486015903,0.27446715963462376
005211.OF,005211.OF,1203.057227,39.87812421,37.65674653,57.86145829,25.98146257,18.63968064,9.86136601,7.75748541,24.25874477,50.6826061,5.968004,0.327968682,0.822531535,0.680295781,0.966507177,0.355371901,0.819486733,0.255763375,0.257503262,0.082209656,0.861678991,0.79599826,31,67.77,71.09,0.275119617,0.935189213,0.892127012,3.598127916,0.679860809,-3.198980947513375,0.2657677250978686
005225.OF,005225.OF,3173.585486,23.16010211,37.54111619,21.88650095,24.54100716,19.85483559,15.78853937,9.78219626,58.07648013,56.75953919,4.24151388,0.714658547,0.271857329,0.677250979,0.339712919,0.306220096,0.880382775,0.767725098,0.446280992,0.475859069,0.948673336,0.495867769,131,23.93,41.14,0.951500652,0.10830796,0.457590257,2.600026378,0.529795563,4.01140344123078,0.7907785993910396
005226.OF,005226.OF,3973.676778,51.55784109,5.38995608,12.42309751,11.21829986,5.44568392,4.59106672,3.35456888,20.55573568,11.83336225,2.30972154,0.816441931,0.948238365,0.047411918,0.145280557,0.082209656,0.041757286,0.05045672,0.068725533,0.059156155,0.011744237,0.177903436,13,21.95,15.73,0.008481949,0.092648978,0.034362766,3.755062591,0.696824706,0.23073255345372765,0.5389299695519791
005228.OF,005228.OF,6812.459387,31.22435334,4.52931319,6.24003098,23.58533001,20.73931633,12.21421198,7.41946366,66.62273439,46.89059989,0.64258044,0.963462375,0.558068726,0.040017399,0.050891692,0.274902131,0.913440626,0.430187038,0.228360157,0.666811657,0.76076555,0.024358417,31,47.08,71.68,0.275119617,0.568943019,0.895606786,1.60676154,0.287951283,-2.763348169262254,0.2892561983471074
005231.OF,005231.OF,1754.496197,23.68021223,25.74521799,18.98961406,22.17261181,7.96231184,7.40648196,4.8949292,50.26949444,59.89959485,3.09244819,0.456285341,0.286646368,0.418007829,0.254023488,0.235319704,0.106133101,0.130491518,0.123966942,0.334058286,0.973031753,0.265332753,30,47.78,46.13,0.249021314,0.585254458,0.586341888,3.656637483,0.6876903,5.46372758931761,0.8412353197042193
005233.OF,005233.OF,857.9672081,26.19675654,43.53084288,28.3570232,14.40967532,12.30931204,7.53929071,5.59940212,-8.97533314,53.65776745,2.26329206,0.222270552,0.363636364,0.759025663,0.532405394,0.118747281,0.330143541,0.136581122,0.147020444,0.003044802,0.911265768,0.170943889,38,56.31,67.71,0.447803393,0.777294476,0.872988256,3.135502677,0.61722488,3.989714712018406,0.7890387124836885
005235.OF,005235.OF,2214.150892,42.54993472,23.38088116,31.70363515,53.39953249,20.77129183,20.22527296,19.90428052,83.41711622,32.74959711,7.05752789,0.540234885,0.865593736,0.358851675,0.635493693,0.981731187,0.915180513,0.976076555,0.993910396,0.970856894,0.190082645,0.908220966,51,56.61,93.38,0.680948238,0.784254023,0.995215311,2.405699961,0.49108308,-10.112638327469302,0.08264462809917356
005237.OF,005237.OF,858.1882727,52.7252276,26.27400977,49.39135572,55.61284164,17.73964852,14.79123135,15.4709053,71.42418944,27.87199013,8.47923843,0.223140496,0.953023054,0.429752066,0.915180513,0.987820792,0.759025663,0.682470639,0.896911701,0.78338408,0.115267508,0.959112658,107,41.99,91.78,0.928664637,0.434101783,0.990430622,4.901885827,0.804262723,-7.815430163424735,0.11222270552414093
005239.OF,005239.OF,333.6342535,31.02992771,36.56966275,36.20906122,41.01080694,9.24463961,6.98759016,8.16610554,54.92745708,32.77289373,4.29220447,0.041757286,0.550239234,0.659417138,0.74815137,0.87907786,0.141365811,0.119182253,0.288821227,0.421487603,0.190952588,0.505872118,150,38.57,86.79,0.961939974,0.350587212,0.966942149,5.402973039,0.844715094,-0.511798271070366,0.450195737277077
005241.OF,005241.OF,1676.550374,31.83750153,62.37182491,23.40784646,35.45683294,9.29933583,12.31877223,12.42975774,67.85028953,42.5684357,4.82843643,0.438451501,0.578947368,0.913440626,0.37277077,0.742061766,0.143105698,0.440191388,0.708568943,0.696389735,0.573727708,0.609395389,50,42.43,34.11,0.6661592,0.44214876,0.257720748,3.945419659,0.723792953,2.6853499793949296,0.7233579817311875
005244.OF,005244.OF,1632.658183,34.53632685,92.80294869,30.12699185,36.75266456,12.9207305,10.09845309,9.83613063,67.13781473,40.11867372,3.97403025,0.430187038,0.680730753,0.976511527,0.591561548,0.782079165,0.366681166,0.273162244,0.454110483,0.682035668,0.46107003,0.436276642,46,44.03,55.46,0.607003045,0.483253589,0.737712049,1.791075659,0.335798173,-5.482190308745634,0.17877337973031754
005247.OF,005247.OF,6919.690721,17.33337404,15.27513596,11.78366526,11.63196997,13.10424608,9.41406626,4.26241325,31.26120091,39.2328615,2.02169362,0.967812092,0.083514572,0.189212701,0.130056546,0.087429317,0.384515007,0.222705524,0.102653328,0.133971292,0.418877773,0.144845585,57,31.06,38.39,0.756633319,0.204871683,0.369725968,2.832565448,0.568508047,4.849091610468589,0.8229665071770335
005250.OF,005250.OF,5851.840231,20.89225278,44.92253162,32.67385229,27.91172474,22.36366657,17.02688483,10.7243402,55.67210791,57.37758477,4.17801725,0.919530231,0.189212701,0.776424532,0.662026968,0.433666812,0.957372771,0.846020009,0.552414093,0.431491953,0.954327969,0.48107873,32,46.93,43.03,0.297085689,0.566115702,0.511744237,2.645594942,0.538494998,0.02982428214817765,0.5158764680295781
005251.OF,005251.OF,1957.015707,34.14973353,25.01709495,32.55218626,33.33100521,15.64028857,13.31850072,10.66285785,66.76232827,42.00287094,4.6318975,0.498477599,0.668551544,0.402783819,0.657677251,0.664201827,0.594171379,0.538494998,0.545454545,0.67246629,0.547194432,0.575902566,58,31.45,32.08,0.767290126,0.211831231,0.207046542,5.827517994,0.865158765,0.1656314130636382,0.531970421922575
005255.OF,005255.OF,8079.35192,29.83138805,16.95997162,13.99074536,21.25990941,23.1243996,16.31236476,9.69109572,59.93875134,57.13212704,0.1832752,0.990430622,0.501087429,0.223575468,0.167029143,0.215745977,0.972161809,0.802522836,0.436711614,0.518486298,0.95215311,0.010439321,76,39.31,80.42,0.873205742,0.369725968,0.938234015,1.316659743,0.212701174,4.699369516608666,0.8173118747281427
005258.OF,005258.OF,1981.887429,18.76263953,54.80833206,21.16952385,24.07893135,16.55445283,15.78632797,10.60820786,59.72691152,50.4435583,3.7896675,0.505437147,0.123966942,0.861678991,0.311874728,0.292301,0.662896912,0.767290126,0.539364941,0.513266638,0.85645933,0.403218791,122,24.07,28.28,0.942801218,0.11200522,0.142235755,2.695774526,0.546759461,-0.8407923949645629,0.4175728577642453
005259.OF,005259.OF,1673.91831,34.41432587,28.09475832,36.77252795,37.19862394,16.94361838,15.49855289,12.43407944,68.66897533,48.90202875,4.26171863,0.437581557,0.677250979,0.480208786,0.760330579,0.795563288,0.691605046,0.74554154,0.709438886,0.719878208,0.81861679,0.500652458,31,54.18,37.92,0.275119617,0.740104393,0.354501957,4.915354711,0.805567638,0.3303730667424458,0.542844715093519
005260.OF,005260.OF,388.1055781,33.88924975,60.17965859,22.81368964,28.96942306,10.20623028,9.62960287,10.53744212,52.8472124,46.69130835,4.72004934,0.05045672,0.653762505,0.900391475,0.361461505,0.480643758,0.180513267,0.237059591,0.532840365,0.381905176,0.752066116,0.586341888,494,16.55,23.5,0.998260113,0.048716833,0.083297086,7.546799718,0.92953458,-0.5801496652358886,0.4410613310134841
005262.OF,005262.OF,4058.514202,45.00540264,6.4747275,8.71696882,8.71798112,2.34191801,2.39514729,2.77917044,13.02428286,9.93100756,1.33177859,0.822531535,0.896041757,0.0630709,0.081774685,0.053066551,0.01261418,0.014789039,0.051761635,0.02261853,0.007394519,0.080034798,15,17.22,10.83,0.017833841,0.053066551,0.013049152,2.408202116,0.491953023,-0.7629813078363724,0.4245324053936494
005264.OF,005264.OF,932.3099053,28.36240274,20.36787284,23.02706414,29.81395579,10.4140553,10.41165939,9.54898835,51.61431898,31.13220213,3.06360127,0.246628969,0.443671161,0.294475859,0.365376251,0.514571553,0.193127447,0.291866029,0.419747716,0.36015659,0.160069595,0.259243149,21,51.71,35.52,0.066985646,0.68508047,0.291866029,10.40775755,0.96476729,-1.9174384053556282,0.33710308829926056
005265.OF,005265.OF,151.5217478,37.01758809,27.54546266,51.33434054,35.97202172,13.09661197,9.70607061,9.03964452,62.08436316,29.27775529,3.97523604,0.012179208,0.75554589,0.464114833,0.927794693,0.75815572,0.383210091,0.242714224,0.367551109,0.563723358,0.135276207,0.438016529,26,57.02,43.52,0.150065246,0.791866029,0.524793388,1.187542553,0.180513267,1.3822460895007622,0.6354936929099608
005267.OF,005267.OF,2626.877424,22.12979508,8.52585864,15.07769866,23.58936148,16.32472956,18.7157926,13.33168914,76.30906599,50.65893809,2.17388213,0.618964767,0.230969987,0.086559374,0.186602871,0.275337103,0.64984776,0.933449326,0.775119617,0.87907786,0.860809047,0.160939539,21,69.37,37.88,0.066985646,0.949108308,0.352327099,0.768943925,0.082209656,16.275302857747395,0.9647672901261418
005268.OF,005268.OF,3273.573238,36.3604339,42.54799175,37.66416573,43.91572608,20.17487893,21.4225078,19.25655092,82.48101754,38.3997118,7.47846844,0.730317529,0.736842105,0.746846455,0.776859504,0.91431057,0.895171814,0.989125707,0.98738582,0.964332318,0.378860374,0.932579382,36,55.52,54.08,0.398869074,0.763810352,0.718138321,1.390039076,0.231404959,-8.907999396414088,0.09830361026533276
005269.OF,005269.OF,996.6400673,30.0,10.15395095,11.51602952,19.99377572,13.46646897,10.51698263,6.8803646,52.87674383,47.55321853,0.0,0.266202697,0.511961722,0.10830796,0.12353197,0.184862984,0.417572858,0.299260548,0.195737277,0.38277512,0.776424532,0.003044802,69,21.25,61.68,0.848194867,0.085254458,0.822531535,1.705745764,0.313179643,5.253428511518789,0.8334058286211397
005270.OF,005270.OF,473.3216356,26.43804576,27.37936533,12.20318646,33.52503481,17.30797679,11.47022901,9.29509694,70.81456603,41.15795351,4.127379,0.077424967,0.371900826,0.460200087,0.141800783,0.67246629,0.719443236,0.365376251,0.391909526,0.771204872,0.507177033,0.468029578,36,54.76,31.65,0.398869074,0.751631144,0.196824706,7.972152713,0.934754241,-1.268560761951877,0.38190517616354935
005275.OF,005275.OF,2143.120989,42.00040735,53.63513627,45.75315162,44.13870693,18.71016682,18.67400265,17.55280568,80.77425165,36.27515287,6.85076173,0.533275337,0.857764245,0.854719443,0.886472379,0.917355372,0.825576338,0.931709439,0.963027403,0.942583732,0.29969552,0.88908221,47,48.92,41.64,0.621574598,0.618094824,0.472379295,1.948841956,0.373205742,-10.309153032212324,0.08046976946498477
005281.OF,005281.OF,803.4005427,35.90978901,37.72505348,46.54831387,29.59176985,10.84105969,10.65161746,10.77221959,48.98643768,37.94397037,4.61094202,0.200086994,0.719443236,0.681600696,0.895171814,0.505002175,0.222705524,0.306655067,0.55415398,0.318834276,0.359286646,0.571987821,34,52.82,52.69,0.345802523,0.713788604,0.698129622,4.931787492,0.806872553,-2.0512387215405994,0.32927359721618094
005290.OF,005290.OF,231.9890835,30.32908481,24.65850995,3.60251659,33.26057452,10.66390492,10.15189937,9.33629728,67.82507271,37.14181812,4.462934,0.018703784,0.527620705,0.393214441,0.02522836,0.660287081,0.209656372,0.277946933,0.39799913,0.695954763,0.32753371,0.536320139,29,39.49,34.58,0.221835581,0.374075685,0.271422358,17.37813836,0.995215311,-0.8919301278943205,0.40843845150065244
005293.OF,005293.OF,5208.59924,32.3214483,21.62625424,26.17555766,35.19802474,27.52116728,18.768869,13.33594278,68.99333063,39.30862369,5.41680486,0.89169204,0.595476294,0.316659417,0.461505002,0.735102218,0.995650283,0.934754241,0.775554589,0.726402784,0.423662462,0.709873858,19,72.5,49.43,0.043497173,0.970421923,0.64723793,3.986820197,0.725967812,1.5744080244008054,0.6533275337103088
005294.OF,005294.OF,6410.801057,20.51813207,33.70612984,25.18542098,20.93122263,22.58681899,15.26869363,7.28509754,44.7650286,61.69104572,3.64613632,0.944323619,0.179208351,0.605915615,0.424967377,0.205741627,0.961722488,0.726837756,0.218355807,0.258373206,0.980426272,0.374075685,49,46.76,60.7,0.652022619,0.562853415,0.809047412,1.56503556,0.278381905,7.611332569337913,0.886037407568508
005295.OF,005295.OF,4882.502447,19.86251377,24.5322787,19.66445005,18.79349992,17.81909098,12.37958886,6.55208104,43.62088685,53.42662638,2.97898433,0.87646803,0.152240104,0.386689865,0.27707699,0.165289256,0.762505437,0.44323619,0.179643323,0.244889082,0.904741192,0.250108743,301,29.76,44.03,0.993040452,0.186167899,0.538494998,1.18526538,0.178338408,10.79596087586731,0.9347542409743367
005296.OF,005296.OF,1116.571871,38.19745986,48.63572312,50.45561532,36.43972938,17.54137439,14.1856555,11.90494199,68.49720172,47.12357881,5.95618943,0.303175294,0.789473684,0.819486733,0.922575033,0.7707699,0.742061766,0.622879513,0.667681601,0.714223575,0.766855154,0.79338843,26,52.62,41.49,0.150065246,0.705089169,0.468247064,4.301345446,0.752936059,-3.6792491439433213,0.24314919530230536
005299.OF,005299.OF,283.0669445,44.36892577,28.92055232,51.96210047,34.21319013,5.55954828,5.51765091,7.16866089,55.73870975,37.38444862,5.00373587,0.028708134,0.889517181,0.500217486,0.931709439,0.698999565,0.043932144,0.076555024,0.210091344,0.433666812,0.334493258,0.640713354,51,42.7,60.16,0.680948238,0.44845585,0.799913006,6.524098247,0.895606786,1.0458799119307625,0.6054806437581557
005301!1.OF,005301!1.OF,1026.684779,21.3152015,57.44040228,57.04372949,14.20744627,20.39827206,6.61163441,2.70171107,36.08333624,59.82138518,2.53127148,0.276642018,0.202261853,0.884732492,0.963462375,0.116137451,0.903436277,0.108742932,0.047411918,0.167029143,0.972161809,0.197042192,24,74.07,83.81,0.114397564,0.975206612,0.953023054,2.141043605,0.424967377,1.9889551525504774,0.683340582862114
005303.OF,005303.OF,683.9443836,45.36966138,41.02034441,42.86604591,46.11913122,14.91491621,14.99417908,14.12794162,78.29390578,29.14977162,6.53172548,0.153110048,0.898651588,0.732057416,0.860809047,0.938668987,0.537625054,0.69769465,0.818181818,0.908655937,0.132666377,0.861678991,33,51.69,84.93,0.32122662,0.684210526,0.957807742,0.753853918,0.080469769,-51.98916468322978,0.002174858634188778
005310.OF,005310.OF,862.3569526,37.97855002,57.9763235,50.39380913,34.89009863,11.83068317,11.68537808,12.4894394,39.36680796,42.23142749,7.25436045,0.224880383,0.782514137,0.886907351,0.921270117,0.723357982,0.294475859,0.389734667,0.713353632,0.202696825,0.558938669,0.919965202,29,50.11,83.84,0.221835581,0.646802958,0.953892997,2.348556624,0.4784689,-1.518228129380628,0.3640713353632014
005311.OF,005311.OF,609.2104299,82.81431526,24.42130914,100.0821274,44.31152648,11.8820011,7.2889836,8.64160071,42.18013456,30.18653265,7.90284473,0.131361462,0.999130057,0.383210091,0.997825141,0.918660287,0.296215746,0.127011744,0.328838625,0.228360157,0.149195302,0.945628534,12,76.67,80.84,0.00630709,0.98477599,0.93953893,2.339988277,0.476729013,-12.144746334556102,0.06437581557198782
005323.OF,005323.OF,1224.43861,15.68079103,12.65190579,12.04059814,16.98724247,9.81096655,6.73049907,4.22618794,51.48096774,58.24526696,0.87600037,0.335363201,0.054806438,0.138321009,0.136581122,0.140930839,0.163984341,0.112657677,0.100478469,0.356676816,0.961722488,0.039147455,83,13.18,36.3,0.893866899,0.026968247,0.313179643,8.32755357,0.943018704,0.5914731581846793,0.5680730752501087
005325.OF,005325.OF,1437.580441,19.49803082,49.52424524,23.13835117,26.25868592,15.15341056,15.22006163,11.18966809,66.51618526,48.32884605,3.57078374,0.38799478,0.139625924,0.827751196,0.367116137,0.371030883,0.559808612,0.722488038,0.598956068,0.664201827,0.805132666,0.356676816,128,20.61,21.58,0.949325794,0.079599826,0.067855589,2.64800946,0.539799913,1.506206499730556,0.6463679860809047
005328.OF,005328.OF,975.7959113,20.97298563,90.41056313,41.78550718,20.08647392,10.46827296,7.85831783,6.07630062,13.02509705,55.23704013,3.30186676,0.260983036,0.192257503,0.973031753,0.844715094,0.187037843,0.198347107,0.150065246,0.164854284,0.023053502,0.932579382,0.305785124,36,52.15,64.66,0.398869074,0.697259678,0.851239669,13.40807543,0.984341018,-0.09205123333647601,0.5006524575902567
005331.OF,005331.OF,1927.522664,22.1370886,37.46089976,26.01450768,21.40394112,9.69016537,12.35755202,9.24316985,46.74504463,38.83905074,2.88268343,0.493257938,0.232274902,0.675946064,0.454545455,0.21922575,0.160504567,0.442366246,0.387124837,0.28708134,0.399304045,0.236189648,38,36.67,26.99,0.447803393,0.304915181,0.123096999,3.730975574,0.693344933,0.04403273801759843,0.5184862983906046
005335.OF,005335.OF,1394.274759,24.44978329,16.03228184,12.77734396,31.15059995,13.95194418,14.73712608,11.70432969,63.7369857,49.05894776,1.85129221,0.378860374,0.307525011,0.207481514,0.150065246,0.563288386,0.457590257,0.67507612,0.650717703,0.60200087,0.823836451,0.124836886,53,42.33,62.51,0.705524141,0.438886472,0.831665942,1.844230253,0.351022184,5.33690671432663,0.8364506307090039
005341.OF,005341.OF,1951.242222,43.54720178,30.05709385,38.22094845,37.4849059,15.92253296,14.83424402,13.37697851,60.1842764,38.18475475,5.91420246,0.497607656,0.878642888,0.529795563,0.787733797,0.804262723,0.615919965,0.684210526,0.778599391,0.523705959,0.367116137,0.789908656,38,43.21,35.92,0.447803393,0.462374946,0.301652893,7.446240046,0.927359722,-0.003333682482252727,0.5128316659417138
005343.OF,005343.OF,5688.380679,19.76973518,35.14578314,29.6682696,12.76514222,13.62848128,9.76737472,4.43191031,17.58735672,45.53013886,2.3174614,0.910830796,0.149630274,0.632448891,0.581122227,0.103523271,0.43062201,0.248368856,0.109612875,0.043932144,0.712048717,0.17877338,61,33.53,42.08,0.793823401,0.25184863,0.483253589,1.186603696,0.179643323,15.42991567590735,0.9625924314919531
005351.OF,005351.OF,5450.788755,29.21957352,29.04833764,29.37604258,33.29451662,18.04818646,13.48651727,11.27691318,54.94694804,42.79726678,4.5798814,0.903436277,0.478033928,0.504132231,0.568943019,0.662026968,0.779034363,0.55676381,0.608960418,0.421922575,0.59199652,0.565898217,36,58.75,42.4,0.398869074,0.819486733,0.491300565,1.77745832,0.331013484,-4.01293724850887,0.22923010004349717
005352.OF,005352.OF,3214.200915,22.92453933,27.66042587,33.25826328,22.23805685,17.38338136,16.07375675,10.12931632,59.13539885,51.08037647,3.91042421,0.720748151,0.262287951,0.468899522,0.673771205,0.236189648,0.72553284,0.787733797,0.485428447,0.502827316,0.866028708,0.425402349,32,65.26,38.4,0.297085689,0.907351022,0.370378425,1.770294169,0.329273597,-0.9191629326323557,0.40669856459330145
005354.OF,005354.OF,7655.180817,31.7995493,16.08667604,14.27902957,25.56106506,18.48585953,13.25114595,9.48415191,40.11394204,48.14623858,0.73714507,0.985645933,0.57677251,0.208351457,0.172248804,0.338842975,0.809047412,0.531970422,0.412788169,0.210526316,0.79860809,0.030882993,56,42.94,69.91,0.746846455,0.453240539,0.884297521,1.807540272,0.339277947,0.4834276909543726,0.5593736407133536
005357.OF,005357.OF,1823.763233,26.49681859,51.90924401,13.63330771,22.30826523,13.76891603,10.09355837,7.0158002,48.0426093,46.27008766,3.58912666,0.471944324,0.374510657,0.843410178,0.160069595,0.237494563,0.442801218,0.272727273,0.200521966,0.306220096,0.73814702,0.36015659,77,24.67,28.72,0.876250544,0.118747281,0.149195302,8.153614385,0.939103958,0.9132907479288401,0.592431491953023
005358.OF,005358.OF,2445.710329,20.19332489,37.58486469,18.819602,31.89520913,21.68675513,19.25276017,14.51478159,76.85845765,47.44662389,2.82893757,0.588081775,0.164854284,0.67768595,0.248803828,0.604175729,0.939973902,0.951718138,0.840365376,0.889517181,0.77337973,0.227490213,29,71.63,42.79,0.221835581,0.96737712,0.50630709,0.856251985,0.102218356,-6.004941641098792,0.1613745106568073
005360.OF,005360.OF,3205.305396,13.56224874,76.37477651,25.6148804,7.76323347,23.10981103,13.72009803,4.83708959,12.20055778,71.68729317,2.16367734,0.719443236,0.029578077,0.953458025,0.440191388,0.042627229,0.971726838,0.578947368,0.123096999,0.020878643,0.992170509,0.159199652,31,51.5,73.5,0.275119617,0.681818182,0.907351022,7.192279393,0.920835146,1.3705404019195617,0.6341887777294476
005373.OF,005373.OF,70.67197725,46.23714224,16.37964702,18.16928202,26.89223816,1.20862033,0.91433382,2.8388735,45.84439794,38.96332784,2.03970982,0.003044802,0.909960853,0.213136146,0.237929535,0.398869074,0.007829491,0.006524576,0.053936494,0.270117442,0.403218791,0.147455415,107,15.49,27.24,0.928664637,0.041757286,0.129186603,2.240371602,0.446715963,-0.8649980647272999,0.4140930839495433
005376.OF,005376.OF,7086.049545,19.89930541,13.6015808,12.06240883,14.81558431,15.28317401,10.33714251,6.00791863,38.78140035,31.89319381,2.03394721,0.975206612,0.154414963,0.155719878,0.137451066,0.122662027,0.566333188,0.285776425,0.160939539,0.197477164,0.177468465,0.146585472,25,40.66,29.0,0.132666377,0.402566333,0.153110048,4.416122281,0.765550239,1.6693342916968923,0.6598521096128752
005379.OF,005379.OF,5963.167917,32.8911426,15.24129474,30.74611241,43.19573282,20.97651788,18.27076927,17.56882205,75.40863004,38.14742504,3.57342803,0.922575033,0.616354937,0.187907786,0.612440191,0.906481079,0.922140061,0.915615485,0.963897347,0.859069161,0.365376251,0.357981731,46,56.27,72.58,0.607003045,0.776859504,0.901261418,0.993991622,0.132666377,-10.72679879187151,0.07742496737712048
005381.OF,005381.OF,1129.513675,26.22750405,35.21729965,27.36746976,29.14587825,15.78804834,13.68390171,10.95215807,62.45723726,48.51513336,4.21270301,0.306655067,0.364071335,0.633318834,0.50369726,0.489343193,0.605915615,0.574162679,0.573727708,0.571552849,0.810787299,0.489778164,144,13.47,31.08,0.956502827,0.030013049,0.183558069,4.759653892,0.792083515,1.6028544077170892,0.6568073075250108
005386.OF,005386.OF,4113.040255,14.25075079,2.15703201,2.78486839,3.98083514,2.76206187,1.9732645,1.13616827,10.61995413,8.48195142,0.38310481,0.828186168,0.036537625,0.018268813,0.020878643,0.01261418,0.018268813,0.012179208,0.014354067,0.017833841,0.005654632,0.016093954,14,12.99,9.39,0.01261418,0.026533275,0.008264463,0.387278565,0.021748586,4.301408806345892,0.8046976946498478
005392.OF,005392.OF,4146.242572,13.71818576,14.94863707,13.4172165,25.39166706,15.72026389,13.67338838,8.81995601,77.91098631,56.07535128,2.18969536,0.831665942,0.032187908,0.183123097,0.15615485,0.333188343,0.601130926,0.572422793,0.344497608,0.903436277,0.942583732,0.163984341,23,70.06,46.6,0.096128752,0.955632884,0.593953893,1.302828975,0.207046542,8.039974985972352,0.8929969551979121
005395.OF,005395.OF,2043.549598,37.3309336,24.61992768,44.50429741,34.78901773,15.93659715,19.30444767,16.88370308,76.23212454,37.74043504,7.36267589,0.519356242,0.764680296,0.391474554,0.876903001,0.72031318,0.618529796,0.953023054,0.951283167,0.874728143,0.35276207,0.926489778,37,67.18,36.86,0.42322749,0.92692475,0.329491083,1.026997662,0.140495868,-0.4094376896449037,0.46411483253588515
005396.OF,005396.OF,7234.932395,18.51583409,15.64554738,11.93727771,11.7693893,12.78570997,9.2173977,4.32551195,28.30942277,35.96574456,2.05313163,0.978686385,0.114397564,0.196607221,0.134406264,0.088734232,0.357111788,0.212701174,0.105263158,0.113527621,0.289256198,0.149630274,55,29.48,36.06,0.734884732,0.180513267,0.305350152,2.69729911,0.547194432,4.712233927960625,0.8190517616354936
005399.OF,005399.OF,3498.204925,24.37658076,60.37464344,27.15539443,28.10736508,19.84944474,18.1963859,11.43685603,61.17702194,55.5715443,5.38941416,0.764680296,0.304915181,0.90169639,0.496737712,0.444106133,0.879512832,0.912135711,0.628969117,0.545019574,0.937799043,0.705959113,58,31.34,38.56,0.767290126,0.210091344,0.374075685,2.940961544,0.583297086,-3.238152076292501,0.2622879512831666
005400.OF,005400.OF,2001.085991,36.25917289,46.68322398,46.28195766,28.03301989,19.16992396,11.80180678,8.80625408,46.16748731,50.90790954,5.66971375,0.509351892,0.734232275,0.797303175,0.892127012,0.439756416,0.855154415,0.396259243,0.344062636,0.276642018,0.864288821,0.749456285,37,48.81,62.83,0.42322749,0.615267508,0.835580687,2.481486901,0.505437147,1.9475921545475052,0.679860809047412
005402.OF,005402.OF,1067.360902,21.81911381,39.02688082,-5.23557732,26.07791389,11.29731481,14.02293204,10.31179647,80.88770191,47.60646722,3.41350359,0.288386255,0.220095694,0.705089169,0.008264463,0.360591562,0.254023488,0.609395389,0.507177033,0.943453676,0.778599391,0.325793823,25,58.28,59.87,0.132666377,0.811657242,0.79599826,3.580640321,0.678120922,0.7840353116550851,0.5832970856894302
005403.OF,005403.OF,2451.688721,32.39140319,28.68245946,33.41155665,19.0051991,16.29682493,10.44759387,7.15333382,50.22413945,39.80593431,4.26746156,0.588951718,0.598521096,0.492387995,0.679425837,0.16876903,0.648107873,0.294040887,0.209221401,0.332318399,0.447585907,0.501957373,52,30.15,26.58,0.693562418,0.190517616,0.116572423,7.671845627,0.931274467,1.4700354254143284,0.6428882122662027
005405.OF,005405.OF,7100.828387,20.86258848,15.86818262,14.91405356,12.41852909,12.8781522,9.29236676,4.41129952,29.22682045,36.07816346,2.17471762,0.976076555,0.188777729,0.201826881,0.18399304,0.098738582,0.36276642,0.21661592,0.10830796,0.118747281,0.292301,0.161809482,56,29.67,36.04,0.746846455,0.184428012,0.304262723,2.274273316,0.455415398,5.592131504391269,0.8438451500652457
005409.OF,005409.OF,3765.805284,34.99010326,35.68696233,37.74171086,36.47764682,22.42099638,14.18314931,12.06824647,68.5646467,40.23993635,5.41343528,0.79338843,0.692909961,0.640278382,0.779034363,0.772944759,0.958677686,0.622444541,0.681600696,0.715963462,0.464114833,0.708568943,66,50.39,48.07,0.831448456,0.654197477,0.622879513,6.266122244,0.885167464,-3.253281130849256,0.2614180078294911
005418.OF,005418.OF,498.1904738,24.81738628,87.89679232,29.4801837,31.60842314,14.39541293,13.59040375,11.92291351,70.51613078,43.1600111,4.30312648,0.087429317,0.317529361,0.970856894,0.573727708,0.588516746,0.495432797,0.564593301,0.668116572,0.763375381,0.604175729,0.507612005,115,17.37,25.21,0.937581557,0.054371466,0.100478469,6.021375287,0.876033058,-2.0599409485037796,0.3288386254893432
005421.OF,005421.OF,1968.857451,33.06883489,41.74990814,32.38854477,31.16719461,14.0413848,11.18352865,9.03098897,65.21847582,48.21761008,3.05044706,0.501957373,0.623749456,0.740756851,0.652892562,0.564593301,0.466289691,0.344062636,0.366246194,0.635928665,0.800782949,0.257938234,45,40.71,34.11,0.588299261,0.403871248,0.257720748,4.15332899,0.739451936,3.959577107808163,0.7881687690300131
