基金代码,基金代码,总市值,一致预期PE,每股一致预期增速,静态pe,毛利率,净利率,roe,roic,经营现金流净额/净利润,资产负债率,静态pb,总市值排名,一致预期PE排名,每股一致预期增速排名,静态pe排名,毛利率排名,净利率排名,roe排名,roic排名,经营现金流净额/净利润排名,资产负债率排名,静态pb排名,股票个数,前十大股票占比,前三大行业占比,股票个数排名,前十大股票占比排名,前三大行业占比排名,换手率,换手率排名,交易效率,交易效率排名
001782.OF,001782.OF,163.3486881,14.80025954,26.57234912,17.14822888,33.09230266,14.61555499,6.44559063,5.88367353,80.13430154,35.45553587,2.31826539,0.01972102,0.053391053,0.468494468,0.345839346,0.694083694,0.514670515,0.49013949,0.686387686,0.960557961,0.347282347,0.227032227,18,76.04,49.56,0.077922078,0.982683983,0.685906686,1.746137755,0.591630592,7.783686986368379,0.5897065897065897
001789.OF,001789.OF,6291.516185,16.77321996,11.4501494,10.3099359,11.6066667,12.98319529,4.73008813,2.18026264,29.76156966,34.48862801,1.82231958,0.945165945,0.0995671,0.124579125,0.196729197,0.110630111,0.404040404,0.253968254,0.125060125,0.116883117,0.319384319,0.157768158,48,26.21,33.46,0.714045214,0.170755171,0.292448292,0.855046884,0.266474266,14.058577061605902,0.7532467532467533
001790.OF,001790.OF,332.3359021,57.75983355,15.28147375,30.66531701,33.1232635,10.64908999,4.74326551,4.62858838,78.93691769,42.93692072,3.91827641,0.078884079,0.974506975,0.167388167,0.772486772,0.696969697,0.245791246,0.255892256,0.457912458,0.951418951,0.658489658,0.527657528,25,71.23,57.76,0.225829726,0.962962963,0.793169793,1.341071769,0.463203463,-17.49952354712494,0.013949013949013949
001795.OF,001795.OF,1230.183151,43.91692771,75.70005161,31.03257452,43.19759689,15.36972427,6.33789091,6.74120337,58.30596751,30.84658708,6.34063646,0.336700337,0.888407888,0.928811929,0.780663781,0.917748918,0.56998557,0.475228475,0.791245791,0.530543531,0.223665224,0.871572872,41,41.39,53.07,0.606060606,0.455026455,0.736892737,2.428401408,0.746031746,3.2039499665781768,0.3655603655603656
001796.OF,001796.OF,3538.093658,29.51145301,16.6777697,17.06337397,20.79417707,12.54648393,5.31463779,4.23553344,44.07066029,22.62676079,3.48633309,0.761423761,0.547859548,0.199134199,0.342472342,0.258297258,0.370851371,0.335257335,0.373256373,0.248196248,0.101010101,0.435305435,24,33.63,36.31,0.1998557,0.298220298,0.352092352,0.329177534,0.075036075,16.44410520433633,0.797979797979798
001797.OF,001797.OF,8007.909544,17.29714802,2.35825445,2.46945149,3.14332901,3.94517468,1.30469779,0.65730503,10.72790271,9.8497555,0.4030563,0.989417989,0.115921116,0.014430014,0.072150072,0.020683021,0.045214045,0.032227032,0.026455026,0.025974026,0.027417027,0.027898028,17,11.7,9.13,0.062530063,0.042328042,0.026455026,1.522817493,0.520923521,16.5938153496113,0.8003848003848004
001798.OF,001798.OF,2772.677922,30.88535335,21.21544138,29.5256677,34.23782349,16.52016317,7.37302797,5.48767826,59.11501522,45.68411479,5.36719833,0.637325637,0.596921597,0.306397306,0.74025974,0.731601732,0.652236652,0.630591631,0.620971621,0.553150553,0.752765753,0.763828764,43,43.08,36.36,0.635642136,0.496873497,0.353535354,1.623748184,0.554593555,12.337291771837942,0.7229437229437229
001801.OF,001801.OF,4728.011101,32.37708363,3.13312299,5.82303024,9.39253414,5.85780833,1.88340756,1.51561391,15.03323457,6.6610411,1.18717553,0.873015873,0.653198653,0.01972102,0.126022126,0.084656085,0.073593074,0.052429052,0.077441077,0.042809043,0.018759019,0.088985089,9,17.94,13.46,0.015392015,0.086099086,0.049062049,0.304055089,0.066859067,16.78507337859423,0.8032708032708032
001808.OF,001808.OF,3685.930279,24.06848087,52.58479281,19.02288192,27.97908806,15.59845107,8.13287415,5.81117116,61.97748371,38.07507594,4.27048339,0.781625782,0.31986532,0.851370851,0.422318422,0.4997595,0.584415584,0.748917749,0.677248677,0.628186628,0.444444444,0.594035594,19,50.66,41.55,0.093795094,0.683982684,0.496151996,4.573031858,0.937469937,3.0295667798079005,0.354978354978355
001809.OF,001809.OF,329.3803764,40.77415933,60.52482319,38.10915814,28.92039925,8.92576257,3.18856039,3.68199761,45.68796031,44.09279738,4.53722852,0.076479076,0.844155844,0.893217893,0.895622896,0.543049543,0.160654161,0.128427128,0.283790284,0.26984127,0.704665705,0.633958634,38,46.53,67.73,0.548340548,0.57960558,0.885521886,3.019367429,0.822991823,-3.588946481279672,0.06734006734006734
001810.OF,001810.OF,1106.542019,15.42374852,25.81180113,14.59261659,33.37700114,12.69193293,7.32341935,4.8802189,68.24778724,52.26444553,2.35427383,0.310726311,0.067340067,0.445887446,0.283790284,0.703703704,0.377104377,0.625781626,0.508898509,0.767195767,0.901875902,0.234247234,85,28.71,44.23,0.901635402,0.206830207,0.568061568,0.460156879,0.113997114,23.385763706033828,0.873015873015873
001811.OF,001811.OF,1487.4279,35.09050178,42.90547375,11.16971241,30.60345641,12.20532117,7.0865256,6.1589539,66.64722374,43.21465194,4.96653726,0.382395382,0.729196729,0.779220779,0.213083213,0.612794613,0.348725349,0.593073593,0.721500722,0.736411736,0.670995671,0.696007696,61,42.19,42.84,0.830928331,0.471380471,0.528619529,1.639458295,0.556998557,-0.9509906197400415,0.12073112073112073
001815.OF,001815.OF,533.216489,63.34815411,42.51459939,41.17969371,46.71803295,19.05792023,8.48413073,8.43755425,72.60559071,25.70693274,8.58836072,0.159211159,0.987493987,0.774891775,0.922077922,0.951899952,0.80952381,0.790764791,0.92977393,0.861471861,0.141414141,0.971139971,45,51.36,72.91,0.664021164,0.699374699,0.913900914,2.197150773,0.695045695,7.505867841505658,0.5796055796055796
001816.OF,001816.OF,4720.890497,14.46827177,1.2503855,1.35847917,1.5610113,1.57388472,0.78729605,0.38373897,4.71953044,5.08760754,0.26765708,0.872534873,0.05002405,0.009139009,0.05964406,0.010582011,0.012987013,0.018278018,0.015873016,0.009139009,0.011063011,0.018759019,8,7.31,4.63,0.012746513,0.016835017,0.008177008,0.233801725,0.050986051,16.944156549743163,0.8061568061568062
001822.OF,001822.OF,451.2972301,44.18202432,55.72493121,36.5266489,29.94595049,7.54701358,3.53703569,3.56582325,43.54596787,35.36816142,4.8209203,0.124098124,0.893217893,0.86964887,0.878306878,0.582491582,0.116883117,0.149110149,0.266474266,0.240981241,0.344396344,0.674843675,38,39.28,41.95,0.548340548,0.405002405,0.505050505,1.25861099,0.431938432,-7.544677541708102,0.03751803751803752
001824.OF,001824.OF,5873.284949,34.71458559,8.70781264,28.56960566,34.8473324,20.98740912,9.51881308,6.73013723,75.63822988,39.28424105,3.35912853,0.93025493,0.72005772,0.086580087,0.717652718,0.747474747,0.9004329,0.908609909,0.788359788,0.912457912,0.499278499,0.411255411,24,48.9,67.72,0.1998557,0.640692641,0.885040885,1.531373492,0.526214526,3.762877678177807,0.3939393939393939
001825.OF,001825.OF,3593.638839,39.18842445,57.63599657,39.44172153,31.08439268,18.39649562,7.03008269,5.11836368,57.68035692,50.19476633,5.25098266,0.771524772,0.81000481,0.882154882,0.911014911,0.627705628,0.768638769,0.586820587,0.556036556,0.508898509,0.867724868,0.744107744,33,47.2,37.81,0.431697932,0.594757095,0.391534392,4.14986363,0.918710919,1.0233233640017225,0.2126022126022126
001827.OF,001827.OF,1639.783772,23.25480825,16.4759535,21.32754017,29.41829451,14.26989663,8.01409163,6.5826722,72.37147266,44.54115672,3.89077867,0.423280423,0.289081289,0.193843194,0.499278499,0.564213564,0.494949495,0.732563733,0.770562771,0.856180856,0.721981722,0.51996152,33,54.2,43.11,0.431697932,0.747474747,0.537277537,1.968810352,0.645983646,11.085954484050783,0.6974506974506974
001829.OF,001829.OF,2800.28526,17.6624485,17.07761692,19.57556033,22.20637512,13.07676073,6.07553238,3.84187049,54.67497523,42.21553408,2.58189945,0.643578644,0.124579125,0.207792208,0.438672439,0.293891294,0.408369408,0.440596441,0.308802309,0.433862434,0.625781626,0.27032227,58,29.99,29.81,0.816017316,0.233525734,0.222703223,0.785618532,0.239057239,12.507141608517962,0.7253487253487253
001830.OF,001830.OF,1212.927093,21.1358752,41.39634827,30.42548142,37.67179302,17.37520818,7.4273695,5.23450786,66.36087995,45.59664001,3.88834553,0.332371332,0.213083213,0.757094757,0.764790765,0.823472823,0.6998557,0.642135642,0.574795575,0.729196729,0.748917749,0.518518519,30,60.46,45.55,0.355940356,0.857623858,0.592111592,2.77348394,0.797979798,-4.26029335147331,0.05868205868205868
001832.OF,001832.OF,2695.05573,44.13779733,26.0908125,32.79537472,52.09708241,23.43249163,12.2385504,11.07901675,88.84579332,36.80042175,6.91254638,0.621933622,0.891774892,0.453583454,0.817700818,0.98027898,0.95959596,0.99037999,0.995189995,0.995670996,0.397306397,0.915343915,22,78.11,78.58,0.155363155,0.986531987,0.943241943,0.558141742,0.155844156,84.64592082059328,0.9812409812409812
001837.OF,001837.OF,8592.023237,26.68783555,5.47855504,31.20462762,17.94659999,14.76769457,6.78333101,3.35282881,61.34502616,51.80114716,0.0,0.993265993,0.424723425,0.047619048,0.784030784,0.1996152,0.524771525,0.544973545,0.233766234,0.61038961,0.896103896,0.002405002,21,64.47,82.59,0.132996633,0.908609909,0.965367965,1.22331318,0.415584416,4.660787019395967,0.45165945165945165
001838.OF,001838.OF,209.4637906,37.78832478,40.60804414,52.94128696,17.92970593,4.6506981,2.21041133,2.22460945,73.29931748,53.45241047,3.35495031,0.034151034,0.785954786,0.742664743,0.978835979,0.198653199,0.057239057,0.068783069,0.12987013,0.876382876,0.92015392,0.410774411,28,83.0,92.31,0.303270803,0.992784993,0.994227994,2.368280548,0.731601732,6.451095877514255,0.5387205387205387
001839.OF,001839.OF,77.48173036,32.69851284,38.27082963,27.75193004,29.95723534,16.92548779,5.00300859,5.4923985,52.301658,37.46006478,2.61772246,0.002405002,0.65993266,0.712361712,0.694564695,0.582972583,0.671476671,0.291486291,0.621933622,0.373737374,0.420875421,0.275613276,164,6.29,30.23,0.966570467,0.013468013,0.22991823,6.883207434,0.978835979,2.6728498576293234,0.3256373256373256
001849.OF,001849.OF,1076.965729,28.73887645,31.03397213,24.91357552,30.79694771,15.85804721,6.69746046,5.44128991,57.72078322,44.87325849,3.92956569,0.303992304,0.510822511,0.568061568,0.613275613,0.61952862,0.607984608,0.533429533,0.616642617,0.51034151,0.731120731,0.530543531,100,11.44,27.8,0.917989418,0.038480038,0.187830688,4.899991452,0.948051948,4.021813589482155,0.4098124098124098
001850.OF,001850.OF,5864.778001,20.14515579,5.19621635,6.18270259,8.93805451,8.20941305,2.74223865,1.67638635,21.5220634,16.68916406,1.14038774,0.92977393,0.187109187,0.044733045,0.134199134,0.077441077,0.140933141,0.101972102,0.087061087,0.076479076,0.061087061,0.085618086,54,14.62,14.21,0.788840789,0.060606061,0.052429052,0.367665483,0.086099086,12.678269937023158,0.7282347282347282
001852.OF,001852.OF,752.3625767,26.15337905,97.76300588,22.99080397,34.19241309,15.06053755,7.92971968,7.42158476,69.57465092,41.41583155,5.98893061,0.222222222,0.406445406,0.965848966,0.555074555,0.728715729,0.547859548,0.723905724,0.861952862,0.797979798,0.597402597,0.83982684,27,49.95,46.15,0.279461279,0.666185666,0.607503608,1.29008776,0.442520443,14.745664318216615,0.7628667628667629
001856.OF,001856.OF,890.7242825,19.94495088,27.39688868,20.01744222,26.00738788,12.00963077,7.42063985,6.42868563,70.45504372,44.24419938,2.67411854,0.253968254,0.182780183,0.489177489,0.455507456,0.421356421,0.337662338,0.63973064,0.754208754,0.811928812,0.709475709,0.283309283,27,60.87,63.08,0.279461279,0.867724868,0.845117845,2.050545469,0.665704666,8.052884478612848,0.6022126022126022
001857.OF,001857.OF,4245.481522,33.48766095,24.05602129,26.2496298,47.54742235,24.82632199,11.62190544,9.42882194,81.42797292,39.74739815,5.50713022,0.837902838,0.681096681,0.387205387,0.650793651,0.957671958,0.97979798,0.983645984,0.967772968,0.973063973,0.519480519,0.783068783,23,74.53,67.96,0.177970178,0.977392977,0.887445887,0.468852168,0.117364117,94.36930017565793,0.9850889850889851
001858.OF,001858.OF,3819.172438,27.31567674,67.37556562,-3.46280837,28.19705522,16.00993621,6.16536443,5.03976455,51.1794079,32.90951587,4.35273135,0.797498797,0.45021645,0.913419913,0.038961039,0.507455507,0.617123617,0.455988456,0.537277537,0.353054353,0.275132275,0.606541607,39,40.34,39.63,0.567340067,0.429052429,0.441077441,3.333852481,0.861952862,0.45557734442539644,0.177008177008177
001861.OF,001861.OF,443.5061868,40.36825013,26.42386558,34.25810868,39.66567654,14.91566253,6.41393516,6.3408465,70.93467796,26.07783005,5.75022244,0.118807119,0.835016835,0.462722463,0.838383838,0.870610871,0.537277537,0.486291486,0.743145743,0.823953824,0.147186147,0.814814815,21,51.45,80.71,0.132996633,0.702741703,0.955988456,1.88206521,0.625781626,4.875770043058179,0.4675324675324675
001864.OF,001864.OF,1632.074397,44.52336691,23.4191688,37.54646994,32.36580465,12.74896985,7.05556155,6.08808519,58.73523358,32.4410348,5.31237598,0.41991342,0.895622896,0.372775373,0.887926888,0.672438672,0.381914382,0.590668591,0.70995671,0.542087542,0.261664262,0.753727754,25,46.64,34.88,0.225829726,0.582732083,0.318903319,3.323292005,0.859066859,-0.692294645351214,0.1265031265031265
001866.OF,001866.OF,7897.038196,22.53916594,11.88881166,6.16652031,11.57430939,8.4829536,3.78575395,2.28633757,23.11878761,19.16586719,2.05717578,0.987493987,0.263107263,0.129389129,0.133237133,0.11014911,0.14959115,0.172198172,0.135642136,0.086099086,0.076479076,0.190957191,17,29.17,22.72,0.062530063,0.215007215,0.111592112,0.969513404,0.316017316,9.43370341479054,0.6503126503126503
001869.OF,001869.OF,885.9795969,32.66290119,29.59023347,24.12524976,32.69483473,13.47306952,6.09534125,4.82362015,58.72056157,42.16219641,4.73284402,0.252044252,0.658489658,0.537277537,0.593554594,0.683982684,0.436748437,0.443963444,0.496873497,0.541606542,0.622414622,0.664261664,33,45.18,45.75,0.431697932,0.545935546,0.597883598,1.403421704,0.478114478,0.7199015286142402,0.19432419432419432
001874.OF,001874.OF,2196.509558,20.07396801,147.3544914,-27.252901,26.48871588,10.13284135,5.69051809,3.70827026,54.43783254,50.28110112,3.87298898,0.526214526,0.185185185,0.992303992,0.017316017,0.435305435,0.217893218,0.39009139,0.288600289,0.426647427,0.86964887,0.515151515,19,74.42,87.13,0.093795094,0.976430976,0.977392977,2.219702963,0.699374699,13.548927109307105,0.7431457431457431
001875.OF,001875.OF,4063.663099,42.45998863,17.59016184,39.30442065,39.94810854,16.41856291,8.30780837,7.12831337,70.76254514,35.45821689,5.81478271,0.81962482,0.872053872,0.217893218,0.907647908,0.878306878,0.645983646,0.765271765,0.834054834,0.81962482,0.347763348,0.821067821,24,62.16,80.09,0.1998557,0.882395382,0.952380952,3.013248692,0.821548822,10.72270960103017,0.684944684944685
001877.OF,001877.OF,2873.99265,40.59878923,28.61278164,34.36797464,32.2286329,15.82910407,4.92025399,4.38360677,46.59909944,44.48009526,4.41432641,0.651274651,0.83982684,0.513708514,0.840788841,0.667628668,0.605579606,0.276575277,0.401154401,0.28042328,0.719095719,0.614237614,34,38.53,51.88,0.45959596,0.388167388,0.721981722,2.648364464,0.778739779,2.995336083017311,0.3525733525733526
001878.OF,001878.OF,2032.849684,24.22736769,25.18572397,21.19182139,30.83654411,13.53401256,9.3758717,6.44094455,77.30752699,48.24725624,3.15967135,0.494949495,0.329004329,0.424242424,0.495911496,0.620971621,0.438672439,0.896103896,0.755651756,0.936026936,0.824434824,0.366522367,40,48.85,49.37,0.586580087,0.638287638,0.682058682,0.365880837,0.084656085,8.876411802895275,0.6334776334776335
001880.OF,001880.OF,4060.892564,23.83304104,51.20444025,4.23692234,14.07533255,8.32486214,3.88457177,3.08006948,34.7229144,24.15185054,2.05622889,0.818662819,0.312650313,0.84030784,0.094757095,0.138047138,0.144781145,0.181337181,0.208273208,0.154882155,0.118326118,0.19047619,29,28.21,22.23,0.32996633,0.2000962,0.108706109,6.698021788,0.976911977,1.377030414640389,0.23617123617123617
001892.OF,001892.OF,2711.709894,25.8049752,8.22436747,9.65884944,14.59586481,8.10935192,4.55504507,3.62172463,31.67403207,20.72030905,2.11928882,0.624819625,0.393458393,0.075036075,0.183742184,0.147667148,0.138047138,0.233766234,0.275613276,0.13035113,0.084656085,0.196729197,33,14.9,17.18,0.431697932,0.062530063,0.068783069,1.832218107,0.614237614,4.231336940935493,0.4252044252044252
001897.OF,001897.OF,86.76168707,31.50603383,38.07363833,40.93841285,32.35428997,21.86295359,6.44451032,6.77770036,54.64580929,37.9479376,3.63888406,0.004329004,0.618566619,0.708513709,0.91967292,0.671476671,0.925444925,0.48965849,0.797017797,0.432900433,0.441558442,0.471380471,74,19.24,30.02,0.879268879,0.094757095,0.226551227,8.560217676,0.991341991,0.752981447898405,0.19672919672919673
001898.OF,001898.OF,4215.387515,40.86860525,21.93185791,32.63937161,45.86620357,19.73314607,11.46859819,9.31801701,78.5182287,36.962634,7.21265778,0.834535835,0.845598846,0.323713324,0.815295815,0.943722944,0.846560847,0.980759981,0.964405964,0.946608947,0.401154401,0.935545936,23,66.72,78.4,0.177970178,0.925444925,0.941798942,0.215330433,0.047138047,127.86371604054688,0.9903799903799904
001901.OF,001901.OF,385.9804219,18.48539533,36.47325711,23.58483547,6.04146016,2.28670999,1.05024873,1.10939646,34.1863133,14.22737123,0.93588364,0.095238095,0.140933141,0.678691679,0.573833574,0.046657047,0.018759019,0.024531025,0.052910053,0.151034151,0.05002405,0.066378066,7,33.33,33.33,0.00962001,0.293891294,0.28956229,2.817574848,0.801827802,1.2262990786039272,0.2275132275132275
001903.OF,001903.OF,5942.456503,12.43057203,1.99573999,1.8842685,1.83425396,2.11476291,0.54394106,0.24141077,6.8009299,5.77317159,0.15621763,0.932659933,0.02982203,0.011544012,0.064454064,0.012025012,0.015873016,0.012025012,0.010582011,0.012987013,0.012987013,0.013949014,21,6.52,5.62,0.132996633,0.014430014,0.011544012,0.107749266,0.019240019,20.14347345994914,0.8455988455988456
001907.OF,001907.OF,710.4651022,27.64803762,67.0252895,10.68364468,25.90340787,14.44533824,5.54452181,-3.93905919,49.81231094,51.60150111,2.98964911,0.20971621,0.465608466,0.911495911,0.205387205,0.417508418,0.504569505,0.373256373,0.000481,0.335257335,0.892255892,0.338624339,50,38.41,42.99,0.745550746,0.383838384,0.533910534,2.782062542,0.7999038,-1.395511909379642,0.10245310245310245
001910.OF,001910.OF,4333.242054,27.93761656,21.89341171,23.23861234,29.89863497,16.29788883,7.42593855,5.53326912,55.53644935,40.12145545,4.64804024,0.845117845,0.477152477,0.321308321,0.562289562,0.580567581,0.635882636,0.641173641,0.629148629,0.452621453,0.537758538,0.651755652,86,38.45,33.4,0.903318903,0.385281385,0.291486291,0.557391352,0.155363155,34.77383906379659,0.9292929292929293
001915.OF,001915.OF,503.3213158,45.70226851,29.20061618,42.26399949,56.63891084,19.90330591,8.43006587,8.32788706,80.98028499,25.48785208,8.18231475,0.143819144,0.908609909,0.525733526,0.93025493,0.992784993,0.858104858,0.783549784,0.925925926,0.969215969,0.138047138,0.964405964,30,67.51,93.4,0.355940356,0.932178932,0.997113997,1.221137692,0.414622415,19.089748603059252,0.8321308321308322
001917.OF,001917.OF,987.6239838,24.49750247,27.09592307,20.35001207,28.31991077,14.32717508,6.86685359,5.38530336,71.36252046,46.75609465,2.45081456,0.282347282,0.338624339,0.481000481,0.467051467,0.512746513,0.499278499,0.559403559,0.605579606,0.834054834,0.785473785,0.248196248,235,12.11,37.08,0.983405483,0.044252044,0.373737374,1.344094893,0.463684464,17.788701247598596,0.8167388167388168
001922.OF,001922.OF,4801.787606,25.56508303,7.2695555,8.37361993,9.72190068,7.09657939,2.81558697,1.95188651,20.89332064,17.9533066,1.58325682,0.87974988,0.380952381,0.064935065,0.16979317,0.087542088,0.102453102,0.107263107,0.107744108,0.072631073,0.07022607,0.133237133,30,14.28,16.22,0.355940356,0.058201058,0.063973064,0.659326277,0.191919192,1.8772389834540144,0.2703222703222703
001924.OF,001924.OF,1819.094859,42.9311857,38.37067636,25.44294755,32.36885027,16.01473119,5.65001761,4.69382917,53.72315221,43.64577528,4.71693026,0.452621453,0.88023088,0.713323713,0.628667629,0.672919673,0.618085618,0.386724387,0.475228475,0.407407407,0.687830688,0.662337662,41,38.04,46.51,0.606060606,0.376623377,0.615199615,3.087727009,0.833092833,0.9332612959632279,0.20634920634920634
001927.OF,001927.OF,2564.995475,32.12882518,22.95352964,24.22714624,43.02160009,18.63274718,10.43869484,9.67110582,68.72859399,34.06446112,5.36884812,0.594035594,0.642616643,0.355940356,0.597402597,0.916786917,0.788359788,0.961519962,0.977392977,0.779220779,0.304954305,0.764309764,40,57.21,65.44,0.586580087,0.807118807,0.871091871,0.774183331,0.234728235,21.04883507237383,0.8537758537758537
001933.OF,001933.OF,448.4730345,33.58030325,31.12978862,35.71563103,32.36478934,14.456165,4.83975188,4.4976271,50.34622315,28.76354172,3.93561094,0.121693122,0.685906686,0.570947571,0.863395863,0.671957672,0.506012506,0.267436267,0.421356421,0.341510342,0.185185185,0.532948533,29,34.38,44.89,0.32996633,0.314574315,0.578643579,4.729065716,0.941798942,0.5668981445805731,0.1847041847041847
001938.OF,001938.OF,1511.174375,34.69647528,43.66344387,10.65661779,31.03576294,12.70057066,7.10574352,6.20406304,66.62175603,44.31547204,4.9845041,0.388167388,0.719095719,0.787397787,0.203944204,0.624338624,0.378066378,0.598364598,0.726310726,0.734968735,0.712361712,0.699374699,67,41.12,43.38,0.857383357,0.448292448,0.544492544,1.678150061,0.569023569,-0.92497327627246,0.12121212121212122
001940.OF,001940.OF,2393.130981,24.93123927,57.11617569,3.18253425,21.50902735,9.66402465,5.27048709,4.56200868,46.61947581,35.54241666,3.75207926,0.562289562,0.355459355,0.877825878,0.083694084,0.274170274,0.194324194,0.328042328,0.439153439,0.280904281,0.351611352,0.497835498,43,31.32,32.38,0.635642136,0.253006253,0.271284271,2.367272221,0.730639731,4.460825525819407,0.43626743626743625
001942.OF,001942.OF,1064.062841,13.63118515,33.70699698,22.86820986,2.25629795,18.22088864,2.4968512,0.67716981,22.99941048,45.66063626,0.67483852,0.300625301,0.043290043,0.630591631,0.551707552,0.013949014,0.756132756,0.085137085,0.027898028,0.085137085,0.752284752,0.046657047,21,41.45,67.6,0.132996633,0.456950457,0.884078884,2.500601213,0.757094757,7.679843695252979,0.5868205868205868
001951.OF,001951.OF,791.2121155,29.95904537,26.95883115,36.17355615,26.87107394,11.11655318,3.90069091,3.84008501,44.70018882,35.6519184,3.02595613,0.233285233,0.563732564,0.477633478,0.872534873,0.454064454,0.271765272,0.183261183,0.307840308,0.254449254,0.355940356,0.345358345,28,49.37,32.5,0.303270803,0.65031265,0.273208273,3.411275966,0.868205868,3.0546615324759685,0.3569023569023569
001955.OF,001955.OF,1754.867935,38.03941565,18.71855156,29.02982284,28.27086419,11.32638867,4.83707074,3.77385754,41.86504158,47.47902241,3.7085393,0.444444444,0.790764791,0.238576239,0.72967773,0.51034151,0.286676287,0.266955267,0.298220298,0.221741222,0.802308802,0.485329485,42,43.22,35.88,0.622174122,0.5002405,0.343915344,2.915211632,0.815295815,6.781411027931848,0.5574795574795575
001956.OF,001956.OF,440.1938577,35.13917904,40.2020343,25.33749208,35.93949886,17.81690731,7.68854743,7.91931766,64.78597658,35.46512724,7.03657264,0.116883117,0.730639731,0.74025974,0.625781626,0.77970178,0.731601732,0.68975469,0.903318903,0.6998557,0.348244348,0.921596922,22,56.18,68.47,0.155363155,0.790764791,0.890812891,1.654949978,0.55988456,1.8081836005801033,0.26262626262626265
001959.OF,001959.OF,292.0538882,50.88106322,80.11262559,42.73242369,32.7215535,7.42016614,2.70770719,2.94624106,38.2685067,36.0124442,5.81501552,0.063973064,0.951899952,0.935064935,0.934102934,0.685906686,0.113516114,0.098124098,0.191919192,0.183261183,0.36988937,0.821548822,31,41.04,50.2,0.382395382,0.447330447,0.696969697,2.518881366,0.759499759,2.6120006439398145,0.32227032227032226
001965.OF,001965.OF,238.1718049,37.14320168,14.23400309,17.81277632,24.99276323,7.05841254,2.78474822,2.57546494,34.62301927,14.76760973,2.21699734,0.043771044,0.776334776,0.153920154,0.372294372,0.379028379,0.098124098,0.105339105,0.158730159,0.153439153,0.052910053,0.213083213,31,34.18,41.53,0.382395382,0.310726311,0.494949495,4.201839839,0.923039923,2.053055052201384,0.2809042809042809
001967.OF,001967.OF,3526.328315,15.75385504,16.78091833,13.72499851,16.82155091,19.50965875,5.44524169,2.6482893,50.26855971,49.71265405,1.91273187,0.76046176,0.074555075,0.200577201,0.265993266,0.182299182,0.835978836,0.356421356,0.166426166,0.34006734,0.856661857,0.169312169,182,29.19,33.88,0.970899471,0.215969216,0.3001443,4.735826492,0.943241943,1.9313693302427684,0.2727272727272727
001970.OF,001970.OF,245.8945108,51.59128432,54.56791543,19.14805083,44.30100716,11.17893489,2.22093886,2.20713549,51.59781063,31.39381721,4.44560165,0.047619048,0.956228956,0.863876864,0.424723425,0.92977393,0.276094276,0.06974507,0.128908129,0.362193362,0.236652237,0.62000962,23,56.2,86.22,0.177970178,0.791245791,0.974025974,0.284105686,0.060606061,6.2476249067398095,0.5281385281385281
001972.OF,001972.OF,3029.714881,32.67512996,13.37850647,35.60837449,27.16413647,6.14243099,4.5330169,4.19573873,63.62072354,35.65458797,2.90762107,0.683020683,0.658970659,0.141895142,0.861952862,0.47041847,0.083213083,0.231361231,0.365079365,0.674362674,0.356421356,0.323232323,30,60.58,42.35,0.355940356,0.862433862,0.515632516,5.568821271,0.961038961,1.564000278722538,0.24579124579124578
001974.OF,001974.OF,2262.092873,18.31011037,39.15890426,18.61955742,28.20967676,21.21546142,9.64565037,6.39981241,64.02027485,55.11798268,3.69106097,0.539201539,0.138047138,0.725348725,0.407888408,0.508417508,0.906204906,0.919191919,0.74987975,0.682539683,0.94035594,0.47955748,95,31.62,40.65,0.912217412,0.259259259,0.474266474,1.520979733,0.51996152,8.89277835630437,0.6344396344396345
001975.OF,001975.OF,1079.702841,32.83238695,41.1364828,32.35713985,31.36097145,13.78864146,7.86912092,7.22351864,72.99520296,38.18796111,5.54652298,0.305916306,0.665223665,0.754208754,0.809042809,0.63973064,0.456950457,0.714766715,0.841750842,0.868686869,0.45021645,0.787397787,40,48.11,36.5,0.586580087,0.621933622,0.356661857,0.943319595,0.303992304,-0.3899433574259614,0.13612313612313612
001978.OF,001978.OF,1462.899533,38.23765663,90.59800812,4.57128969,27.12158483,12.97139049,5.14062941,4.87622916,47.00325149,43.30887348,5.28525664,0.374218374,0.795093795,0.950937951,0.100529101,0.467532468,0.402597403,0.306397306,0.507936508,0.286195286,0.673881674,0.74987975,40,30.16,32.84,0.586580087,0.235209235,0.278018278,5.70310042,0.962962963,0.06287547712512495,0.1563251563251563
001979.OF,001979.OF,956.5461233,19.51554538,3.64919923,16.27678807,23.06371792,18.3027065,6.07839263,4.43474162,56.45276551,44.75796306,0.08313,0.275613276,0.167869168,0.028860029,0.325156325,0.314574315,0.762385762,0.441558442,0.409331409,0.48003848,0.728715729,0.009139009,51,33.23,65.84,0.757335257,0.292448292,0.873496873,1.490612,0.507455507,6.267367490668263,0.5305435305435305
001980.OF,001980.OF,415.7235535,46.09459527,46.49149188,58.50409028,38.25891891,11.53992746,4.53052379,4.48487657,62.55719375,37.20466126,6.11694697,0.105820106,0.915343915,0.80952381,0.985569986,0.840788841,0.304473304,0.23039923,0.419432419,0.645021645,0.413660414,0.853294853,81,45.09,50.92,0.895863396,0.543049543,0.707551708,3.936507214,0.907166907,1.9320566930377283,0.27320827320827323
