,005001.OF,zhouqi,xiaofei,zhizao,TMT,jinrong
2021/7/23,-0.0126,-0.002255598,-0.024793658,-0.002368019,-0.015252812,-0.002010221
2021/7/26,-0.0146,-0.005680202,-0.042421151,-0.015130182,-0.010414212,-0.035059372
2021/7/27,-0.0174,-0.036300898,-0.034705132,-0.037516707,-0.004915396,-0.029622646
2021/7/28,0.0028,-0.017800168,0.012976276,-0.008020222,-0.020238433,0.002859482
2021/7/29,0.0214,0.039148094,0.010388956,0.043630835,0.03504134,0.002161976
2021/7/30,0,0.012498846,-0.016437361,0.006793829,0.007447444,-0.012002239
2021/8/2,0.0178,0.019720044,0.028032117,0.029568163,0.013450995,0.020543762
2021/8/3,-0.0074,-0.019520393,0.025201695,-0.015621849,-0.018190154,-0.000921715
2021/8/4,0.0153,0.033807104,-0.007524545,0.035823827,0.022145383,-0.006115029
2021/8/5,-0.0086,-0.009187744,-0.006251871,0.001543974,-0.006947088,-0.002818306
2021/8/6,0.0028,0.014857133,-0.016232353,0.003178218,-0.004126113,0.002107263
2021/8/9,0.0017,0.003383602,0.019852341,-0.00335827,0.002226955,0.026085529
2021/8/10,0.0068,-0.005176081,0.024011164,0.009173904,0.003677968,0.013971727
2021/8/11,0.0043,0.016081362,-0.014107533,0.005946804,-0.002325874,0.007223463
2021/8/12,-0.0005,0.012290143,-0.014931074,-0.00385004,0.006438271,-0.007836817
2021/8/13,0.0047,0.009380465,0.001988264,-0.003743173,-0.021967258,-0.000376233
2021/8/16,-0.0038,-0.015366922,0.006527855,-0.012399244,-0.001070383,0.005314801
2021/8/17,-0.0176,-0.017613819,-0.03508491,-0.017179418,-0.029983918,-0.008212731
2021/8/18,-0.0023,0.009234364,0.001278907,0.005046269,0.004271025,0.041449823
2021/8/19,0.0099,0.000482404,-0.0033697,0.007675402,0.01051707,-0.020703672
2021/8/20,-0.0117,0.002653321,-3.78E-02,-0.006459436,-0.00192467,-0.004033148
2021/8/23,0.0127,0.021390042,0.013990022,0.032374767,0.0245188,0.0010107
2021/8/24,0.0059,0.017619913,0.016745649,0.007949386,0.002929308,0.007620639
2021/8/25,0.0011,0.015412344,0.01204878,0.01283174,-0.005076492,-0.009459822
2021/8/26,-0.0111,0.0045349,-0.027327715,-0.011824359,-0.01711383,-0.015090879
2021/8/27,0.0007,0.016569904,-0.001862208,0.007267572,0.000968379,0.003983671
2021/8/30,-0.0026,0.019929072,-0.004348068,0.013465034,-0.003864959,-0.017587802
2021/8/31,-0.0073,0.018711858,-0.0098333,-0.00427861,-0.013875009,0.014959055
2021/9/1,-0.0092,-0.025520125,0.020206351,-0.012910477,0.002246882,0.030894931
2021/9/2,0.0062,0.026570512,-0.014668428,0.018825642,-0.007236513,0.011354031
2021/9/3,-0.0108,-0.023630402,0.012125635,-0.012332461,0.003034441,7.66E-05
2021/9/6,0.0148,0.012065434,0.029794418,0.01488244,0.01861873,0.006666947
2021/9/7,0.0062,0.035404967,0.003323785,0.013581747,0.006557409,0.017846229
2021/9/8,-0.0003,0.007046675,-0.006416173,-0.007903453,0.011641321,-0.0007755
2021/9/9,-0.0046,0.023540768,-0.002250919,0.004482478,-0.012365644,-0.003879607
2021/9/10,-0.0045,0.004354805,0.003379492,-0.000295281,0.01278288,0.014712522
2021/9/13,-0.0039,0.02710862,-0.007651446,-0.006956922,-0.012022073,0.002757439
2021/9/14,0.0021,-0.014257274,-0.003486461,-0.001099698,-0.004334108,-0.02801244
2021/9/15,-0.0071,0.008149161,-0.015074675,0.007365658,-0.004735546,-0.006524824
2021/9/16,-0.0107,-0.024309379,0.002001048,-0.028911744,-0.019797316,-0.014572287
2021/9/17,-0.0015,-0.013771721,0.025138503,0.005841626,7.66E-05,0.004163355
2021/9/22,0.0042,0.009035574,-0.011873716,0.010783186,-0.001961908,-0.010061164
2021/9/23,0.0057,-0.006136805,0.005571189,0.006982398,0.015529493,0.007446697
2021/9/24,-0.0085,-0.033306754,0.013339137,-0.002540185,-0.00402858,-0.009083687
2021/9/27,-0.018,-0.045336425,0.025787527,-0.013056087,-0.006203116,-0.009745523
2021/9/28,0.0056,0.001306488,-0.006499495,0.001142034,-0.002487352,0.018171639
2021/9/29,-0.0136,-0.038585602,-0.009523558,-0.021384091,-0.022178664,-0.001252701
2021/9/30,0.02,0.027470446,0.012558479,0.021698674,0.017522307,-0.00591917
2021/10/8,-0.0029,-0.009010641,0.01902012,-0.000319451,0.015003837,0.018666175
2021/10/11,0.0055,0.00213554,-0.005292765,-0.007588881,1.06E-05,0.011466301
2021/10/12,-0.0129,-0.026902208,-0.002002081,-0.017938625,-0.021767417,-0.008185728
2021/10/13,0.0097,0.004459354,0.020225374,0.017671458,0.011989106,-0.001877326
2021/10/14,0.0055,0.007977319,-0.009157267,0.011885564,0.001494238,-0.008305839
2021/10/15,0.0089,0.008254071,-0.007688879,0.009225713,0.009397941,0.002029932
2021/10/18,-0.005,0.024770248,-0.024602247,0.014172186,-0.008666502,-0.006952292
2021/10/19,0.0017,0.008007874,0.01511669,0.004069022,0.008831972,0.007716616
2021/10/20,-0.0018,-0.003009531,-0.00455882,0.011010238,-0.002316378,-0.005256551
2021/10/21,0.0109,0.00757398,0.000560882,-0.008344367,-0.009011262,0.01918826
2021/10/22,-0.0054,-0.018659652,0.011793058,-0.006111705,0.007977176,0.003333109
2021/10/25,-0.0022,0.017868479,-0.003447669,0.022767539,0.002488887,0.001174613
2021/10/26,0.0032,-0.00034225,-0.006500734,-0.002377222,0.005411443,-0.007845366
2021/10/27,-0.0049,-0.009467134,-0.019895531,0.005798591,-0.015462165,-0.014150102
2021/10/28,-0.0104,-0.032678089,-0.000346572,-0.013821893,-0.006150004,-0.008390504
2021/10/29,0.0051,0.008977304,0.016266828,0.020971315,0.020324127,-0.005333965
2021/11/1,0.0093,-0.001361839,-0.007003503,0.002144236,0.016670422,0.00665546
2021/11/2,-0.0025,-0.01989322,-0.007501658,-0.002168105,0.000817593,-0.022225145
2021/11/3,0.0047,0.002048836,0.002372557,-0.00977037,0.003321923,0.00239394
2021/11/4,0.0055,0.002744546,0.01541188,0.020173303,0.014685365,-0.002528021
2021/11/5,-0.0103,-0.025186106,-0.002093593,-0.012675007,0.006542732,-0.004155
2021/11/8,0.0067,0.021353785,-0.009524202,0.013838218,-0.003667376,0.003628569
2021/11/9,0.0062,0.007060921,0.001457832,0.007968365,0.012579475,0.000855631
2021/11/10,0.0099,-0.009812059,0.000422737,-0.007795841,0.005160256,0.000539629
2021/11/11,0.0182,0.012035061,0.006755065,0.004949064,0.013910095,0.034175441
2021/11/12,0.0116,0.002334399,-0.000489663,0.010638302,0.006257423,-0.005844673
2021/11/15,-0.0003,-0.014493702,0.01178232,-0.012360489,0.004145601,-0.000321359
2021/11/16,-0.0012,-0.014018197,0.016889363,-0.011161322,-0.006723627,-0.007699418
2021/11/17,0.0037,0.020059601,-0.001880046,0.017169585,0.008632188,-0.003662668
2021/11/18,-0.0046,0.005957677,-0.012230123,0.002014606,-0.015437215,-0.00988205
2021/11/19,0.0151,0.013087595,0.005592189,0.013902126,0.013385533,0.016708517
2021/11/22,0.0046,0.020228324,0.001232525,0.019621005,0.021489445,-0.00590507
2021/11/23,0.0006,0.000986094,0.002940181,-0.00177779,-0.002808611,0.002783961
2021/11/24,0.0013,0.002541364,0.010047505,-0.009424801,0.000697347,0.001054537
2021/11/25,0.0012,-0.00153227,0.003504251,-0.00483091,-0.004552425,-0.00410574
2021/11/26,-0.0024,0.006524371,-0.003971175,0.001719415,-0.011283368,-0.008872366
2021/11/29,0.0046,0.003376903,0.002557948,0.010088873,0.001481269,-0.006500536
2021/11/30,0.0003,-0.000190713,-0.00706541,0.003808043,0.010528884,-0.001898367
2021/12/1,0.0025,0.006090915,-0.001061289,-0.002059559,0.00600697,0.010585852
2021/12/2,-0.001,0.001743985,-0.005119724,-0.001981981,-0.011562181,0.005733592
2021/12/3,0.0077,0.008173697,0.011707711,0.007722254,0.009806108,0.005940371
2021/12/6,-0.0108,-0.006696347,-0.008070868,-0.01186515,-0.014626515,0.006797945
2021/12/7,-0.0053,-0.006795236,0.005263684,-0.009379504,-0.009128995,0.009079041
2021/12/8,0.0067,0.012505883,0.01931163,0.017007366,0.025684545,0.004524859
2021/12/9,0.004,-0.000152669,0.020394952,0.00135115,0.012466009,0.015174601
2021/12/10,0.0017,0.004963402,-0.002769436,0.004044245,-0.002221857,-0.005564568
2021/12/13,-0.0011,0.010141564,0.002190799,0.008535986,0.011853348,-0.00308255
2021/12/14,-0.0044,-0.016047934,0.002915342,-0.003821946,0.005585356,-0.0101937
2021/12/15,0.0009,-0.003196789,-0.015725089,-0.000252714,-0.006329603,0.001387463
2021/12/16,0.0028,0.015309271,-0.000238993,0.008705593,0.004575805,0.007284046
2021/12/17,-0.0072,-0.010831713,-0.014824481,-0.015620722,-0.016486473,-0.006627337
2021/12/20,-0.0117,-0.018755153,-0.003712991,-0.024465463,-0.020485761,-0.004345705
2021/12/21,0.0106,0.008482866,0.006831,0.008085815,0.014624357,0.013974387
2021/12/22,0.0038,0.004770539,0.005795622,0.000904605,0.015678643,-0.009781159
2021/12/23,-0.0003,0.002731296,0.004487038,0.011794603,0.000819784,-0.001871686
2021/12/24,-0.0079,-0.023936228,0.01055243,-0.021545565,-0.007202403,-0.00604016
2021/12/27,0.0006,0.00244071,0.003588911,-0.001895297,-0.003680691,-0.000437784
2021/12/28,0.0088,0.010671986,0.006040683,0.009346374,0.007388293,0.005411656
2021/12/29,-0.0012,-0.00050918,-0.018866276,-0.003743853,-0.010678986,-0.010343277
2021/12/30,0.0106,0.001800816,0.008839262,0.005929691,0.02033045,0.006532266
2021/12/31,0.0053,0.009571045,0.004340719,0.008541991,0.003828058,0.003179851
2022/1/4,-0.0104,-0.005418586,0.001016531,-0.011060392,0.007608762,0.00324382
2022/1/5,-0.0179,-0.018446299,-0.008151193,-0.024956231,-0.021321806,0.008041566
2022/1/6,-0.0036,0.012850311,-0.005585133,-0.000269834,-0.007780138,-0.010735767
2022/1/7,0.0012,-0.006720923,-0.007992651,-0.011061465,-0.013949185,0.014797492
2022/1/10,0.0012,0.006107917,0.010656472,-0.001610075,0.006934724,0.003867797
2022/1/11,-0.0116,-0.005942193,-0.008505499,-0.011209358,-0.020071111,0.004702333
2022/1/12,0.0138,0.015631309,0.011343296,0.021272808,0.011782369,-0.00187902
2022/1/13,-0.018,-0.01451723,-0.024042585,-0.013478549,-0.014907173,-0.004885445
2022/1/14,0.0023,-0.006685163,0.002029333,0.001350195,0.005908072,-0.023779891
2022/1/17,0.0131,0.005604483,0.004007297,0.014400396,0.034309845,0.003644069
2022/1/18,0.0055,0.008573487,-0.004090941,0.000287413,0.002590695,0.013959059
2022/1/19,-0.0116,-0.006876212,-0.006570117,-0.013567822,-0.005654007,0.005085143
2022/1/20,-0.0144,-0.011199459,0.004928447,-0.011967553,-0.012774153,0.017500096
2022/1/21,-0.0122,-0.006752232,-0.011981279,-0.008727338,-0.014654264,-0.005653898
2022/1/24,0.0119,0.010450853,-0.007285617,0.006846325,0.006732684,-0.002308435
2022/1/25,-0.0227,-0.029595386,-0.024938993,-0.029401031,-0.037824399,-0.024120969
2022/1/26,-0.0014,0.009242379,-0.001467403,0.01500625,0.003574357,0.007275907
2022/1/27,-0.0234,-0.01979472,-0.01813528,-0.026355507,-0.038328949,-0.012992032
2022/1/28,-0.0006,-0.009731117,-0.004998015,-0.001128091,-0.001704783,-0.011066858
2022/2/7,0.0033,0.03360298,0.006494264,0.014765621,0.000264998,0.025272915
2022/2/8,-0.0182,0.008731356,-0.003778319,-0.006030644,-0.003117062,0.014804293
2022/2/9,0.0053,0.011285939,0.020798151,0.011295794,0.021017359,-0.001378384
2022/2/10,-0.0148,0.006526938,-0.003307691,-0.012846859,-0.00496595,0.008050335
2022/2/11,-0.0234,-0.004818999,-0.01670212,-0.021568525,-0.018878374,0.00871682
2022/2/14,-0.0033,-0.005666124,0.003099181,-0.00311261,-0.00426182,-0.030275369
2022/2/15,0.0284,0.008015818,0.015137593,0.018722301,0.02028701,-0.007694409
2022/2/16,0.0063,0.010967213,0.004820979,0.004443445,6.65E-05,0.008109415
2022/2/17,0.0036,0.013423352,-0.004664776,0.007820692,-0.000899856,-0.003213504
2022/2/18,0.01,0.008326192,0.008330358,-0.002154646,0.00505473,0.013361302
2022/2/21,-0.0029,-1.26E-05,0.003305406,0.00035655,0.013264762,-0.002129666
2022/2/22,-0.003,5.08E-05,-0.020079159,-0.008764201,-0.013322852,-0.010518486
2022/2/23,0.025,0.010928622,0.010085251,0.024052942,0.03158762,-0.001811934
2022/2/24,-0.0138,-0.015789586,-0.024904455,-0.014292559,-0.028183577,-0.020624008
2022/2/25,0.0181,0.005777612,0.018592463,0.014792988,0.008174589,-0.002046255
2022/2/28,0.0008,0.010668459,-0.000922758,0.008344562,0.001117872,-0.002604876
2022/3/1,0.0056,-0.003801438,1.44E-02,0.005914259,0.003219506,0.010047005
2022/3/2,-0.0067,4.07E-05,-0.00518165,-0.005156025,-0.008413879,-0.003650521
2022/3/3,-0.0073,0.001577394,-0.009351305,-0.008224762,-0.016800349,0.006503548
2022/3/4,-0.0113,-0.016642365,-0.004361565,-0.016461226,-0.008593035,-0.011875284
2022/3/7,-0.0253,-0.012865282,-0.032298509,-0.028368663,-0.034138694,-0.019018194
2022/3/8,-0.0129,-0.035442733,-0.025381165,-0.023228512,-0.015963817,-0.023696199
2022/3/9,-0.0123,-0.013726677,-0.011912002,-0.00404363,-0.004354433,-0.022052612
2022/3/10,0.0192,0.021592548,0.026330348,0.025469253,0.009350084,0.004629347
2022/3/11,-0.0003,-0.00296336,0.016572479,3.07E-05,0.005421517,0.009362499
2022/3/14,-0.0281,-0.028147485,-0.027848543,-0.029852255,-0.030755162,-0.021698913
2022/3/15,-0.0508,-0.051138553,-0.04866045,-0.043186948,-0.042463765,-0.049221498
2022/3/16,0.0369,0.035201867,0.029605429,0.045401547,0.042114759,0.04453803
2022/3/17,0.0365,0.01729621,0.030136088,0.013221203,0.021319282,0.013446469
2022/3/18,-0.0059,0.012851741,0.008471996,0.002095921,-0.001028539,0.0263738
2022/3/21,0.001,0.009703795,0.009095453,0.006794785,0.002884414,-0.013114959
2022/3/22,-0.0102,0.004117574,-0.009701812,-0.006503291,-0.003752261,0.015795564
2022/3/23,0.0182,0.001007376,0.011417421,0.006347758,0.005299534,-0.000276474
2022/3/24,0.0021,-0.001764808,0.000420135,-0.012851248,-0.021156524,-0.003532917
2022/3/25,-0.0268,-0.010893109,-0.018248806,-0.01935934,-0.011560591,-0.00512426
2022/3/28,-0.011,-0.001469969,-0.009691929,-0.008500852,-0.004700483,0.006420708
2022/3/29,-0.0064,0.001337396,0.001604446,-0.005881477,-0.017300831,-0.00563778
2022/3/30,0.042,0.019510509,0.026268281,0.027685454,0.022697234,0.029424178
2022/4/1,0.004,-0.010706939,0.00678942,0.006802624,0.002257559,0.018928054
2022/4/6,-0.0096,0.005226248,-0.001393121,-0.009075825,-0.010450312,0.012996891
2022/4/7,-0.0141,0.005689539,-0.015618954,-0.01847702,-0.023701781,-0.019209301
2022/4/8,0.0011,-0.009110712,-0.00963263,0.00044414,-0.010261119,0.013447736
2022/4/11,-0.0331,0.013316706,-0.021423004,-0.040756224,-0.045040489,-0.024744139
2022/4/12,0.019,-0.028388953,0.03111312,0.020859876,0.018800067,0.00723758
2022/4/13,-0.011,0.004414318,-0.017589421,-0.01384248,-0.025729146,-0.005941105
2022/4/14,0.0171,-0.00300813,0.022466847,0.004914003,0.011880119,0.009946221
2022/4/15,-0.0024,0.013624156,-0.001986113,-0.009682151,-0.009199237,0.006569431
2022/4/18,-0.0006,-0.017120256,-0.001009908,0.013139956,0.019118065,-0.028713297
2022/4/19,-0.0167,-0.005257933,-0.007166911,-0.001479809,-0.008862161,-0.004119772
2022/4/20,-0.0171,0.009557095,-0.00364904,-0.019089885,-0.008755243,-0.019221543
2022/4/21,-0.0233,-0.032810688,-0.025927337,-0.033659136,-0.02848178,-0.005181002
2022/4/22,0.0054,-0.039054894,-0.003190417,-0.00169343,-0.017592847,0.011544029
2022/4/25,-0.057,-0.000386667,-0.050923622,-0.065946159,-0.074415717,-0.043105167
2022/4/26,0.0016,-0.066407139,-0.001304844,-0.02217093,-0.03031479,-0.015310122
2022/4/27,0.0447,-0.021765488,0.023069246,0.049142253,0.051262877,0.00172997
2022/4/28,0.0059,0.05332004,-0.001445348,0.001550162,-0.013202979,0.007412965
2022/4/29,0.0332,0.008044026,0.022134027,0.037167649,0.051363189,0.018804153
2022/5/5,-0.0026,0.034478758,0.012287698,0.007896899,0.000330677,-0.006032291
2022/5/6,-0.0208,0.012308106,-0.020277761,-0.017321398,-0.018047041,-0.02727799
2022/5/9,-0.0149,-0.021815784,-0.001511404,0.004122563,-0.000328518,-0.00318776
2022/5/10,0.0233,0.005797118,0.010209532,0.018641977,0.022300921,0.00881459
2022/5/11,0.0294,0.011014183,0.008563048,0.019999545,0.017644056,-0.002113131
2022/5/12,0.0038,0.013558304,0.005510366,-0.000910747,0.004468251,-0.006519834
2022/5/13,0.0008,-0.004420953,0.002180858,0.013267629,-0.001882881,0.014467032
