基金代码,基金代码,基金代码.1,总市值,一致预期PE,每股一致预期增速,静态pe,毛利率,净利率,roe,roic,经营现金流净额/净利润,资产负债率,静态pb,总市值排名,一致预期PE排名,每股一致预期增速排名,静态pe排名,毛利率排名,净利率排名,roe排名,roic排名,经营现金流净额/净利润排名,资产负债率排名,静态pb排名,股票个数,前十大股票占比,前三大行业占比,股票个数排名,前十大股票占比排名,前三大行业占比排名,换手率,换手率排名,交易效率,交易效率排名
006371.OF,006371.OF,006371.OF,3621.986537,57.36907206,70.93318753,91.41076591,33.57032396,15.75694798,15.30737525,14.04205729,77.20967872,41.71012682,12.75374104,0.575366064,0.891903531,0.925925926,0.900516796,0.567183463,0.513781223,0.636089578,0.683893196,0.857881137,0.709302326,0.87166236,33,55.9,50.44,0.274547804,0.702196382,0.583763997,,,7.814409691152735,0.5193798449612403
006377.OF,006377.OF,006377.OF,4108.275362,33.79508863,36.70401939,50.765452,30.28745798,16.84137142,16.09973308,12.48491893,65.85565573,39.8777857,8.06893033,0.644272179,0.350129199,0.560292851,0.42118863,0.433247201,0.601205857,0.701550388,0.550387597,0.518087855,0.627476314,0.513781223,31,46.93,29.38,0.225452196,0.452196382,0.154177433,,,3.552910141652891,0.2941429801894918
006385.OF,006385.OF,006385.OF,5512.319845,41.04279725,27.87840072,60.74027482,39.32073886,22.07179325,17.30480444,15.19164921,75.21947093,41.5073422,9.99423643,0.833333333,0.566752799,0.406976744,0.560292851,0.773901809,0.906115418,0.799310939,0.76744186,0.79672696,0.700689061,0.695521102,44,44.72,42.58,0.530146425,0.403100775,0.420111972,,,12.421294159145633,0.6662360034453058
006392.OF,006392.OF,006392.OF,1186.03349,51.10871873,94.71336379,71.23522722,34.59032651,14.91596357,11.52057315,10.4659006,68.87412598,37.16188914,9.24238574,0.154608096,0.797157623,0.97588286,0.699397071,0.616709733,0.442291128,0.340654608,0.376399655,0.602067183,0.478036176,0.621016365,34,48.37,46.52,0.29672696,0.494832041,0.496554694,,,4.7231377602520705,0.3643410852713178
006401.OF,006401.OF,006401.OF,387.62926,30.58246625,81.97172508,28.51050372,36.7501893,14.51715605,16.10467457,16.06773827,81.28321688,35.35823286,6.85962408,0.019810508,0.274332472,0.956503015,0.184754522,0.692075797,0.421619294,0.702411714,0.824720069,0.943583118,0.382859604,0.399224806,35,28.41,32.01,0.322782084,0.163652024,0.192075797,,,-0.0038061734330293554,0.07278208440999138
006408.OF,006408.OF,006408.OF,12379.34119,45.76666675,16.07838039,82.00732208,51.69223738,22.06134821,19.38868174,20.03569574,69.26345942,34.7747775,11.19536359,0.996985357,0.675279931,0.20456503,0.81955211,0.956933678,0.905684755,0.910852713,0.964254953,0.615417743,0.353143842,0.785529716,36,68.14,89.3,0.349483204,0.915590009,0.95994832,,,11.375781127077648,0.6347975882859603
006419.OF,006419.OF,006419.OF,4854.485801,36.9828321,48.73159267,64.12944109,28.58328926,12.89433126,15.00745645,11.52274539,71.46955568,49.12777904,9.29912397,0.750215332,0.459517657,0.748923342,0.606804479,0.37166236,0.325150732,0.611541774,0.46124031,0.689491817,0.904823428,0.625322997,49,38.24,33.0,0.624031008,0.279500431,0.209732989,,,5.116419878446512,0.3875968992248062
006424.OF,006424.OF,006424.OF,4432.558429,54.12909819,43.89219423,89.06403471,40.79194337,18.84755922,15.39740472,14.09913301,78.72074238,37.37962331,9.82936938,0.699397071,0.847975883,0.686907838,0.884582257,0.813522825,0.740740741,0.645564169,0.689061154,0.894056848,0.487080103,0.677002584,37,72.43,63.47,0.375107666,0.954349699,0.792420327,,,4.602764558236624,0.3544358311800172
006429.OF,006429.OF,006429.OF,2268.795378,23.59454367,23.19181181,30.11358418,23.76649089,10.21763023,12.70136854,10.38225109,66.58130081,47.05299622,4.00157991,0.365633075,0.11369509,0.321274763,0.198105082,0.232988803,0.194659776,0.418173988,0.37037037,0.533161068,0.872093023,0.190353144,51,43.59,37.09,0.655900086,0.384582257,0.29672696,,,7.819344907135622,0.5198105081826012
006430.OF,006430.OF,006430.OF,5502.833262,45.44869087,29.98463112,75.20776421,32.87427434,19.84134801,17.15726564,12.68836469,60.20800775,44.7884664,11.60818772,0.832041344,0.668819983,0.440137812,0.752799311,0.539621016,0.802325581,0.786391042,0.571490095,0.379844961,0.815245478,0.807924203,74,41.66,51.31,0.859819121,0.339362618,0.601205857,,,1.535661928904023,0.16838931955211026
006435.OF,006435.OF,006435.OF,2047.565622,38.35693725,45.80002727,52.68212067,30.67100222,5.75224929,6.41744497,7.2094125,55.346913,36.64632882,5.78000059,0.324289406,0.494401378,0.7166236,0.446167097,0.455211025,0.085271318,0.111541774,0.183462532,0.286391042,0.447459087,0.309646856,47,40.31,45.8,0.593238587,0.310938846,0.484065461,,,18.98399124839789,0.7988802756244616
006449.OF,006449.OF,006449.OF,4970.57538,41.60905884,30.42406811,55.61446477,30.14024467,17.50628812,14.09676496,11.01044006,61.67034332,45.20115274,8.74195926,0.764857881,0.582687339,0.448320413,0.48664944,0.428079242,0.647717485,0.5374677,0.420327304,0.40913006,0.825150732,0.583118002,86,29.39,34.58,0.891903531,0.176571921,0.245047373,,,26.000036948433788,0.8703703703703703
006457.OF,006457.OF,006457.OF,5231.174154,30.43277995,5.21777728,10.23422234,6.81945031,4.35339485,3.66165615,2.7328434,12.24983632,10.50475165,1.77373587,0.796296296,0.270456503,0.05211025,0.044358312,0.028854436,0.047803618,0.033161068,0.036606374,0.020241171,0.023255814,0.061154177,140,7.03,8.16,0.952627046,0.011197244,0.015073213,,,28.532480427279406,0.8832902670111973
006477.OF,006477.OF,006477.OF,6873.778533,34.25811406,2.5434651,18.83836713,16.76654295,16.53840393,8.0462245,4.60668585,41.26139397,42.66009976,1.0838965,0.926787252,0.363479759,0.02411714,0.118863049,0.130490956,0.575366064,0.15245478,0.10292851,0.15374677,0.747200689,0.030146425,27,39.98,58.08,0.138027562,0.306632214,0.712316968,,,5.988248693427161,0.43453919035314387
006478.OF,006478.OF,006478.OF,5252.642335,48.7649625,31.63440133,66.31843596,45.1066659,20.53821262,19.34422569,18.7373338,81.39634918,38.43459459,13.19034319,0.798880276,0.742894057,0.469422911,0.636520241,0.881136951,0.843669251,0.909991387,0.939707149,0.944444444,0.544358312,0.893626184,61,60.22,85.81,0.780361757,0.797588286,0.943152455,,,5.225787583472697,0.39362618432385876
006502.OF,006502.OF,006502.OF,923.3694529,31.94231015,46.17005245,50.28056601,34.03695995,15.72295679,14.04690288,12.5960046,75.70709543,35.75687007,7.47808913,0.103359173,0.30620155,0.721791559,0.416451335,0.591300603,0.509474591,0.531007752,0.562015504,0.811800172,0.399655469,0.455641688,38,59.19,59.17,0.400947459,0.776055125,0.730404823,,,-0.15063956554162009,0.06287683031869079
006511.OF,006511.OF,006511.OF,1279.794489,29.08070197,54.51334912,34.474712,29.75550289,12.09341823,11.53940006,10.4858974,60.44735682,38.97523607,5.29113182,0.172695952,0.232988803,0.816968131,0.23255814,0.414728682,0.281223084,0.343238587,0.378122308,0.382859604,0.584840655,0.274332472,62,42.78,38.35,0.790697674,0.364771748,0.32213609,,,10.238197115931172,0.5977605512489234
006522.OF,006522.OF,006522.OF,4047.777925,55.03222125,42.41186324,93.12214635,38.87402161,18.28391235,15.08301499,13.54558293,71.93408335,33.80298813,11.72694292,0.635658915,0.864771748,0.665374677,0.91171404,0.758397933,0.702842377,0.61627907,0.645994832,0.702411714,0.309216193,0.816968131,37,48.43,51.18,0.375107666,0.496554694,0.597114556,,,4.522504133081762,0.3488372093023256
006526.OF,006526.OF,006526.OF,4116.627693,46.65523876,41.3823421,71.64934648,43.4266799,20.61987599,19.62237069,18.49164323,80.93219454,35.4272909,12.69520154,0.644702842,0.699397071,0.645133506,0.707579673,0.853574505,0.846683893,0.918173988,0.931955211,0.937984496,0.387596899,0.869509044,52,53.03,54.22,0.675925926,0.629414298,0.652024117,,,10.817227280567973,0.6145564168819982
006527.OF,006527.OF,006527.OF,2674.121471,29.22323729,28.0661971,45.70005064,30.1009686,16.53924089,15.09017197,12.03907074,48.56783343,40.51087542,7.81894222,0.431955211,0.236434109,0.41042205,0.362618432,0.424633936,0.57622739,0.617140396,0.51335056,0.202411714,0.65503876,0.489664083,35,38.77,31.29,0.322782084,0.288113695,0.182601206,,,14.804130759331008,0.7226528854435831
006529.OF,006529.OF,006529.OF,5586.286244,33.33342266,38.76085758,64.50505128,25.9494996,12.14839035,11.48090871,10.34184292,67.12015544,47.73134463,3.61934834,0.842377261,0.337209302,0.599483204,0.612403101,0.290267011,0.2833764,0.338070629,0.364771748,0.549095607,0.882428941,0.171834625,52,43.44,47.16,0.675925926,0.378983635,0.509043928,,,31.030451229351794,0.8953488372093024
006533.OF,006533.OF,006533.OF,3121.410017,33.76712096,68.71051595,71.25420293,34.42187063,20.85566828,10.19978921,12.56287276,65.45266267,40.20206663,6.66241518,0.506890612,0.348406546,0.913436693,0.700258398,0.610249785,0.862187769,0.248062016,0.556847545,0.506029285,0.646425495,0.382859604,44,51.15,47.71,0.530146425,0.579672696,0.522825151,,,5.653152205268616,0.4164513350559862
006537.OF,006537.OF,006537.OF,7885.15319,35.0,7.49876553,96.7066422,31.21690923,13.98380549,9.7388114,10.40022556,53.73985045,36.40468215,0.0,0.955211025,0.387381568,0.091731266,0.931093885,0.477605512,0.38630491,0.224806202,0.37166236,0.266149871,0.43712317,0.003445306,40,52.44,81.43,0.448966408,0.615202412,0.92377261,,,12.09518354545861,0.6584840654608096
006538.OF,006538.OF,006538.OF,1581.644213,48.63546127,73.86093382,85.71974935,34.52553478,15.31291868,14.21679046,13.62828335,70.58872058,41.68012622,12.9792802,0.226959518,0.740740741,0.93453919,0.859173127,0.614125754,0.477605512,0.547372954,0.654177433,0.659345392,0.708010336,0.881567614,23,64.78,47.78,0.080534022,0.881998277,0.52411714,,,-0.11570830535430723,0.06546080964685616
006547.OF,006547.OF,006547.OF,239.3742733,81.46987663,-0.01236507,0.05307847,0.10274572,0.06290396,0.03225107,0.03112454,0.22074105,0.19708886,0.02364915,0.007321275,0.989233419,0.012489233,0.007321275,0.00129199,0.007321275,0.003875969,0.002583979,0.004306632,0.001722653,0.008182601,8,0.43,0.41,0.003660637,0.001722653,0.001722653,,,23.81326102788609,0.8535745047372955
006551.OF,006551.OF,006551.OF,1375.717213,11.85366338,30.15077291,8.96935928,17.73007049,7.91618256,9.39157032,5.78762134,64.2386789,54.41767871,1.8016369,0.189491817,0.014211886,0.444875108,0.035314384,0.137812231,0.131352283,0.208010336,0.131352283,0.47329888,0.962962963,0.06287683,145,52.57,37.45,0.95585702,0.618432386,0.304478898,,,4.8248253106540835,0.37037037037037035
006557.OF,006557.OF,006557.OF,2629.881521,42.45330293,40.87841131,59.24114969,36.43019123,16.00350921,14.91920607,12.45863473,71.94907215,43.57003396,9.00371137,0.425495263,0.599052541,0.633936262,0.54005168,0.682601206,0.536606374,0.60292851,0.548664944,0.703703704,0.778639104,0.599913867,57,24.23,30.98,0.739233419,0.130921619,0.177433247,,,2.0921176338171703,0.19939707149009475
006564.OF,006564.OF,006564.OF,4070.857403,33.8390102,43.58606581,65.48459071,28.76660505,16.05952706,13.93595648,10.36665243,61.76097145,47.51515228,8.22908144,0.64039621,0.351851852,0.684323859,0.627476314,0.379844961,0.540482343,0.520241171,0.366925065,0.411283376,0.877691645,0.528854436,49,36.35,28.55,0.624031008,0.253660637,0.145994832,,,13.922665176382951,0.7075796726959518
006567.OF,006567.OF,006567.OF,902.7512801,13.86383253,-10.82410099,12.4649168,18.66383669,8.47613889,8.98174205,7.69216402,66.24905501,43.64281359,1.94654498,0.101205857,0.021963824,0.002583979,0.065891473,0.146856158,0.145994832,0.186907838,0.207149009,0.527131783,0.78079242,0.079242033,34,57.41,48.78,0.29672696,0.741602067,0.543927649,,,39.2777851126647,0.929801894918174
006568.OF,006568.OF,006568.OF,4402.227035,57.36974667,33.84119674,87.13770306,45.53014132,20.17802091,17.20646393,16.14566155,76.00629885,34.25069767,12.81034082,0.693367786,0.892334195,0.51335056,0.868217054,0.888888889,0.823858742,0.792420327,0.829888028,0.818260121,0.326012059,0.874246339,56,51.28,62.53,0.726098191,0.583118002,0.777347115,,,1.8989275402378876,0.19035314384151594
006573.OF,006573.OF,006573.OF,4484.805132,33.7601454,22.82778611,60.39909614,29.34343796,14.21398671,13.04643527,10.51149103,53.98798887,41.69020136,7.79280371,0.709302326,0.34754522,0.315245478,0.555555556,0.395348837,0.402670112,0.442721792,0.379844961,0.269164513,0.708871662,0.484926787,60,34.82,34.43,0.771533161,0.235788114,0.24203273,,,6.161725746485222,0.44573643410852715
006595.OF,006595.OF,006595.OF,8508.632073,35.82835523,6.49265975,53.77068486,37.39919716,11.97138153,8.42874925,7.59641465,51.50476927,41.15403539,0.42494273,0.968130922,0.420757967,0.073643411,0.459086994,0.714900947,0.274332472,0.166666667,0.202842377,0.236003445,0.685185185,0.014211886,23,62.23,94.52,0.080534022,0.836778639,0.996339363,,,1.1646048814719132,0.13910422049956933
006601.OF,006601.OF,006601.OF,5560.425793,53.00460581,22.62405888,57.3659479,39.08765627,18.17006466,15.82777479,14.87596663,69.07252985,27.88981654,10.5675682,0.839793282,0.831180017,0.310508183,0.512489233,0.762273902,0.695951766,0.675710594,0.74332472,0.610249785,0.156761413,0.737295435,15,56.35,64.76,0.016365202,0.717484927,0.806632214,,,0.897028475781058,0.12532299741602068
006603.OF,006603.OF,006603.OF,9606.987098,32.65005571,28.58858948,46.53145483,39.84938033,23.34004703,21.52218159,17.07009384,73.99210653,41.35809617,9.77307743,0.981912145,0.319121447,0.418604651,0.372093023,0.788113695,0.948751077,0.963824289,0.881136951,0.765719208,0.692937123,0.668819983,31,58.25,37.51,0.225452196,0.75796727,0.306847545,,,4.248632729877218,0.330749354005168
006604.OF,006604.OF,006604.OF,5725.059776,46.52642166,16.98196578,68.20478745,47.94014566,19.05031288,17.84868274,17.0905939,71.44953128,36.12118729,10.85641401,0.857450474,0.695951766,0.215331611,0.660206718,0.917743325,0.754091301,0.841085271,0.882428941,0.689061154,0.424203273,0.759689922,44,52.43,63.76,0.530146425,0.614556417,0.79672696,,,31.827996362815757,0.8992248062015504
006608.OF,006608.OF,006608.OF,5083.307376,34.92835013,12.50567552,50.08036013,27.97201432,14.01786405,14.01233696,10.98820643,68.30548975,50.16380882,5.48292377,0.777777778,0.38372093,0.153316107,0.413436693,0.351851852,0.389319552,0.528854436,0.419465978,0.583118002,0.921619294,0.290267011,57,46.49,35.01,0.739233419,0.442291128,0.25538329,,,16.415089497090456,0.756244616709733
006610.OF,006610.OF,006610.OF,5186.735332,38.0768607,32.50824184,67.38552479,33.51114772,20.93134447,15.53445973,11.98104841,71.69838136,48.07029305,9.26093142,0.792850991,0.488802756,0.489233419,0.651593454,0.56546081,0.866925065,0.655469423,0.506890612,0.696382429,0.887596899,0.623169681,22,61.44,51.23,0.069336779,0.822997416,0.598837209,,,5.446143106314603,0.4052540913006029
006615.OF,006615.OF,006615.OF,5141.335228,36.4689061,26.05601965,46.10705739,30.72594374,16.51099362,13.74287443,11.25945841,55.72373401,34.55042507,7.00190765,0.785960379,0.443152455,0.377260982,0.367786391,0.457364341,0.572782084,0.506890612,0.441860465,0.294573643,0.340654608,0.412575366,78,41.41,36.23,0.872739018,0.332041344,0.278639104,,,36.98723101204151,0.921619293712317
006624.OF,006624.OF,006624.OF,986.6416732,13.76077291,-10.54824732,12.0089741,18.87547858,8.4786952,8.92412805,7.47092202,67.19524185,43.34642218,1.93783183,0.119293712,0.020241171,0.003014643,0.060292851,0.149009475,0.146425495,0.185185185,0.195951766,0.55211025,0.77002584,0.077950043,25,59.7,48.53,0.105943152,0.787683032,0.537037037,,,16.370032021560366,0.7553832902670112
006642.OF,006642.OF,006642.OF,3039.647785,33.99305368,56.58689433,52.97911072,35.14348964,16.96095533,15.88565633,14.95583381,70.30909233,39.92479971,9.12155899,0.495693368,0.355297158,0.835055986,0.451335056,0.639534884,0.609819121,0.683893196,0.749354005,0.649009475,0.630921619,0.607665805,49,41.03,41.51,0.624031008,0.326873385,0.392118863,,,4.272712084244012,0.33118001722652884
006644.OF,006644.OF,006644.OF,3497.923416,30.24335368,44.32516891,42.34129199,35.1985811,13.03014008,15.52645064,14.76153435,75.56279144,37.65526135,5.71085895,0.560723514,0.264857881,0.695521102,0.3208441,0.642980189,0.333333333,0.654608096,0.736434109,0.807924203,0.504737295,0.305770887,28,55.93,57.31,0.15913006,0.703057709,0.699827735,,,3.7758455233486807,0.30921619293712316
006648.OF,006648.OF,006648.OF,2215.595642,35.19020416,46.18290486,69.36210065,37.96415238,17.14770136,15.34445621,13.47496512,73.80432843,39.99590287,8.32860956,0.357019811,0.397932817,0.722222222,0.674418605,0.726959518,0.623600345,0.63910422,0.640826873,0.760981912,0.634797588,0.536606374,95,26.72,43.78,0.908053402,0.150947459,0.443152455,,,16.23306920801956,0.7523686477174849
006652.OF,006652.OF,006652.OF,4566.894755,18.29558152,19.3735777,21.60258994,10.08850817,21.71059517,11.83018024,1.3314136,28.02260681,72.86829369,2.28151534,0.720068906,0.052540913,0.254952627,0.131782946,0.070198105,0.896640827,0.362187769,0.01205857,0.10163652,0.993970715,0.100344531,33,70.8,68.79,0.274547804,0.943152455,0.839362618,,,4.604764643255795,0.35572782084409993
006671.OF,006671.OF,006671.OF,12121.10981,41.45938312,11.23909063,127.3276484,51.64501251,23.28486835,16.04822448,16.15271439,66.73898756,32.35940986,9.0897363,0.996124031,0.580103359,0.141257537,0.993540052,0.956072351,0.946597761,0.695521102,0.83161068,0.537037037,0.262704565,0.604651163,24,72.24,84.82,0.092807924,0.953919035,0.940999139,,,17.331343848671604,0.7743324720068906
006675.OF,006675.OF,006675.OF,10090.83708,30.69254818,48.18066965,57.17469874,45.48567419,25.44417392,23.23545504,22.37263918,68.48985767,33.26144903,5.05951893,0.985788114,0.276485788,0.743755383,0.509905254,0.887596899,0.97588286,0.982773471,0.988372093,0.589147287,0.291128338,0.261843239,19,85.75,71.59,0.038329027,0.996554694,0.85960379,,,1.734171780649872,0.17958656330749354
006689.OF,006689.OF,006689.OF,5620.303249,52.48316358,22.47065144,71.25907305,40.24641839,18.9862352,16.18415202,14.86384442,67.58502664,32.39315051,11.68718875,0.844530577,0.82213609,0.30620155,0.701119724,0.800172265,0.749354005,0.711455642,0.742463394,0.560292851,0.264427218,0.814384152,24,59.28,51.13,0.092807924,0.778639104,0.595391904,,,3.488041819153269,0.28897502153316107
006692.OF,006692.OF,006692.OF,3693.117161,57.10558703,66.72707101,74.00568399,49.92888236,25.45412663,27.1383793,26.22391649,76.0756024,31.10561233,14.21035424,0.584840655,0.889319552,0.900516796,0.737726098,0.940999139,0.976313523,0.993540052,0.996554694,0.821705426,0.224806202,0.925064599,57,59.47,69.32,0.739233419,0.7833764,0.844099914,,,2.264207572799469,0.20757967269595176
006696.OF,006696.OF,006696.OF,8033.885341,47.28370548,21.12962071,93.75190067,42.20902451,19.15204218,18.67511434,17.12238165,74.27156659,41.30050657,13.48424048,0.959517657,0.714039621,0.28208441,0.916020672,0.836778639,0.761843239,0.882428941,0.884582257,0.772609819,0.691645134,0.905254091,32,48.09,34.68,0.250430663,0.489233419,0.247631352,,,13.819242051156554,0.7049956933677863
006718.OF,006718.OF,006718.OF,6011.086559,40.38635044,16.53511794,32.81149012,30.35821604,15.89141773,15.87690156,12.14477382,65.25818072,39.80738297,7.80578438,0.880275624,0.545650301,0.209302326,0.219638243,0.437553833,0.529715762,0.682170543,0.521533161,0.50129199,0.625753661,0.487510767,28,44.2,27.39,0.15913006,0.394487511,0.135228252,,,7.295787498104155,0.49870801033591733
006720.OF,006720.OF,006720.OF,5706.667389,46.91326606,23.0621203,65.15354395,46.98970274,21.50587299,20.72806781,19.03374832,80.03163361,30.98584319,12.71300154,0.854005168,0.704995693,0.318260121,0.623169681,0.906546081,0.888458226,0.947459087,0.944013781,0.924633936,0.220499569,0.871231697,20,62.58,58.9,0.048664944,0.843669251,0.725236865,,,9.593047653014928,0.5801033591731266
006736.OF,006736.OF,006736.OF,4070.603385,49.28785697,61.27231669,58.16952671,34.11874198,14.54031576,14.2404842,14.67147496,68.96957526,41.07989217,8.68206498,0.639534884,0.754952627,0.869509044,0.523255814,0.597329888,0.423341947,0.549956934,0.727820844,0.605943152,0.683893196,0.575366064,41,69.22,63.41,0.468130922,0.927648579,0.790697674,,,12.892105642649625,0.6804478897502153
006749.OF,006749.OF,006749.OF,7278.519175,22.77421722,26.47835576,21.47444949,31.08711393,18.59389702,16.75766342,11.34236814,67.73445754,47.68519598,6.80238055,0.938415159,0.095607235,0.384582257,0.131352283,0.47459087,0.726098191,0.760120586,0.44918174,0.56416882,0.881567614,0.394056848,22,62.02,47.49,0.069336779,0.833763997,0.518087855,,,11.469433394814194,0.6386735572782084
006751.OF,006751.OF,006751.OF,4508.912935,57.0218023,60.4966121,102.1957022,38.63388881,15.77485596,14.07616559,13.9414106,66.93563747,36.40035842,13.19909347,0.714039621,0.887596899,0.866494401,0.955641688,0.752799311,0.517226529,0.534883721,0.679586563,0.543066322,0.436692506,0.894918174,38,52.66,61.18,0.400947459,0.621447028,0.760120586,,,4.281899145534968,0.3324720068906115
006752.OF,006752.OF,006752.OF,7762.937499,35.0,0.63807125,122.2129213,36.32938237,15.86001632,10.05914977,10.28527786,65.8210932,41.61953523,0.0,0.95047373,0.387381568,0.015073213,0.990094746,0.680878553,0.527131783,0.239448751,0.361757106,0.517226529,0.706718346,0.003445306,15,80.2,92.12,0.016365202,0.98664944,0.979758829,,,11.784612388063078,0.648578811369509
006759.OF,006759.OF,006759.OF,6436.069617,45.46037585,25.56398515,74.80640943,45.86847423,20.57108284,22.12105653,19.37928498,85.05709903,38.84613333,14.59769332,0.912144703,0.669250646,0.369509044,0.746770026,0.893626184,0.844530577,0.969422911,0.955211025,0.984065461,0.57622739,0.935400517,27,72.99,74.59,0.138027562,0.956933678,0.880275624,,,2.1054245619440928,0.20025839793281655
006768.OF,006768.OF,006768.OF,2321.071952,31.17047657,20.2715558,62.00816668,30.34557925,18.14883885,11.15334291,9.24980523,88.75494637,50.9204603,0.61129644,0.373815676,0.291989664,0.270456503,0.57751938,0.43583118,0.694229113,0.310077519,0.288113695,0.996554694,0.931524548,0.017226529,25,73.53,83.85,0.105943152,0.960809647,0.935400517,,,8.076385945742484,0.529285099052541
006769.OF,006769.OF,006769.OF,4871.664999,46.26413261,43.74311397,79.57106386,42.03729577,20.61610772,17.40618121,16.97454223,76.10491366,30.32834162,10.33181161,0.755813953,0.689061154,0.685615848,0.793712317,0.833763997,0.845822567,0.807062877,0.875968992,0.824289406,0.200258398,0.721791559,57,29.52,32.91,0.739233419,0.178294574,0.208440999,,,2.5419676579526307,0.22695951765719208
006775.OF,006775.OF,006775.OF,3959.311392,24.64104749,45.65285245,-3.47623678,23.98799866,14.49564024,9.52172632,9.07818177,46.08492817,23.06846517,3.11563224,0.62833764,0.133505599,0.714039621,0.004306632,0.238156761,0.419896641,0.215762274,0.276485788,0.183462532,0.112403101,0.142549526,29,40.45,25.5,0.180017227,0.313522825,0.116709733,,,2.6190710095387835,0.23298880275624462
006780.OF,006780.OF,006780.OF,3408.95254,26.85072833,37.95772014,47.9644883,34.89679775,8.06443795,19.0482175,18.11236212,56.23134914,38.76935161,8.35586618,0.546511628,0.178725237,0.583118002,0.388458226,0.628768303,0.136520241,0.898794143,0.922049957,0.302756245,0.569767442,0.541774332,33,55.03,39.44,0.274547804,0.682601206,0.355297158,,,21.35363957044361,0.8260120585701981
006781.OF,006781.OF,006781.OF,10076.16149,34.98771351,0.36177076,52.0312974,21.47691353,16.45232797,11.77533641,9.54300488,53.40013337,51.28743952,0.0,0.98535745,0.385443583,0.014211886,0.439276486,0.184754522,0.568475452,0.35960379,0.303186908,0.257536606,0.93712317,0.003445306,51,41.49,83.76,0.655900086,0.333763997,0.934969854,,,3.0967688116243477,0.26270456503014644
006785.OF,006785.OF,006785.OF,5715.545867,41.11371317,33.28832756,54.68805992,43.53889671,23.25824483,25.63210191,22.39863537,83.81860493,36.5320768,14.61997373,0.855297158,0.570198105,0.503445306,0.472437554,0.856589147,0.946167097,0.990956072,0.988802756,0.97329888,0.441860465,0.936261843,18,62.21,55.81,0.031007752,0.835917313,0.679586563,,,1.8897403294137427,0.18863049095607234
006796.OF,006796.OF,006796.OF,7017.810729,50.44965343,20.88316623,98.18963133,49.4435448,20.5980421,15.83454172,15.94401845,67.66845291,30.42687821,10.18265523,0.931955211,0.784237726,0.278208441,0.942721792,0.935400517,0.845391904,0.677433247,0.816968131,0.56287683,0.203703704,0.710163652,47,41.75,69.62,0.593238587,0.341515935,0.848621878,,,6.241633718818421,0.45133505598621876
006801.OF,006801.OF,006801.OF,1945.377204,67.03678808,34.66765288,87.66465839,39.16536919,15.75446987,12.48249189,12.0617759,58.69690091,34.50884005,12.59361113,0.301033592,0.952196382,0.530146425,0.873815676,0.765288544,0.51335056,0.405684755,0.516365202,0.34754522,0.338501292,0.863910422,38,42.78,52.35,0.400947459,0.364771748,0.616709733,,,1.3761745544826012,0.15460809646856158
006803.OF,006803.OF,006803.OF,5203.473856,24.05200446,17.99864288,31.59596236,20.21288892,20.08389264,14.12271635,8.37464015,46.07676302,49.119811,5.42284828,0.794573643,0.120585702,0.231696813,0.208440999,0.164082687,0.817829457,0.539621016,0.239018088,0.183031869,0.903962102,0.285960379,40,42.78,44.8,0.448966408,0.364771748,0.466838932,,,12.034847858134285,0.6554694229112834
006813.OF,006813.OF,006813.OF,4609.694062,42.55029782,29.98730661,58.89610596,25.50626077,12.08257687,13.08706082,12.49902625,55.31803093,31.50320996,7.23006891,0.723514212,0.60163652,0.440568475,0.533591731,0.274763135,0.280361757,0.447459087,0.55081826,0.285960379,0.236864772,0.434969854,52,34.3,48.62,0.675925926,0.227390181,0.53875969,,,7.226221846223996,0.49655469422911286
006818.OF,006818.OF,006818.OF,2540.406263,13.85311911,5.76241469,12.91968574,22.14866573,13.04147676,12.29451654,8.2648733,68.57485054,62.39489554,3.18787313,0.408699397,0.021533161,0.061584841,0.069767442,0.195521102,0.335917313,0.389750215,0.233419466,0.59086994,0.982773471,0.146856158,42,57.06,54.88,0.486864772,0.73255814,0.663652024,,,8.12522761896883,0.5322997416020672
006822.OF,006822.OF,006822.OF,900.8260884,33.17597306,32.04414559,20.07902104,18.62915771,10.14436209,7.00093798,6.27017562,47.33470522,34.48702165,3.6290019,0.100775194,0.330318691,0.478466839,0.123600345,0.146425495,0.190783807,0.126614987,0.144272179,0.192075797,0.337639966,0.173126615,15,57.62,43.12,0.016365202,0.746339363,0.430663221,,,1.9171087655387915,0.1916451335055986
006836.OF,006836.OF,006836.OF,5432.932358,29.01107189,14.91216064,22.06741329,18.4798526,12.07915042,9.8311649,7.39507426,28.18064518,27.03905232,4.84486403,0.822566753,0.229543497,0.182601206,0.137812231,0.144272179,0.279500431,0.227820844,0.194229113,0.102497847,0.149009475,0.245478036,92,24.36,21.39,0.903531438,0.133290267,0.090439276,,,19.972019216259213,0.8148148148148148
006857.OF,006857.OF,006857.OF,1662.494386,52.01666187,75.34273678,58.79801985,20.8169565,8.71227595,9.19176751,8.38802809,52.77723985,38.10112517,6.50773123,0.246339363,0.813953488,0.93712317,0.531869078,0.170973299,0.15374677,0.198966408,0.239879414,0.251076658,0.52540913,0.369509044,32,33.71,46.9,0.250430663,0.216192937,0.503445306,,,-0.48794334330230416,0.053832902670111975
