基金代码,总市值,一致预期PE,每股一致预期增速,静态pe,毛利率,净利率,roe,roic,经营现金流净额/净利润,资产负债率,静态pb,总市值排名,一致预期PE排名,每股一致预期增速排名,静态pe排名,毛利率排名,净利率排名,roe排名,roic排名,经营现金流净额/净利润排名,资产负债率排名,静态pb排名,股票个数,前十大股票占比,前三大行业占比,股票个数排名,前十大股票占比排名,前三大行业占比排名,换手率,换手率排名
000522.OF,513.4826443,68.99399001,56.98985076,78.9790531,29.36932511,15.69534974,8.20822385,9.68942778,51.51784011,19.42775682,8.64974372,0.068360773,0.988188976,0.637795276,0.958124553,0.456335004,0.552970651,0.134216178,0.283106657,0.177881174,0.064423765,0.701861131,24,55.7,71.94,0.069971367,0.761632069,0.860415175,3.790789049,0.689334288
000523.OF,831.9885869,47.86229113,62.8769321,66.59460807,41.35564176,17.62255251,13.17883251,12.68127914,77.45769704,28.12321548,9.08295963,0.154974946,0.830708661,0.720472441,0.872584109,0.866857552,0.690408017,0.49928418,0.623478883,0.894416607,0.143879742,0.75984252,42,55.56,88.22,0.38833214,0.7591267,0.967072298,6.787272638,0.892984968
000524.OF,2710.657648,41.44319176,45.09202432,60.94448663,31.65892772,16.57418615,15.96715393,13.43801278,66.2219541,38.29155756,9.05119065,0.623836793,0.641016464,0.456335004,0.807444524,0.572655691,0.616678597,0.771295634,0.695776664,0.466714388,0.489262706,0.753400143,63,28.92,43.81,0.713314245,0.178239084,0.409448819,5.707596502,0.848604152
000527.OF,2786.504819,39.96771356,55.09497595,52.22118191,35.12828747,18.83473628,16.67247301,14.33244097,73.86369013,39.67966543,9.13478805,0.636721546,0.579813887,0.612383679,0.66714388,0.727272727,0.769863994,0.824624195,0.792770222,0.783464567,0.566213314,0.764853257,113,30.41,42.46,0.915533286,0.199355762,0.37007874,4.285750175,0.742662849
000529.OF,6180.919902,46.08551965,38.20730959,61.29256216,51.10075354,22.41873929,18.53013919,17.5246001,80.31267064,36.2234722,11.03301892,0.950250537,0.782748747,0.347530422,0.811739442,0.976020043,0.918038654,0.90801718,0.934144596,0.952040086,0.382963493,0.920544023,45,62.3,61.94,0.445776664,0.873299928,0.751073729,2.453829386,0.491410165
000530.OF,2619.309505,60.00562584,64.97178859,107.4749024,30.33586943,15.07779286,13.47710853,12.16428354,70.48587045,48.35376623,12.26414968,0.607372942,0.968146027,0.744094488,0.993915533,0.507516106,0.498926271,0.530780243,0.551181102,0.641732283,0.916964925,0.965998568,19,62.92,61.17,0.02809592,0.881173944,0.736220472,2.323122526,0.460987831
000531.OF,595.0164608,49.24114955,42.27476539,60.21308542,29.16916439,12.57347472,9.36093485,9.62233246,60.17681094,30.31335167,7.66416111,0.090193271,0.859699356,0.412312097,0.7956335,0.451324266,0.299570508,0.181102362,0.275948461,0.2956335,0.180386543,0.578382248,27,48.75,83.09,0.111488905,0.603435934,0.940586972,3.502450937,0.657122405
000532.OF,4501.60698,40.23761176,29.65049198,47.99754582,49.05896968,23.00983072,24.20132322,22.5090696,84.5066144,33.77631345,12.12456901,0.844667144,0.589119542,0.220472441,0.601646385,0.959914102,0.933070866,0.991052255,0.991768074,0.991052255,0.283464567,0.961703651,39,54.04,69.44,0.330887616,0.729241231,0.838940587,0.94266738,0.124910523
000534.OF,2230.315252,42.02436358,50.81418896,53.19939189,28.45268877,17.10426958,17.3922909,15.09202362,74.51782821,36.70067817,9.46666728,0.517537581,0.667859699,0.547244094,0.68432355,0.40801718,0.655690766,0.859341446,0.842161775,0.803507516,0.400501074,0.802433787,58,45.81,46.81,0.653364352,0.527559055,0.484967788,3.415860819,0.646385111
000535.OF,609.0250285,48.64051537,40.21808383,54.84664492,22.04244083,11.32650874,9.01675849,8.55609928,63.59875169,34.12286312,6.28919153,0.096635648,0.846456693,0.380458125,0.707945598,0.170365068,0.224051539,0.161775233,0.205798139,0.380458125,0.29706514,0.392627058,48,47.38,73.55,0.501610594,0.569613457,0.876163207,0.981466176,0.134216178
000538.OF,1033.66965,54.48424426,128.7814515,46.13177386,28.6463076,16.29137225,11.69022394,10.81377424,59.65315196,45.70264831,9.85972614,0.214030064,0.928418039,0.985325698,0.570150322,0.419470293,0.594488189,0.350035791,0.382247674,0.282390838,0.853256979,0.841445956,21,66.07,78.04,0.042949177,0.918396564,0.914817466,8.846798779,0.940944882
000541.OF,2271.642215,40.98879671,39.23757171,69.53032718,29.0754464,13.16178007,11.97031096,11.62603417,65.06373298,42.47500551,8.10156458,0.528274875,0.618110236,0.363278454,0.897279885,0.44416607,0.346098783,0.375805297,0.484251969,0.426986399,0.723693629,0.634931997,59,43.16,42.37,0.66607015,0.465640659,0.366499642,10.83720948,0.96277738
000545.OF,1188.38441,23.46460037,47.27221935,15.30042929,17.57345573,8.05759528,9.69267665,8.72968211,42.39237312,37.80560897,3.23088475,0.25841088,0.095561918,0.496062992,0.131710809,0.104151754,0.105941303,0.200787402,0.216177523,0.115246958,0.460987831,0.144595562,65,44.94,26.85,0.732999284,0.505726557,0.10146743,2.311320448,0.458840372
000547.OF,749.3284097,40.62584952,59.94291461,35.34589006,34.51214929,16.88901204,12.9903196,11.61333758,67.34132785,36.81051442,7.29236584,0.136005727,0.607372942,0.680386543,0.384037223,0.701861131,0.641732283,0.48210451,0.482462419,0.511095204,0.40694345,0.528632785,50,32.59,37.38,0.533464567,0.230314961,0.257158196,2.235876939,0.44380816
000549.OF,1259.60087,40.54910573,90.63089635,54.32835962,29.50978832,15.35240213,14.45394901,12.9796091,60.65803623,42.276572,8.19793696,0.27773801,0.602004295,0.921617752,0.702576951,0.46241947,0.522190408,0.632784538,0.653543307,0.308160344,0.713672155,0.649606299,289,25.05,46.84,0.9817466,0.138511095,0.486578382,0.478773431,0.035433071
000550.OF,1390.87525,49.79558155,34.4795864,47.58435405,22.62626557,10.0694855,10.44348108,10.11659481,66.11379818,46.33050515,8.53265479,0.31424481,0.867215462,0.294559771,0.594846099,0.183965641,0.162848962,0.250178955,0.31496063,0.464566929,0.869005011,0.691123837,44,47.12,67.1,0.423765211,0.563350036,0.816571224,5.593580624,0.845382963
000551.OF,4149.071824,29.46156975,40.32194391,34.60331122,50.9537478,22.35185935,24.37212559,22.42620746,84.91328,34.48968007,8.50333897,0.810307802,0.229420186,0.382963493,0.368647101,0.975662133,0.917322835,0.992125984,0.991052255,0.992841804,0.311023622,0.688260558,40,52.76,78.44,0.349856836,0.700429492,0.916964925,4.702710292,0.785254116
000554.OF,1563.184386,32.08984237,86.70003058,50.51593366,35.03432878,20.70057367,15.25698204,11.91726911,71.44805366,46.54859512,7.29526482,0.364352183,0.301360057,0.902648533,0.638511095,0.725125268,0.861488905,0.711524696,0.514674302,0.688260558,0.874731568,0.529348604,40,63.25,38.11,0.349856836,0.886542591,0.272369363,4.461867174,0.763779528
000556.OF,2492.774194,32.16249801,1.91648663,5.37793116,4.8763538,3.06258471,1.55320347,1.10686615,11.84217068,10.06596512,0.63422069,0.582319256,0.303865426,0.007874016,0.039012169,0.012884753,0.027916965,0.011453114,0.008231926,0.012884753,0.01861131,0.013958482,33,8.67,6.76,0.224051539,0.021474588,0.009305655,1.237698306,0.197566213
000566.OF,2242.724543,45.82980278,55.86686077,82.08037893,25.12094153,12.10179186,12.13408196,10.40687234,55.59728346,39.88236999,8.95561413,0.520758769,0.775590551,0.624194703,0.967430208,0.254831782,0.270221904,0.394774517,0.342519685,0.223693629,0.580171797,0.74015748,58,42.67,43.48,0.653364352,0.449355762,0.402290623,7.448371601,0.911954188
000567.OF,2883.1573,44.62827096,44.07516069,35.73761836,28.91644547,14.29432999,12.69816627,11.60808347,63.46454203,36.67191495,8.69760277,0.654617037,0.743736578,0.440229062,0.394416607,0.436292054,0.427344309,0.450966356,0.48138869,0.375089477,0.398353615,0.708303508,59,33.22,50.71,0.66607015,0.238367931,0.557981389,3.864517619,0.700787402
000574.OF,4870.52767,26.4480562,21.98113941,33.90989411,37.72438256,21.36528649,18.34786811,15.27232263,78.51694799,42.98530865,7.30713313,0.874731568,0.146743021,0.134931997,0.35110952,0.798496779,0.891195419,0.900858984,0.852899069,0.919828203,0.749105225,0.531496063,26,75.71,50.85,0.096098783,0.977093772,0.559591983,1.313350307,0.216177523
000577.OF,5585.315712,27.24364795,47.23036049,40.49521487,35.44734544,19.65311758,17.96501409,13.38598026,79.84845618,47.79613815,7.29681387,0.914459556,0.16642806,0.494273443,0.477451682,0.74051539,0.816750179,0.886900501,0.692913386,0.945597709,0.903722262,0.530422334,61,64.45,36.73,0.691839656,0.901932713,0.246599857,1.268057585,0.205082319
000584.OF,3402.396419,32.63105441,33.66414649,51.1974286,32.75659402,15.34794115,14.24821986,12.525007,71.67285811,41.25031304,6.67924586,0.726914817,0.324624195,0.282748747,0.649248389,0.635647817,0.520758769,0.61059413,0.600214746,0.697566213,0.657122405,0.441302792,62,42.21,48.73,0.703113815,0.437186829,0.522548318,5.681719916,0.848246242
000586.OF,357.261976,34.05516679,30.00569623,52.31521983,46.509854,13.76981234,9.56621683,9.4791311,46.07683604,31.47351055,6.33322035,0.029706514,0.369362921,0.226556908,0.668217609,0.937365784,0.391553329,0.192197566,0.264495347,0.137437366,0.206513958,0.397279885,38,58.83,69.78,0.312276306,0.819613457,0.842519685,0.7851818,0.089477452
000587.OF,2921.881447,30.47981939,76.03198818,43.00495075,28.2463667,14.98613082,16.64064668,14.57734327,69.80155758,37.19164031,6.99022868,0.661059413,0.251610594,0.836435218,0.517537581,0.399427344,0.490694345,0.823192555,0.810665712,0.615246958,0.428060129,0.484251969,39,45.48,61.01,0.330887616,0.519685039,0.732999284,4.965058505,0.807444524
000589.OF,5872.731026,40.39075939,30.52256253,46.38114941,36.11682525,24.28833081,14.49033304,11.85655472,61.08364689,40.69724455,7.94577915,0.933428776,0.597709377,0.234430923,0.57444524,0.754473873,0.957050823,0.636721546,0.510379384,0.317108089,0.628489621,0.61095204,68,43.87,46.35,0.755726557,0.485325698,0.476020043,0.929168672,0.121689334
000591.OF,3273.191931,34.09325223,33.30043657,48.1840299,18.60653937,12.14654059,10.17806725,7.75085821,46.77284492,42.30823341,5.56740548,0.712240515,0.372584109,0.2773801,0.604867573,0.114889048,0.273801002,0.230136006,0.163564782,0.143879742,0.715461704,0.317108089,47,31.88,35.32,0.484430923,0.217967072,0.215998568,3.579971938,0.66678597
000592.OF,998.6810414,36.39366943,72.94672548,27.22571776,30.92387442,15.28773179,13.42726331,12.18383042,69.10262938,43.8840229,7.33021234,0.20400859,0.457766643,0.811381532,0.262347888,0.538296349,0.515032212,0.525411596,0.553328561,0.584108805,0.787401575,0.534717251,63,36.71,45.78,0.713314245,0.298496779,0.462956335,2.248579724,0.446671439
000594.OF,1684.232454,33.78035162,43.17449322,30.0791528,33.00462474,16.97615837,14.65739321,13.72789316,67.28078312,35.85578551,6.90042739,0.392984968,0.360773085,0.42662849,0.299212598,0.645669291,0.647100931,0.652111668,0.732641374,0.508231926,0.363994273,0.471009306,45,49.13,45.89,0.445776664,0.613994273,0.464924839,5.611566205,0.846814603
000595.OF,931.8381811,52.34522291,47.4915048,73.00221713,46.51806242,17.58955302,16.11379643,16.46925465,68.10021267,29.57443417,11.95559879,0.183607731,0.900858984,0.50035791,0.926986399,0.938797423,0.688260558,0.785254116,0.903006442,0.53758053,0.16642806,0.957050823,45,55.42,59.47,0.445776664,0.755547602,0.712598425,0.659944442,0.065497495
000597.OF,1873.998338,41.71404844,15.70458087,9.34894096,5.06320921,2.03834159,1.86882213,1.75725966,10.35597605,6.59697598,1.27053532,0.435218325,0.651753758,0.079098067,0.07337151,0.015032212,0.014674302,0.016105941,0.017179671,0.009305655,0.003579098,0.03614889,43,5.63,9.9,0.404795991,0.006084467,0.025769506,1.621446387,0.2956335
000598.OF,2233.766089,41.76254058,51.16142502,53.06305051,28.44288381,17.14894736,17.52312132,15.08841733,74.55095005,37.07402765,9.46260159,0.51789549,0.654259127,0.554402291,0.680386543,0.40694345,0.657838225,0.864710093,0.841803865,0.804223336,0.421975662,0.802075877,55,45.47,45.93,0.614531138,0.519148175,0.467609162,5.286858723,0.829277022
000601.OF,2102.341706,36.74928116,59.21695419,54.37904336,31.2432233,14.6281121,15.37840351,13.21075176,74.34108748,40.16806757,8.85012254,0.485683608,0.466714388,0.670722978,0.70293486,0.5547602,0.457050823,0.724767359,0.676449535,0.79670723,0.595919828,0.729420186,51,49.73,45.9,0.550286328,0.626879026,0.465461704,2.134935261,0.422333572
000603.OF,1504.092366,46.23882736,68.35223293,87.12646537,27.07426466,12.02544683,13.79045282,12.68610313,67.84144446,41.51805052,10.15130687,0.345025054,0.787043665,0.775232641,0.978167502,0.337508948,0.264137437,0.561918397,0.624910523,0.527201145,0.672870437,0.861130995,42,59.74,67.38,0.38833214,0.83285612,0.820329277,2.433165109,0.486757337
000609.OF,2389.704334,43.14496937,30.1818751,69.63767822,24.68783177,9.82002618,8.90290324,9.09296322,59.97613617,44.9990927,7.31090167,0.5547602,0.707229778,0.229062276,0.898353615,0.235504653,0.154617037,0.156406586,0.235862563,0.289191124,0.827129563,0.532211883,55,38.19,44.37,0.614531138,0.332319256,0.42519685,11.45360695,0.970651396
000612.OF,1922.725508,35.3481484,83.64613726,-41.96141749,27.08681193,12.28144598,9.72435889,7.96720515,46.47530986,45.47305396,5.95160642,0.450966356,0.415175376,0.88797423,0.005010737,0.338582677,0.282748747,0.2043665,0.174659986,0.139584825,0.843951324,0.356120258,44,44.69,35.84,0.423765211,0.500536865,0.224409449,3.408099173,0.644953472
000619.OF,1782.994439,23.98505997,61.27682225,17.8955376,38.0747119,16.74812644,20.97922952,17.88006024,79.34110108,39.29462463,6.08693706,0.416249105,0.103435934,0.698282033,0.160701503,0.807086614,0.630994989,0.9634932,0.940586972,0.934860415,0.543307087,0.37079456,38,58.28,50.03,0.312276306,0.809234073,0.545454545,1.205066086,0.187902649
000628.OF,1498.561699,22.40030326,20.28584122,23.7628432,27.7726892,12.41653882,13.63608005,13.15941832,68.736664,32.6077725,4.42918168,0.342161775,0.084466714,0.120257695,0.218324982,0.37007874,0.290622763,0.545812455,0.671438797,0.568002863,0.242304939,0.223693629,31,68.87,50.54,0.180386543,0.940944882,0.556549749,0.79430829,0.094130279
000634.OF,4563.170785,40.35662791,54.70950955,38.07239925,46.03635537,19.81169518,17.3188366,16.1503228,71.9268351,33.58884733,8.62337189,0.850393701,0.595204009,0.605583393,0.433786686,0.929849678,0.823908375,0.856120258,0.88869005,0.712240515,0.274516822,0.699355762,49,50.74,52.27,0.517358626,0.651753758,0.583035075,2.894429153,0.571224052
000646.OF,3680.558075,19.24116291,50.38313032,23.77892067,25.45273557,15.8733927,16.46860493,12.01082055,55.08486458,48.58527244,4.69435339,0.756621331,0.051181102,0.542591267,0.218682892,0.268074445,0.565855404,0.813528991,0.528990694,0.216177523,0.921975662,0.248747316,85,58.36,30.02,0.844846099,0.811023622,0.133142448,2.890173458,0.570150322
000649.OF,3672.370866,36.04032756,37.65681518,47.67266381,48.94403262,19.09027585,18.13752576,17.50369759,76.76583839,31.93564057,9.56086797,0.755547602,0.440944882,0.337866858,0.596993558,0.957766643,0.784538296,0.895132427,0.933786686,0.875447387,0.22297781,0.810307802,53,43.94,66.57,0.58285612,0.487115247,0.812097351,7.341678598,0.910164639
000652.OF,1071.374623,35.87038917,21.51584803,13.91149294,29.26634152,10.09996314,10.3477123,9.91662009,65.36665712,37.92009647,5.27265856,0.224409449,0.431639227,0.131352899,0.119541875,0.454545455,0.163564782,0.243020759,0.299570508,0.435934145,0.468861847,0.290980673,42,47.15,41.06,0.38833214,0.563707946,0.336793128,1.188505249,0.18539728
000654.OF,356.7840728,48.82939952,41.7344331,45.6495269,28.70383574,9.79443031,9.02269053,9.04803858,63.66629559,37.38755064,5.72717268,0.029348604,0.85146743,0.405869721,0.561560487,0.421259843,0.152827487,0.162133142,0.234430923,0.382605583,0.437007874,0.332140301,75,33.9,39.67,0.798854689,0.247494631,0.302433787,11.41860462,0.970293486
000663.OF,1221.659513,23.81151878,28.1657382,21.97730603,25.0134247,10.81830033,10.34752915,8.46182001,54.86104558,50.98840302,3.97600624,0.268790265,0.100930565,0.200071582,0.200429492,0.249821045,0.193987115,0.242662849,0.200787402,0.214030064,0.955261274,0.193987115,45,53.62,43.15,0.445776664,0.720114531,0.390479599,1.219363858,0.192197566
000679.OF,1392.917061,42.03825995,59.89348407,66.00908633,27.12763012,12.58711651,11.28878107,9.19973938,65.39015036,40.1482469,7.83572398,0.31531854,0.668575519,0.679670723,0.867215462,0.340014316,0.301360057,0.309949893,0.243020759,0.437723694,0.594130279,0.596993558,36,43.23,53.79,0.273979957,0.467788117,0.612741589,4.522081124,0.770579814
000684.OF,2667.942983,53.05307654,40.23193966,65.90318586,46.50732111,20.9725533,18.81479275,18.16835712,76.23599031,27.90860149,12.63346715,0.615246958,0.911596278,0.381173944,0.866499642,0.937007874,0.875447387,0.918038654,0.947029349,0.859699356,0.139942734,0.975662133,32,54.75,85.19,0.202576951,0.745884037,0.952040086,1.89120022,0.361488905
000688.OF,3640.425814,45.27600934,43.20834453,57.42961263,31.16500255,14.96819075,12.80891472,11.47629898,68.55030252,35.92387058,7.48174877,0.753042233,0.761274159,0.427702219,0.755189692,0.550107373,0.489620616,0.46206156,0.4634932,0.557623479,0.367931281,0.557265569,36,42.19,51.77,0.273979957,0.436649964,0.576950608,4.432746614,0.75841088
000689.OF,2536.698446,50.61946182,103.997845,20.68381948,26.78971047,12.22462769,9.29510396,8.58773856,56.94816186,50.45191799,7.59830404,0.59234073,0.879742305,0.960272011,0.188260558,0.322118826,0.27809592,0.177881174,0.207945598,0.239799571,0.947745168,0.573013601,37,62.83,58.94,0.292770222,0.88027917,0.7043665,1.273106059,0.207587688
000690.OF,641.534735,43.22472167,82.98710386,64.90377235,33.5018607,17.05823958,16.39085914,13.62668432,81.53896863,37.29079695,7.74849456,0.104151754,0.710093057,0.884037223,0.855046528,0.663206872,0.651753758,0.807086614,0.720114531,0.966356478,0.432355047,0.588761632,32,45.93,85.54,0.202576951,0.529527559,0.953471725,2.317996842,0.459914102
000696.OF,3085.999817,48.80343993,100.0079071,84.67087387,26.48650788,16.33226556,15.56415994,13.90943628,67.74480821,45.37548821,10.74992839,0.686471009,0.850393701,0.952755906,0.972440945,0.307444524,0.598783107,0.743378669,0.753042233,0.523622047,0.840372226,0.902290623,54,52.38,66.73,0.599498926,0.691481747,0.813171081,0.40876499,0.027201145
000697.OF,2193.844076,41.67607971,62.17586317,62.65506267,36.31572175,18.69937598,15.67910115,13.8766475,68.83943419,38.60607239,9.40394277,0.508231926,0.650680029,0.709019327,0.832140301,0.763421618,0.764137437,0.752326414,0.748031496,0.570866142,0.503221188,0.795275591,45,45.41,69.8,0.445776664,0.517179671,0.842877595,2.292455001,0.455261274
