基金代码,基金代码,总市值,一致预期PE,每股一致预期增速,静态pe,毛利率,净利率,roe,roic,经营现金流净额/净利润,资产负债率,静态pb,总市值排名,一致预期PE排名,每股一致预期增速排名,静态pe排名,毛利率排名,净利率排名,roe排名,roic排名,经营现金流净额/净利润排名,资产负债率排名,静态pb排名,股票个数,前十大股票占比,前三大行业占比,股票个数排名,前十大股票占比排名,前三大行业占比排名,换手率,换手率排名,交易效率,交易效率排名
004686.OF,004686.OF,3033.791059,32.42128064,36.3815503,70.54961516,35.08150808,19.97117281,7.15065239,5.12836054,67.47364558,51.19261847,7.45658742,0.755110733,0.371379898,0.581771721,0.685689949,0.545144804,0.822827939,0.655877342,0.43867121,0.620528109,0.948892675,0.541311755,80,35.79,36.97,0.874787053,0.278534923,0.264906303,0.969307983,0.347955707,-11.452276453602671,0.23850085178875638
004693.OF,004693.OF,2370.502002,44.89082515,34.24336296,95.24643675,33.4193544,15.13409091,8.47804087,7.69981029,79.50590995,37.69262994,8.75270135,0.651192504,0.765332198,0.534923339,0.886712095,0.475298126,0.509795571,0.839437819,0.850085179,0.905025554,0.579216354,0.674190801,32,57.55,46.57,0.276405451,0.802810903,0.468483816,1.888289182,0.68483816,-4.600505639077478,0.38245315161839866
004694.OF,004694.OF,6520.82703,23.98929382,7.67489344,13.22492836,10.47532957,6.74637086,2.79258089,1.78740996,22.73448038,18.79346725,2.42210858,0.963373083,0.152896082,0.101362862,0.064310051,0.051107325,0.090715503,0.091141397,0.069420784,0.070272572,0.062606474,0.111158433,35,20.57,17.0,0.353279387,0.090289608,0.043441227,0.178862937,0.031942078,-4.579038082104175,0.38287904599659284
004695.OF,004695.OF,6552.79048,22.68334695,9.02735041,32.25191334,26.70783535,21.32481372,7.62926268,4.1471776,61.08114539,56.08123285,5.63691196,0.965076661,0.122657581,0.118824532,0.218483816,0.257666099,0.879045997,0.745741056,0.290034072,0.450170358,0.975298126,0.351788756,38,59.09,52.41,0.418228279,0.829642249,0.591567291,0.326666549,0.072402044,-69.46865572697499,0.03833049403747871
004696.OF,004696.OF,3825.993823,18.53261148,8.67551048,23.78067788,19.92684056,19.24568396,5.77154028,2.53159065,50.96115204,59.30764038,3.33285762,0.843270869,0.051959114,0.114565588,0.146507666,0.135434412,0.779386712,0.40758092,0.114991482,0.27044293,0.982964225,0.166950596,31,54.21,51.98,0.251064736,0.72274276,0.580068143,0.817268351,0.272146508,-20.204977618177708,0.15332197614991483
004698.OF,004698.OF,351.7233854,48.02826368,40.20673751,69.62322245,33.4002363,16.86718333,4.95556183,4.82049277,76.37948637,31.51182727,5.97469002,0.043015332,0.825809199,0.647359455,0.673339012,0.474446337,0.63330494,0.297274276,0.3939523,0.839011925,0.272146508,0.385434412,33,52.0,78.7,0.30302385,0.673339012,0.916524702,1.669684426,0.628194208,-22.808019046588385,0.141396933560477
004702.OF,004702.OF,4020.807008,14.35829625,13.70117585,18.45215713,10.51462797,21.48099007,5.53856662,0.64013484,24.31344502,68.00643593,2.69528968,0.861584327,0.02044293,0.166524702,0.101362862,0.051959114,0.888415673,0.381175468,0.019165247,0.07879046,0.991482112,0.127342419,33,60.54,72.68,0.30302385,0.850511073,0.87649063,0.564068658,0.155025554,-45.02234766959876,0.07112436115843271
004703.OF,004703.OF,1958.184933,24.11175047,70.91826954,42.09638248,34.25421512,17.09224632,9.34177189,7.44035713,65.90540301,38.69786602,7.1400542,0.567291312,0.155451448,0.924616695,0.327938671,0.508943782,0.649063032,0.912265758,0.816013629,0.570698467,0.628194208,0.509795571,40,72.8,31.63,0.463586031,0.963798978,0.162691652,0.693876009,0.214224872,20.92073117057431,0.9109880749574105
004707.OF,004707.OF,3159.805522,32.89016978,5.65258006,14.24604956,9.87181307,5.23020398,2.2720693,1.69073429,15.3059863,15.89331703,2.04466619,0.768313458,0.384582624,0.076235094,0.069846678,0.046422487,0.05834753,0.064735945,0.063884157,0.040034072,0.045570698,0.086456559,82,10.59,14.25,0.880536627,0.023211244,0.031942078,0.458799673,0.115843271,-6.143826632587854,0.3402896081771721
004716.OF,004716.OF,4194.804832,26.16704017,14.01761599,30.92842636,26.41321284,18.68412305,6.97487969,4.65308151,54.6954627,46.62897485,5.14098935,0.873083475,0.195911414,0.171635434,0.203151618,0.248296422,0.75,0.622231687,0.364565588,0.325383305,0.885434412,0.301107325,146,29.14,33.96,0.959327087,0.178662692,0.199318569,0.386626501,0.089011925,-45.09802906655899,0.07027257240204429
004724.OF,004724.OF,2345.134226,24.98928635,36.94048985,36.32108934,25.37868256,15.03917995,7.65949498,5.46755868,57.79742884,48.30584598,5.94784251,0.6439523,0.170783646,0.590289608,0.262350937,0.219335605,0.502981261,0.748296422,0.497870528,0.379471891,0.916098807,0.382879046,55,45.6,31.56,0.711882453,0.504045997,0.160562181,3.070008564,0.873935264,-2.806999948160405,0.41396933560477
004726.OF,004726.OF,638.4825519,21.39558648,28.02601089,25.33347439,25.88212886,16.33992081,4.58624019,3.71747063,52.5827316,42.22569968,3.84549571,0.139693356,0.095400341,0.406729131,0.156303237,0.233816014,0.598381601,0.244037479,0.227853492,0.291737649,0.775979557,0.195059625,29,47.81,44.0,0.20379046,0.562180579,0.40609029,0.605415223,0.174616695,1.2990887412819536,0.5706984667802385
004730.OF,004730.OF,2741.18052,31.36724672,56.63429198,50.35097239,37.96723575,19.33107342,9.14693705,7.41675405,73.43792393,43.00587619,7.99668761,0.709965928,0.339437819,0.836456559,0.438245315,0.670783646,0.784923339,0.897359455,0.813032368,0.772572402,0.800681431,0.588586031,148,25.49,38.68,0.960817717,0.137989779,0.298977853,1.741920269,0.648211244,1.5992752249213305,0.583901192504259
004731.OF,004731.OF,5968.350412,20.01539225,1.94754425,5.35368779,6.22041997,5.79306413,1.87821701,0.96077027,15.20213846,15.18575766,0.98060158,0.94548552,0.069846678,0.028109029,0.019165247,0.025553663,0.069420784,0.044293015,0.03407155,0.039608177,0.041311755,0.035349233,39,13.86,13.35,0.44165247,0.040459966,0.029386712,0.23434792,0.046422487,-17.481690129786514,0.1737649063032368
004734.OF,004734.OF,4663.766732,25.42362741,7.28729177,13.03218521,11.74211695,6.12667278,2.54886574,2.05900887,26.23470554,14.68819562,2.19385787,0.898211244,0.181856899,0.095826235,0.063032368,0.059199319,0.077086882,0.079216354,0.084327087,0.088160136,0.038330494,0.095826235,30,18.01,14.04,0.227214651,0.069846678,0.03109029,0.272654273,0.059625213,7.360379237482184,0.7597955706984668
004737.OF,004737.OF,2071.078936,37.17634461,21.34549964,42.19348802,22.36141803,8.16561598,4.72972073,4.23260344,40.91621863,25.91568817,5.5682369,0.588160136,0.529812606,0.28407155,0.32879046,0.162265758,0.122231687,0.264906303,0.304940375,0.174190801,0.12649063,0.344122658,39,29.63,25.53,0.44165247,0.18483816,0.09241908,1.838529962,0.673764906,-7.957962074267244,0.30281090289608176
004741.OF,004741.OF,1613.310277,46.76476047,30.14768447,45.90517861,24.9218746,10.22868757,4.61367696,4.5080658,40.85841481,21.50566219,6.38336055,0.485093697,0.806643952,0.454855196,0.378620102,0.208688245,0.20229983,0.251703578,0.345400341,0.173339012,0.081345826,0.430153322,50,28.25,26.42,0.643313458,0.166950596,0.102214651,0.613509466,0.178875639,12.783426539664834,0.8568994889267462
004745.OF,004745.OF,1025.564771,48.98539054,39.92386151,99.74390921,41.27700778,18.03250244,7.76255778,7.66916948,80.42494038,35.10551412,13.4033429,0.294293015,0.841567291,0.643526405,0.909710392,0.77044293,0.710817717,0.764906303,0.842844974,0.923764906,0.440800681,0.944207836,39,42.18,64.06,0.44165247,0.423764906,0.784923339,3.04299844,0.870954003,6.24046258137418,0.7350936967632027
004750.OF,004750.OF,5219.202814,32.57163682,4.12287711,9.71774433,5.88013407,3.4334934,1.63275314,1.23357265,15.56594697,8.60790091,1.62405137,0.922913118,0.378194208,0.049829642,0.041737649,0.021720613,0.031942078,0.035349233,0.045996593,0.04088586,0.017035775,0.05834753,35,12.03,11.86,0.353279387,0.029812606,0.023424191,0.238278178,0.04770017,12.734552259334464,0.8560477001703578
004763.OF,004763.OF,763.9211921,51.63528686,29.20558602,58.85754349,32.43061503,10.25115671,3.24283241,3.45332588,23.54339356,24.49703642,7.68787281,0.18867121,0.882879046,0.43483816,0.543441227,0.439097104,0.203577513,0.121805792,0.200170358,0.075383305,0.103918228,0.560477002,44,36.89,50.3,0.5379046,0.304940375,0.543015332,6.751689579,0.983390119,1.6675863201737404,0.588160136286201
004769.OF,004769.OF,3205.254011,17.97859351,13.31526683,32.15565324,21.65077397,14.59895299,6.59900237,3.94191403,46.62474966,56.50154429,3.74286774,0.775553663,0.046422487,0.162691652,0.217206133,0.153747871,0.474872232,0.555366269,0.258943782,0.221465077,0.976575809,0.190800681,72,26.94,35.39,0.842206133,0.151192504,0.233603066,0.436590125,0.109454855,-44.290407736546946,0.07282793867120954
004777.OF,004777.OF,2517.22204,44.41037939,10.14970335,76.84196819,44.04640922,16.28203499,7.46064624,7.23909977,72.88289718,30.91956146,9.45003606,0.672487223,0.755536627,0.13032368,0.748722317,0.840289608,0.591993186,0.712947189,0.793015332,0.760221465,0.250425894,0.73253833,23,70.46,64.21,0.087308348,0.949744463,0.785775128,1.175917214,0.444207836,-5.1134329087217525,0.36541737649063033
004784.OF,004784.OF,1012.919482,39.78279535,49.49067978,72.40874056,35.14434279,14.53264445,7.67961313,6.73854438,78.96701571,43.52223016,9.54817205,0.288330494,0.618824532,0.771720613,0.704003407,0.547274276,0.46890971,0.753407155,0.727001704,0.891396934,0.813884157,0.741056218,34,55.35,61.68,0.327938671,0.750851789,0.753407155,2.948781567,0.859028961,2.8381261818976906,0.6247870528109029
004794.OF,004794.OF,589.486801,31.739589,12.28583591,12.01667938,4.79545774,2.27016419,0.78326456,0.75325645,-5.38151202,9.03325449,0.67771028,0.11669506,0.349659284,0.153747871,0.055366269,0.017887564,0.02427598,0.017887564,0.024701874,0.002555366,0.019165247,0.023850085,6,20.45,14.36,0.005749574,0.088160136,0.032793867,0.491053412,0.128194208,1.2475583002363906,0.567717206132879
004805.OF,004805.OF,2326.993551,40.30722417,29.73558427,56.52337073,53.23770847,22.25342141,12.53197906,10.64860378,84.49704641,38.73027492,11.8306416,0.638415673,0.636286201,0.444207836,0.519591141,0.973168654,0.916098807,0.991482112,0.987223169,0.97955707,0.631175468,0.883730835,22,58.53,60.98,0.074957411,0.820272572,0.744037479,0.639831622,0.19165247,-31.83467706133474,0.10051107325383304
004806.OF,004806.OF,1798.653813,66.71934741,14.41532766,58.6770786,29.50695427,10.69381191,4.37387184,4.2560597,43.0180393,15.43610991,8.19665831,0.52427598,0.98253833,0.176746167,0.541311755,0.332623509,0.232112436,0.219761499,0.30834753,0.189097104,0.043867121,0.612436116,9,51.44,42.61,0.009582624,0.660136286,0.376916525,1.213496746,0.463373083,-18.894807633872304,0.16226575809199317
004809.OF,004809.OF,3279.680064,43.37485285,7.89285283,24.28178144,20.49270353,8.3971754,4.2216561,3.96942008,33.21918574,14.63150705,5.12996847,0.783219761,0.738500852,0.104770017,0.150340716,0.139693356,0.130749574,0.19846678,0.261499148,0.129471891,0.0379046,0.299829642,34,18.31,28.29,0.327938671,0.071550256,0.12350937,0.486402155,0.12649063,-10.644316799953323,0.2508517887563884
004812.OF,004812.OF,971.559861,48.57539172,28.3789898,84.63609073,28.42673932,13.81453861,6.59076896,5.95177357,81.04112602,44.82245545,8.09104882,0.272146508,0.835178876,0.415672913,0.817717206,0.300255537,0.422913118,0.553236797,0.592844974,0.934412266,0.844974446,0.600511073,26,55.66,59.62,0.137989779,0.75681431,0.724446337,3.331929389,0.8939523,-11.63896489464291,0.23679727427597955
004814.OF,004814.OF,1797.847487,17.79925578,53.48988449,26.65151978,22.65921132,15.19746088,6.24349273,3.6254773,69.60088829,55.03212314,2.81158744,0.523424191,0.045144804,0.810902896,0.167376491,0.169505963,0.515332198,0.492333901,0.219335605,0.672487223,0.970187394,0.135434412,40,50.9,40.08,0.463586031,0.648637138,0.326660988,0.822849254,0.275127768,-59.93526335505434,0.049829642248722314
004818.OF,004818.OF,503.4230364,21.90947462,25.07533192,24.84283344,24.22460453,9.63952573,4.50025506,4.26407833,46.57294918,26.28198786,3.17496766,0.086030664,0.107325383,0.355195911,0.152896082,0.197614991,0.177172061,0.22955707,0.309625213,0.220187394,0.134582624,0.155877342,30,30.96,33.94,0.227214651,0.201235094,0.19846678,0.578634328,0.161413969,-3.0975992492446776,0.4045996592844974
004829.OF,004829.OF,4461.691232,44.06051119,13.25247774,31.24243939,18.98444247,10.31115252,3.44607407,3.18123419,32.51368495,17.98289594,4.11045371,0.887989779,0.748296422,0.160988075,0.206558773,0.125638842,0.206132879,0.134582624,0.172913118,0.124787053,0.056643952,0.213373083,47,19.56,23.23,0.59092845,0.080919932,0.074957411,0.419701187,0.103918228,-16.10046792648218,0.18654173764906304
004833.OF,004833.OF,473.2630122,31.71691452,23.59296197,34.29675449,23.04007953,9.69598994,3.30514274,3.08691458,50.05746023,25.15484724,3.88588851,0.075383305,0.347529813,0.327086882,0.240204429,0.174190801,0.181856899,0.127342419,0.163969336,0.258943782,0.117972743,0.198040886,27,36.21,27.62,0.157155026,0.290459966,0.114565588,0.695209338,0.214650767,-24.85614767447212,0.12819420783645655
004836.OF,004836.OF,2674.677889,18.26356921,-8.33311344,10.1665144,8.49880118,3.23193424,0.86746814,0.24615372,44.37135947,20.31613229,0.64164835,0.701022147,0.049403748,0.002129472,0.045144804,0.039608177,0.031516184,0.019165247,0.011073254,0.199318569,0.073679727,0.022572402,5,45.13,45.13,0.004471891,0.488926746,0.430579216,1.904618771,0.687819421,-1.9081252875040577,0.45229982964224874
004840.OF,004840.OF,7129.083066,32.73943206,19.52134088,25.5497886,19.47231056,13.6379479,4.29269754,2.76162595,49.92167851,36.41225791,5.03121146,0.979982964,0.382027257,0.251277683,0.158432709,0.129471891,0.41439523,0.205706985,0.132453152,0.257240204,0.514480409,0.291311755,27,57.45,39.57,0.157155026,0.800468484,0.315587734,0.980801143,0.353492334,-17.070991219266965,0.1788756388415673
004845.OF,004845.OF,2346.001813,56.79100268,56.71462842,110.2324189,54.9944341,26.00779551,10.47616505,9.4013104,78.83801725,25.56265272,15.30277799,0.645229983,0.935689949,0.838160136,0.949744463,0.985093697,0.978279387,0.964650767,0.960817717,0.888415673,0.121379898,0.977427598,24,49.56,75.97,0.104982964,0.614565588,0.904599659,2.337259086,0.782793867,-0.21849245257356995,0.5132027257240205
004848.OF,004848.OF,663.4515872,14.61070664,20.85504907,12.53399525,17.53603458,6.80167856,2.95828513,2.51862552,36.35344622,24.70127922,1.84923802,0.149914821,0.021294719,0.275979557,0.058773424,0.113713799,0.092844974,0.100085179,0.113713799,0.14693356,0.108603066,0.077512777,47,35.73,30.25,0.59092845,0.276831346,0.146507666,0.933692063,0.327938671,-3.716664912894307,0.3969335604770017
004851.OF,004851.OF,1008.333358,63.3308643,42.1522115,98.7264184,56.69446434,26.30771816,10.61949991,9.94263064,81.62856908,24.45122419,15.94250963,0.287052811,0.973168654,0.674616695,0.902044293,0.991908007,0.979982964,0.968057922,0.976149915,0.942078365,0.102640545,0.983816014,62,42.3,92.67,0.781516184,0.425894378,0.992759796,0.652090253,0.196337308,102.11662548803655,0.9974446337308348
004868.OF,004868.OF,3476.085956,40.83467908,57.11497549,35.23498236,52.92154421,22.72028884,9.48373956,8.99657865,80.67991096,29.56400283,8.68125734,0.810051107,0.656729131,0.840715503,0.25,0.96890971,0.928449744,0.925042589,0.946763203,0.928449744,0.203151618,0.664821124,41,56.89,78.75,0.48253833,0.786201022,0.916950596,1.287726553,0.487649063,-2.930783993859295,0.4097103918228279
004871.OF,004871.OF,3642.702831,13.04769372,13.3308074,15.96259725,10.83606261,23.0138304,6.14393251,1.17024348,28.11579023,73.05994808,2.31845759,0.827938671,0.015332198,0.163117547,0.083049404,0.053236797,0.934412266,0.474872232,0.043441227,0.100511073,0.995741056,0.102214651,56,58.52,79.2,0.722529813,0.819633731,0.919931857,0.842508441,0.283219761,-28.74715576885241,0.11030664395229983
004881.OF,004881.OF,3820.988727,25.45632218,33.56562812,31.93254159,28.35845442,18.38740434,7.44444094,5.12275871,58.80431263,46.26058122,6.52669542,0.841993186,0.182282794,0.520868825,0.213798978,0.29770017,0.731686542,0.710391823,0.436967632,0.405025554,0.875212947,0.446337308,122,25.08,30.03,0.938458262,0.135008518,0.142248722,1.624732708,0.609454855,-4.652830064156005,0.3820272572402044
004890.OF,004890.OF,1061.938077,47.72743931,134.0923177,98.67440614,24.33379703,11.35033431,5.08887004,4.79260433,73.29967752,39.15169024,9.84301214,0.307495741,0.820272572,0.995315162,0.901618399,0.200170358,0.265758092,0.316013629,0.389693356,0.77044293,0.649063032,0.758943782,33,49.92,69.44,0.30302385,0.622231687,0.841993186,6.023004641,0.97572402,4.529717930861545,0.6882453151618398
004895.OF,004895.OF,2425.491852,56.31671521,26.17360396,68.99658241,44.96530515,21.07061265,7.44247418,7.26049167,63.71731649,34.72345906,10.48091692,0.661413969,0.930153322,0.374361158,0.665247019,0.858177172,0.871805792,0.709965928,0.795996593,0.511073254,0.422487223,0.805792164,39,44.41,62.21,0.44165247,0.474446337,0.759795571,5.243924617,0.963798978,4.760492934828166,0.6954855195911414
004905.OF,004905.OF,1061.739792,64.5914869,29.66290426,99.4630426,57.29307682,24.1722552,9.01515103,9.01089463,80.5364488,24.93481346,16.57591759,0.307069847,0.978705281,0.442504259,0.906729131,0.994037479,0.955706985,0.886286201,0.947614991,0.926320273,0.114565588,0.988500852,48,46.29,89.83,0.606260647,0.52193356,0.97572402,1.480269648,0.554088586,36.078586284706425,0.9603918228279387
004917.OF,004917.OF,592.5875701,21.89077315,79.92665997,44.89222271,19.50941209,5.2361022,2.98250451,2.84749337,37.22945146,28.9950147,3.45734265,0.117546848,0.106899489,0.955706985,0.364565588,0.131175468,0.058773424,0.103492334,0.140971039,0.151192504,0.182282794,0.175042589,28,40.84,60.86,0.180792164,0.387563884,0.742546848,1.988744722,0.708688245,8.80219868661454,0.7857751277683135
004925.OF,004925.OF,903.5737816,43.94903196,50.39743432,95.00247372,25.14230394,8.96477605,3.91632188,3.50693177,76.04461261,44.63182302,5.42147841,0.24318569,0.747018739,0.780664395,0.885860307,0.211243612,0.151192504,0.169505963,0.20528109,0.829642249,0.841567291,0.329216354,44,47.19,51.0,0.5379046,0.540459966,0.559199319,2.256032633,0.766183986,-14.688586262129663,0.20017035775127767
004926.OF,004926.OF,5760.353422,26.41020263,4.85566878,21.80162628,28.39996594,15.1305211,7.22983043,5.24298562,62.08093019,35.54888102,5.10983305,0.939948893,0.201873935,0.057921635,0.131175468,0.299403748,0.509369676,0.666524702,0.457836457,0.471465077,0.463798978,0.298551959,21,64.57,34.13,0.065374787,0.894378194,0.202938671,0.685381623,0.210817717,-34.30501441968192,0.09454855195911414
004932.OF,004932.OF,3056.404492,16.99627696,11.97723187,3.05539992,8.07682906,6.74212031,2.11184857,1.14086981,23.48300255,25.1041739,1.13639091,0.758517888,0.038330494,0.149914821,0.008943782,0.036626917,0.090289608,0.05451448,0.041737649,0.074105622,0.117120954,0.042163543,28,33.66,21.92,0.180792164,0.240630324,0.066439523,1.12200891,0.419080068,-7.57231232682457,0.3126064735945486
004934.OF,004934.OF,2026.598742,33.61534862,53.20752914,53.32997988,31.59140225,12.95817559,5.93407475,4.99661755,62.32803536,39.73740556,6.29213705,0.580919932,0.408432709,0.807921635,0.476149915,0.410136286,0.365843271,0.434412266,0.42120954,0.47572402,0.667802385,0.420783646,49,42.96,39.12,0.623935264,0.439948893,0.307069847,1.636793551,0.614565588,8.611531345164737,0.7802385008517888
004935.OF,004935.OF,2557.901902,47.03429728,32.10568126,84.48565601,39.32649421,6.16431295,9.4190253,8.36929844,68.49956866,29.40956777,10.4739928,0.679727428,0.810902896,0.494463373,0.816439523,0.718483816,0.078364566,0.92120954,0.909710392,0.646081772,0.197189097,0.80451448,18,63.19,59.42,0.037691652,0.880749574,0.721890971,1.65144293,0.618398637,-8.146080960847979,0.2985519591141397
004936.OF,004936.OF,895.9510521,31.53663296,27.14835086,49.73029656,25.75193142,11.10857533,3.84580046,3.37815549,22.77928135,32.57721975,5.8027972,0.241056218,0.343270869,0.390971039,0.428875639,0.22955707,0.25,0.163969336,0.192930153,0.070698467,0.316439523,0.370102215,18,51.13,37.1,0.037691652,0.655451448,0.267035775,0.967556813,0.346678024,-1.9784441329751656,0.4488926746166951
004942.OF,004942.OF,5609.43317,20.33609559,6.94163448,21.78250315,30.35062697,17.65979856,10.22593566,6.92498463,81.64043266,53.98755897,5.67403539,0.935689949,0.074957411,0.09241908,0.13032368,0.362010221,0.681856899,0.95528109,0.750425894,0.942504259,0.964650767,0.355195911,21,84.4,60.99,0.065374787,0.996592845,0.744463373,1.170401973,0.442078365,-12.53817760780552,0.22402044293015333
004944.OF,004944.OF,3341.932713,32.9207388,27.38228214,44.89047183,32.64992441,18.58276985,6.83462212,5.35165105,57.18218062,43.81561459,6.82114275,0.792163543,0.386712095,0.395229983,0.364139693,0.445911414,0.74318569,0.598381601,0.476149915,0.368824532,0.82197615,0.47274276,479,21.75,33.51,0.997870528,0.100085179,0.190587734,1.159844217,0.436541738,-10.795055065571791,0.24701873935264054
004951.OF,004951.OF,3427.663692,23.49536789,28.20563549,32.44953461,28.31500482,20.78632063,8.65016395,5.80837049,61.03313676,53.93391588,6.00534817,0.804088586,0.141396934,0.413543441,0.221465077,0.296848382,0.862436116,0.859454855,0.562180579,0.44846678,0.964224872,0.388841567,94,27.3,33.64,0.90758092,0.154173765,0.192930153,1.16693414,0.439522998,-13.419908487723221,0.21124361158432708
004958.OF,004958.OF,764.3078359,34.20723894,53.32227377,78.34026974,28.99401157,11.38682036,5.47355719,4.64392028,56.72747472,43.39627442,5.75665207,0.189097104,0.429301533,0.808773424,0.764906303,0.319846678,0.269591141,0.373083475,0.364139693,0.361158433,0.811754685,0.364991482,64,30.53,34.59,0.795570698,0.19548552,0.212521295,1.283412849,0.485519591,-2.1311811021147133,0.4399488926746167
004959.OF,004959.OF,910.1400984,35.29702776,52.05517189,68.28706508,26.46018607,10.17121642,4.89028436,4.01755174,50.79246935,39.55313287,5.25967921,0.245741056,0.471039182,0.795996593,0.656303237,0.249574106,0.200170358,0.2879046,0.268739353,0.268313458,0.660136286,0.310902896,62,31.93,29.02,0.781516184,0.214224872,0.132453152,0.948975913,0.33560477,-2.45806682555914,0.4233390119250426
004982.OF,004982.OF,1442.218848,26.16632507,4.33589907,5.08734336,5.19105019,1.9563583,0.73901523,0.64322155,10.42151309,5.77253989,0.46630561,0.438245315,0.19548552,0.053662692,0.017887564,0.018739353,0.020868825,0.015758092,0.020017036,0.020017036,0.009795571,0.016183986,7,13.1,10.03,0.007453152,0.035775128,0.016183986,2.164639916,0.744889267,3.3496230695951,0.645655877342419
004986.OF,004986.OF,3448.85024,59.11564144,22.41844142,57.78731174,60.79621892,22.62051278,10.46218199,9.81903144,85.71904222,32.36270323,13.11411784,0.807069847,0.95229983,0.303662692,0.532367973,0.998296422,0.925894378,0.964224872,0.97274276,0.988500852,0.307495741,0.936115843,26,83.22,87.63,0.137989779,0.995315162,0.967206133,0.646108681,0.194633731,-20.749390596719127,0.151618398637138
004987.OF,004987.OF,1296.735701,46.16419329,8.77644829,37.98461818,53.07173967,20.56695096,10.28573852,10.07400532,80.21960859,31.64449706,9.58855317,0.3939523,0.795144804,0.117546848,0.285775128,0.970187394,0.85306644,0.958262351,0.978279387,0.920357751,0.278109029,0.742333901,17,71.08,89.04,0.031516184,0.954003407,0.972316865,1.589742345,0.596252129,-34.473493225092405,0.09412265758091994
004995.OF,004995.OF,2530.197788,39.37000309,23.86323982,56.49759523,47.61627945,20.12589931,11.03581256,10.00423018,74.58375716,34.53267674,11.11151506,0.676320273,0.603918228,0.332197615,0.518739353,0.905025554,0.832197615,0.977427598,0.977001704,0.79770017,0.410988075,0.840289608,32,48.17,72.76,0.276405451,0.574105622,0.877342419,1.527645271,0.573679727,-5.162572496190446,0.3649914821124361
004997.OF,004997.OF,711.9329408,48.50381314,42.20302336,58.36365635,22.48473838,9.6797578,4.78417083,4.60831235,66.48322643,40.91652354,6.76153846,0.168228279,0.833475298,0.675894378,0.538330494,0.165672913,0.181005111,0.271720613,0.360732538,0.588160136,0.721465077,0.468057922,34,49.86,72.78,0.327938671,0.620528109,0.878194208,1.490546048,0.557069847,-13.529770191977326,0.20868824531516184
005000.OF,005000.OF,2090.752803,32.80969189,27.78345277,48.35182039,34.43048827,20.09786861,7.99329868,6.15548221,59.5002931,48.60013264,7.73102679,0.593696763,0.382879046,0.401192504,0.410562181,0.516183986,0.830494037,0.79088586,0.627342419,0.416098807,0.919505963,0.56516184,106,18.61,36.41,0.921635434,0.072402044,0.252555366,1.648430792,0.617972743,-7.566806147115457,0.31303236797274275
005001.OF,005001.OF,1120.308074,21.16282824,13.46319887,28.31349398,29.14381332,11.36259835,4.75315484,3.59354157,58.80314539,41.56593081,4.20855753,0.333475298,0.089437819,0.163969336,0.181005111,0.322402044,0.26746167,0.269165247,0.21592845,0.404599659,0.753407155,0.219761499,45,50.25,44.63,0.557282794,0.631601363,0.418654174,1.082923543,0.402470187,6.566859965293045,0.74190800681431
005004.OF,005004.OF,3505.071702,43.18080575,56.26298614,38.38860041,52.85683547,22.25311915,9.3202451,8.91452202,77.86527561,27.74809488,8.94541839,0.813884157,0.733390119,0.833049404,0.289182283,0.967632027,0.915672913,0.910988075,0.939948893,0.873935264,0.15758092,0.690374787,40,56.57,78.65,0.463586031,0.776831346,0.916098807,1.190246694,0.451448041,-2.354268131241704,0.4293015332197615
005005.OF,005005.OF,2397.214824,37.53718902,54.37263505,60.87380577,44.95853189,16.05846032,7.09911001,6.46889969,67.44678851,26.29321838,10.37837303,0.656303237,0.54471891,0.818568995,0.569420784,0.857751278,0.577086882,0.646081772,0.683560477,0.617972743,0.135434412,0.800681431,32,44.39,56.65,0.276405451,0.474020443,0.681431005,1.997893287,0.709965928,6.4811856290100245,0.7393526405451448
005009.OF,005009.OF,2078.088688,41.75771206,76.63055522,60.99701268,36.13365066,15.54028222,7.97352411,7.79167922,81.26340977,41.98384285,8.88795561,0.590289608,0.690374787,0.943781942,0.571124361,0.589863714,0.536201022,0.786201022,0.85988075,0.936541738,0.768313458,0.686541738,30,63.11,56.4,0.227214651,0.878620102,0.675255537,3.077137239,0.875212947,-2.166262526583397,0.4386712095400341
005021.OF,005021.OF,1796.502109,39.47259485,45.96838774,71.06895216,37.56011289,17.32450709,6.9834098,6.36352788,66.56670268,37.36281644,9.19677157,0.522998296,0.607325383,0.734667802,0.692078365,0.656303237,0.662265758,0.624787053,0.666950596,0.591141397,0.56132879,0.713373083,170,24.04,42.11,0.974020443,0.122657581,0.366056218,1.493574486,0.559625213,-5.060015393166002,0.36839863713798976
005027.OF,005027.OF,3863.448009,41.66514583,24.53607754,54.71904377,23.61883967,11.82675837,2.90265457,2.07466623,12.46798856,43.80789208,6.49356841,0.845826235,0.685689949,0.347529813,0.494463373,0.186115843,0.300255537,0.095826235,0.085178876,0.024701874,0.821550256,0.442078365,20,49.25,38.02,0.054940375,0.604344123,0.281942078,2.835823633,0.844974446,-1.1733280734669722,0.477427597955707
005028.OF,005028.OF,1079.441591,37.05390197,28.58098959,69.88075561,34.89171569,13.85683302,8.25584843,7.60861356,84.17581672,41.29512502,10.6612417,0.316865417,0.525553663,0.420357751,0.677172061,0.538330494,0.425468484,0.819420784,0.836882453,0.975298126,0.744889267,0.818568995,41,48.06,41.71,0.48253833,0.569846678,0.357325383,1.984284099,0.705706985,18.172143136243513,0.895655877342419
