基金代码,基金代码,基金代码.1,总市值,一致预期PE,每股一致预期增速,静态pe,毛利率,净利率,roe,roic,经营现金流净额/净利润,资产负债率,静态pb,总市值排名,一致预期PE排名,每股一致预期增速排名,静态pe排名,毛利率排名,净利率排名,roe排名,roic排名,经营现金流净额/净利润排名,资产负债率排名,静态pb排名,股票个数,前十大股票占比,前三大行业占比,股票个数排名,前十大股票占比排名,前三大行业占比排名,换手率,换手率排名,交易效率,交易效率排名
006240.OF,006240.OF,006240.OF,1943.043048,64.91431094,24.32801999,84.11888919,44.44011681,6.04808879,7.59694978,7.5795254,75.2873273,23.77083622,11.03429574,0.30212766,0.803546099,0.177659574,0.769503546,0.823404255,0.054255319,0.462056738,0.618439716,0.671276596,0.10035461,0.659929078,24,57.74,87.54,0.096276596,0.727304965,0.923758865,1.179430587,0.54893617,27.91922369400108,0.8336879432624114
006243.OF,006243.OF,006243.OF,3750.530374,42.17523273,25.93382238,42.34672186,28.81049424,17.01610776,6.64358237,5.74268872,55.58380873,29.86378152,6.50518083,0.59822695,0.396099291,0.19964539,0.329078014,0.312765957,0.454255319,0.317021277,0.320921986,0.196453901,0.205319149,0.320212766,52,30.3,38.69,0.617375887,0.163829787,0.268085106,1.225009154,0.569503546,5.283474746997686,0.400354609929078
006250.OF,006250.OF,006250.OF,2358.247201,59.05541671,79.94659593,98.8143609,27.35633733,15.33447147,7.65297619,6.73556174,78.73444173,41.70548617,11.15910296,0.383687943,0.728723404,0.882269504,0.863475177,0.264184397,0.339361702,0.471276596,0.484751773,0.79858156,0.719858156,0.668439716,35,56.12,67.8,0.310460993,0.689007092,0.768439716,1.951733618,0.773049645,1.8091504585642681,0.2450354609929078
006251.OF,006251.OF,006251.OF,3740.068315,56.9427892,59.42503356,94.03563487,31.14531303,17.79933982,8.48995953,7.24722124,70.99227031,40.96277219,12.47502304,0.596808511,0.696808511,0.713829787,0.839716312,0.397163121,0.511347518,0.596808511,0.562056738,0.513120567,0.693971631,0.755319149,27,55.63,60.48,0.140425532,0.676595745,0.671985816,2.68096849,0.871985816,3.7834292151639572,0.3421985815602837
006252.OF,006252.OF,006252.OF,3634.764849,43.04108327,39.37473512,29.30919233,40.83459109,20.92698237,9.46644706,8.38143718,78.30683674,39.37768476,10.68080669,0.583687943,0.413829787,0.426595745,0.187588652,0.734751773,0.705319149,0.710638298,0.721631206,0.782978723,0.617730496,0.629787234,49,44.31,39.87,0.573404255,0.399113475,0.292907801,1.147559702,0.536524823,18.689392179440613,0.7322695035460993
006257.OF,006257.OF,006257.OF,1371.918944,52.88580456,102.0877918,80.72975221,30.43580845,15.03004285,8.05659058,6.92710952,74.71603159,40.50544454,9.3389785,0.190070922,0.621985816,0.94822695,0.741843972,0.366666667,0.317021277,0.533687943,0.518439716,0.653900709,0.674822695,0.521276596,291,24.66,65.78,0.987056738,0.12251773,0.747163121,1.42424194,0.640425532,2.5845257372493897,0.28191489361702127
006259.OF,006259.OF,006259.OF,4218.792279,43.40274948,35.94576946,52.3114048,30.07805861,18.72010693,8.91968793,6.95739956,72.91968677,39.8474035,8.07031491,0.659219858,0.421631206,0.362765957,0.445035461,0.355319149,0.570921986,0.64751773,0.522340426,0.595744681,0.641489362,0.423758865,75,34.12,29.18,0.829787234,0.20035461,0.118439716,2.418460236,0.844680851,2.6987665055825216,0.2875886524822695
006265.OF,006265.OF,006265.OF,931.8489777,43.88688522,128.4254029,81.42674196,29.94131455,16.9094894,8.27436272,7.6688298,81.79249534,38.94206084,8.26310935,0.121276596,0.435815603,0.980851064,0.74822695,0.35248227,0.44787234,0.564893617,0.634751773,0.874468085,0.591843972,0.439716312,52,41.25,68.51,0.617375887,0.323049645,0.775177305,5.985466022,0.987943262,-1.535757285433305,0.1375886524822695
006266.OF,006266.OF,006266.OF,3001.749053,76.46892534,50.8450242,108.5197594,36.6466253,19.07857648,7.26909736,6.92057086,74.65115675,35.12527515,13.74530265,0.494680851,0.89751773,0.606382979,0.911347518,0.617021277,0.593971631,0.411347518,0.517730496,0.65106383,0.396453901,0.814893617,25,55.91,51.4,0.109751773,0.684042553,0.515602837,1.352876763,0.616666667,16.34592224125591,0.6900709219858157
006267.OF,006267.OF,006267.OF,1787.940942,75.00330348,62.95190047,160.3348844,47.93531432,14.42042534,5.71005575,5.3221193,52.17392876,35.73830408,12.32833713,0.265602837,0.889007092,0.75106383,0.982624113,0.879787234,0.278368794,0.202836879,0.263475177,0.163829787,0.427304965,0.746808511,41,53.6,62.96,0.430673759,0.634751773,0.707446809,0.270282971,0.063829787,89.64538938711016,0.9769503546099291
006270.OF,006270.OF,006270.OF,3740.314521,53.59862693,57.23362159,63.45490386,41.4172459,23.84354028,7.78427849,6.68599303,78.84857639,42.34761971,11.02620231,0.597163121,0.636170213,0.688652482,0.572695035,0.75141844,0.839007092,0.490425532,0.477659574,0.803900709,0.737588652,0.658156028,33,71.27,65.61,0.266666667,0.922695035,0.745035461,1.219994628,0.566312057,-4.617681373921592,0.08014184397163121
006274.OF,006274.OF,006274.OF,267.1148633,35.82691952,38.73885335,42.92705183,48.99433055,19.25193562,5.93266227,5.37924352,65.34632339,19.99031994,5.71610522,0.015602837,0.267730496,0.417730496,0.337943262,0.891843972,0.605673759,0.228723404,0.270567376,0.353900709,0.075531915,0.272695035,15,59.46,70.58,0.012765957,0.756028369,0.80248227,4.998272691,0.974822695,4.465260468919061,0.37127659574468086
006277.OF,006277.OF,006277.OF,4212.321234,46.21126786,21.3384129,36.98063794,27.21777941,15.35121352,7.84703438,7.29020063,50.07970226,23.61084983,9.57280756,0.657801418,0.487234043,0.139007092,0.263120567,0.258510638,0.340070922,0.50106383,0.572695035,0.15177305,0.09858156,0.540780142,40,35.02,34.38,0.410460993,0.210283688,0.191843972,0.941702374,0.435460993,15.457722399242884,0.676950354609929
006279.OF,006279.OF,006279.OF,2376.476205,39.44918255,34.83541908,34.68503208,33.58867796,16.74225206,8.44410739,7.40488247,67.61620301,31.19748499,9.19263237,0.386879433,0.338297872,0.345035461,0.235106383,0.503191489,0.437943262,0.591843972,0.589361702,0.411702128,0.242553191,0.513475177,122,17.52,41.12,0.924822695,0.071631206,0.319858156,5.231411667,0.978723404,1.4322552949263057,0.22943262411347518
006281.OF,006281.OF,006281.OF,1254.140406,68.00723903,93.51881078,122.050126,31.24539181,12.59206233,5.88349695,5.75287803,74.72996348,36.66509509,11.96707228,0.169503546,0.835815603,0.929078014,0.944326241,0.402836879,0.193971631,0.219858156,0.321985816,0.654609929,0.471631206,0.721276596,55,58.36,50.67,0.663475177,0.739007092,0.500886525,2.918577375,0.894680851,5.537451951226751,0.4067375886524823
006299.OF,006299.OF,006299.OF,2246.927433,64.47306638,68.48755398,100.0013091,39.83692251,16.98694567,11.08136326,10.55204316,77.71798179,35.06968551,14.02614625,0.356737589,0.8,0.808865248,0.871276596,0.708156028,0.45212766,0.842198582,0.887588652,0.759574468,0.394680851,0.828368794,61,45.68,38.47,0.732624113,0.435815603,0.264539007,3.174702168,0.914184397,10.93723899205149,0.573758865248227
006302.OF,006302.OF,006302.OF,8480.289733,49.89415774,20.61047037,44.76395317,31.71920802,18.91589341,7.84760397,6.7927601,59.38857287,27.69331178,8.6169588,0.926595745,0.564184397,0.132624113,0.358865248,0.425177305,0.585106383,0.50141844,0.492907801,0.244326241,0.162411348,0.465248227,45,51.5,48.42,0.511170213,0.582978723,0.454609929,1.142852124,0.535106383,10.833324854546099,0.5705673758865248
006314.OF,006314.OF,006314.OF,2085.361256,50.83388651,122.8337411,68.9353741,36.02983197,16.64500089,8.46991604,7.26376346,71.43487871,44.96359208,10.74943748,0.327659574,0.584042553,0.976241135,0.636524823,0.591843972,0.431205674,0.594680851,0.566666667,0.529787234,0.814539007,0.634397163,59,49.73,50.5,0.711347518,0.535815603,0.496099291,1.176653094,0.54751773,11.310384307713385,0.5819148936170213
006323.OF,006323.OF,006323.OF,593.0377257,28.22749144,42.25685517,17.09865959,22.06666619,15.35768336,5.80866201,4.55073514,60.10737626,43.50584675,3.54570737,0.066666667,0.130141844,0.468439716,0.09822695,0.141843972,0.341134752,0.211702128,0.191134752,0.255673759,0.776950355,0.14858156,31,44.57,35.44,0.220212766,0.408687943,0.210992908,2.75437221,0.879078014,-1.7253022931131012,0.1326241134751773
006336.OF,006336.OF,006336.OF,6853.12322,47.41517792,32.48526605,49.22874015,35.36362634,17.54423922,8.95868078,7.57233341,74.93513441,42.69050877,10.33899668,0.869858156,0.508865248,0.30248227,0.406382979,0.568085106,0.496453901,0.653546099,0.617375887,0.662411348,0.74822695,0.605673759,63,29.78,42.87,0.750531915,0.157269504,0.356382979,0.683276369,0.290780142,24.72834581522019,0.8060283687943263
006345.OF,006345.OF,006345.OF,11830.13535,45.81541716,18.66151999,58.99715637,48.12011722,25.60236032,10.20438023,9.88909534,85.448924,30.42665987,9.67368072,0.978368794,0.477659574,0.113120567,0.523049645,0.882978723,0.891489362,0.785460993,0.84929078,0.927304965,0.220921986,0.55106383,21,74.26,72.7,0.054964539,0.946808511,0.821985816,0.427071148,0.132624113,37.77285884458765,0.8900709219858156
006346.OF,006346.OF,006346.OF,1183.138793,35.3631361,67.55312854,44.53318228,33.60350202,20.38504623,12.8228577,9.9673599,75.669873,41.09657367,9.5418489,0.160992908,0.258865248,0.797163121,0.357092199,0.503900709,0.670921986,0.913475177,0.855319149,0.681560284,0.70035461,0.538652482,167,17.64,28.75,0.956382979,0.073049645,0.114007092,6.623448444,0.993617021,2.70607213923986,0.2886524822695035
006348.OF,006348.OF,006348.OF,2587.312627,61.15363854,49.9159032,99.78883059,36.35683077,19.60122461,7.81395415,7.35913708,72.10328697,36.9155283,12.47551936,0.426595745,0.755319149,0.593262411,0.869858156,0.602836879,0.626950355,0.495744681,0.582978723,0.558156028,0.483687943,0.755673759,72,50.83,59.44,0.811170213,0.565248227,0.652836879,2.667030976,0.870567376,4.518792398157734,0.374113475177305
006354.OF,006354.OF,006354.OF,4297.572411,53.56798069,35.01097681,48.36266477,25.55685299,11.9737543,4.49914168,4.53609326,38.25289593,21.1034428,6.54575053,0.666312057,0.635106383,0.34822695,0.39858156,0.214893617,0.167021277,0.117375887,0.189716312,0.09751773,0.079432624,0.322695035,23,41.13,42.06,0.081560284,0.319858156,0.340425532,1.090039622,0.512765957,1.351274440187276,0.22659574468085106
006364.OF,006364.OF,006364.OF,4459.350897,48.9507827,29.56778708,66.51051325,41.81240011,17.61286334,11.26952961,9.84725124,82.88990768,40.37114603,10.87377161,0.683687943,0.546453901,0.24964539,0.603191489,0.762765957,0.50141844,0.85177305,0.846099291,0.894680851,0.667730496,0.642553191,39,46.91,57.5,0.390602837,0.463120567,0.625886525,2.557433977,0.861347518,7.426745832273738,0.47198581560283687
006366.OF,006366.OF,006366.OF,2524.638532,74.37290518,38.32513535,99.15746292,45.50429228,20.78562438,7.8995083,7.62215995,64.55661949,35.93372807,16.68951563,0.413475177,0.882978723,0.408156028,0.865602837,0.843971631,0.69822695,0.511347518,0.626950355,0.334397163,0.435815603,0.906028369,41,56.67,72.79,0.430673759,0.69893617,0.823404255,0.594123313,0.236170213,35.244473498719614,0.8812056737588653
006369.OF,006369.OF,006369.OF,1609.795012,27.07911906,35.64545332,36.437654,32.37068731,14.36109256,7.23494088,6.56989894,71.20180411,37.95270936,5.63034544,0.229432624,0.118794326,0.358510638,0.256382979,0.45177305,0.275531915,0.406382979,0.459929078,0.519503546,0.538297872,0.268085106,31,56.47,45.24,0.220212766,0.694680851,0.40248227,0.359484914,0.10106383,-10.842392318026453,0.035815602836879436
006371.OF,006371.OF,006371.OF,2785.992872,76.69364109,59.99555178,127.132391,39.13865581,18.09741656,9.44118391,8.98421435,78.74849264,34.4743962,16.62298468,0.457092199,0.89787234,0.720212766,0.955673759,0.691489362,0.530496454,0.707801418,0.778368794,0.79929078,0.366666667,0.905319149,44,44.01,45.98,0.490602837,0.391489362,0.413475177,1.841613069,0.74929078,9.62672403797977,0.5393617021276595
006377.OF,006377.OF,006377.OF,1573.046749,29.0671015,68.13278774,39.58453001,30.50965754,7.71569676,7.69635365,6.45656558,74.0028802,38.24337102,6.15021084,0.222695035,0.142907801,0.804964539,0.293262411,0.368794326,0.075177305,0.475177305,0.442907801,0.628368794,0.552836879,0.29964539,47,41.86,42.9,0.541666667,0.336879433,0.357624113,3.69476394,0.942907801,3.5969936146989676,0.3312056737588652
006385.OF,006385.OF,006385.OF,5765.849867,47.81849249,30.60935558,57.90494843,34.94856185,19.66669658,8.39337646,7.63322552,71.84079713,36.81734506,9.63307888,0.80212766,0.519503546,0.269858156,0.506737589,0.554609929,0.629787234,0.586524823,0.629432624,0.546099291,0.478368794,0.546808511,50,49.71,39.03,0.588829787,0.534397163,0.275531915,1.823503881,0.746453901,4.124376234327302,0.35709219858156027
006392.OF,006392.OF,006392.OF,2324.864872,49.021038,49.37156423,71.31275903,32.44121954,16.58041395,6.74912228,6.50198268,64.57342547,35.52376118,8.5353325,0.375531915,0.54787234,0.586524823,0.659574468,0.455673759,0.426595745,0.335460993,0.44858156,0.335106383,0.414539007,0.458510638,45,39.97,40.63,0.511170213,0.292198582,0.312056738,1.610484867,0.696099291,14.860678576000552,0.6666666666666666
006396.OF,006396.OF,006396.OF,6787.109003,48.67444122,36.00088872,66.15544228,33.23993735,12.56170117,7.5477476,7.28241972,74.86110698,33.5608038,7.78544952,0.867198582,0.538475177,0.364361702,0.598758865,0.484929078,0.192021277,0.454078014,0.571099291,0.658687943,0.32641844,0.403014184,142,50.55,55.28,0.939007092,0.558333333,0.589184397,1.490979489,0.662943262,20.77152324930474,0.7645390070921986
006397.OF,006397.OF,006397.OF,4471.885576,66.58904837,29.0942944,86.56435679,54.47104805,26.56386933,17.72329994,15.3686111,86.34134254,33.66366193,24.26106519,0.685283688,0.82251773,0.240602837,0.792375887,0.934929078,0.906560284,0.978546099,0.97641844,0.931028369,0.330319149,0.979964539,23,70.61,80.6,0.081560284,0.915957447,0.889893617,0.416701338,0.12641844,64.91785574732184,0.9563829787234043
006401.OF,006401.OF,006401.OF,653.4962898,51.49780831,98.78548049,53.97877349,35.4968356,18.15451608,9.885754,7.86992387,67.41002819,27.5840604,8.15171654,0.077304965,0.597163121,0.939716312,0.462056738,0.572340426,0.536524823,0.754255319,0.664539007,0.405319149,0.160283688,0.430496454,31,30.62,39.18,0.220212766,0.167021277,0.278014184,1.406019631,0.631560284,15.764948021554332,0.6808510638297872
006408.OF,006408.OF,006408.OF,7971.585761,54.63930509,29.71567068,81.51889333,54.01898767,23.93514472,15.42316195,14.55511201,87.86056442,36.45519033,14.72703217,0.914893617,0.656382979,0.25177305,0.75,0.932269504,0.843262411,0.959219858,0.970921986,0.937588652,0.462765957,0.85248227,43,63.59,77.7,0.467907801,0.831914894,0.867375887,0.752797018,0.328014184,46.07728803463459,0.9195035460992907
006419.OF,006419.OF,006419.OF,3685.506031,58.7109721,37.4331412,76.880024,35.34669179,20.69512933,9.92222767,8.69876962,68.81760115,40.05486734,13.19685519,0.590425532,0.724113475,0.392553191,0.710992908,0.567021277,0.690070922,0.758156028,0.753900709,0.444326241,0.65106383,0.793262411,47,34.61,42.09,0.541666667,0.204964539,0.341489362,3.543344148,0.935106383,-0.45539196662869574,0.16631205673758864
006424.OF,006424.OF,006424.OF,3923.999735,75.92671641,51.2757666,89.32496677,38.18416849,17.7394097,6.82499957,6.56106805,66.98546651,36.42768038,11.50605599,0.622340426,0.894680851,0.614893617,0.811702128,0.662411348,0.507801418,0.343971631,0.458510638,0.392198582,0.459574468,0.692907801,40,72.41,65.99,0.410460993,0.932978723,0.75,3.838816704,0.94751773,5.4128513451420055,0.4031914893617021
006429.OF,006429.OF,006429.OF,2305.620372,31.97103435,17.7556962,34.61403232,25.9596628,12.17806924,6.91445387,5.24487136,66.22238125,47.18362719,4.90688598,0.372695035,0.196099291,0.104255319,0.234397163,0.227304965,0.175177305,0.357446809,0.253191489,0.372695035,0.860283688,0.226595745,79,52.01,32.54,0.846985816,0.594326241,0.156737589,1.267339844,0.584751773,7.569694928647725,0.4769503546099291
006430.OF,006430.OF,006430.OF,726.8099412,68.95539817,58.87974595,83.11876055,39.13495769,17.93320665,8.72748466,8.49262707,70.02815822,27.78989775,12.86916936,0.086879433,0.845390071,0.707801418,0.764184397,0.691134752,0.518794326,0.625531915,0.735460993,0.477304965,0.163829787,0.780496454,78,40.67,49.16,0.842375887,0.307978723,0.470212766,4.529382788,0.963829787,1.4990716743987413,0.2322695035460993
006435.OF,006435.OF,006435.OF,1660.638545,46.89520965,55.44299048,89.70840835,29.66481216,14.8900971,5.49889808,5.02402763,61.80122674,39.36675346,7.66409899,0.239007092,0.49787234,0.668794326,0.813475177,0.340425532,0.310638298,0.181914894,0.231205674,0.281205674,0.615957447,0.397163121,45,45.24,58.12,0.511170213,0.424822695,0.635106383,0.482831613,0.169148936,24.45225836942039,0.8024822695035461
006449.OF,006449.OF,006449.OF,3539.993363,52.23962634,51.66415404,64.34342388,35.66012453,20.66153554,11.43995188,9.40371821,71.42023076,38.65266339,15.00851387,0.568085106,0.610638298,0.619503546,0.580851064,0.577659574,0.686879433,0.861347518,0.819148936,0.529432624,0.573404255,0.862765957,58,29.79,43.76,0.70070922,0.157801418,0.374468085,1.708169448,0.722340426,2.569401926219207,0.2801418439716312
006457.OF,006457.OF,006457.OF,5243.877673,34.30887044,8.7961441,13.53567061,10.64737802,7.4490428,3.01113499,2.15437154,20.46257348,15.94844397,2.69684784,0.759574468,0.237943262,0.042907801,0.073404255,0.059929078,0.071985816,0.066312057,0.067730496,0.05,0.058510638,0.110992908,192,10.13,11.96,0.964184397,0.028368794,0.039716312,0.200137543,0.040425532,28.21273253064769,0.8365248226950355
006477.OF,006477.OF,006477.OF,6673.865598,43.13586192,7.60170821,10.54511536,19.60586017,20.65151495,4.85832076,3.22429815,68.72645038,40.48490041,0.63059984,0.860638298,0.417021277,0.031914894,0.04858156,0.113120567,0.685815603,0.137234043,0.09822695,0.440780142,0.674113475,0.017021277,26,43.59,59.84,0.124822695,0.386170213,0.660638298,0.232215817,0.05212766,36.6637916830618,0.8858156028368794
006478.OF,006478.OF,006478.OF,3569.741062,51.82964058,47.0786349,79.27571661,32.23217062,16.74738847,8.25363424,7.33075443,84.53809179,43.26071104,11.28652858,0.573049645,0.603546099,0.55106383,0.728723404,0.446453901,0.438652482,0.561702128,0.578368794,0.915602837,0.769148936,0.675886525,67,55.65,65.61,0.783865248,0.676950355,0.745035461,2.150504828,0.806737589,2.362263387580733,0.26879432624113475
006502.OF,006502.OF,006502.OF,2835.317151,36.85337585,61.36400577,47.36979462,31.71841525,18.01223392,7.95672072,6.68209332,76.7037464,27.16780479,6.17505705,0.467730496,0.284397163,0.737234043,0.389716312,0.424822695,0.523404255,0.521276596,0.476241135,0.725177305,0.14929078,0.30177305,30,64.84,57.38,0.196808511,0.85070922,0.625177305,0.915470521,0.420921986,17.30527584077172,0.7063829787234043
006511.OF,006511.OF,006511.OF,1887.83775,34.19724497,52.40247782,49.66193566,28.50428718,14.54149547,6.70518863,5.05266022,46.926245,39.46972943,6.08754067,0.285106383,0.234397163,0.630141844,0.412411348,0.30106383,0.285815603,0.328368794,0.234397163,0.130496454,0.623404255,0.294326241,67,42.8,37.13,0.783865248,0.360283688,0.242198582,0.820010691,0.368794326,6.6622037370485945,0.44645390070921986
006522.OF,006522.OF,006522.OF,931.8916385,33.18937775,102.2032233,50.99067546,32.2546349,15.57744635,10.90561074,8.40139866,83.30562473,38.42837661,6.46492654,0.121631206,0.214539007,0.94893617,0.430851064,0.447163121,0.353900709,0.830141844,0.724468085,0.90248227,0.561702128,0.317375887,37,47.32,71.53,0.348758865,0.473758865,0.811702128,1.721296708,0.726241135,4.048018007363784,0.3524822695035461
006526.OF,006526.OF,006526.OF,3909.541871,52.62826608,42.19289935,75.73645533,42.11970221,21.75764977,10.34735215,9.47914814,79.13703272,36.58618136,12.50975893,0.619148936,0.618439716,0.466666667,0.70212766,0.769858156,0.747163121,0.795744681,0.825531915,0.809574468,0.466666667,0.758156028,69,53.01,63.66,0.795567376,0.619503546,0.715957447,1.736249227,0.730496454,4.26670765625055,0.36312056737588655
006527.OF,006527.OF,006527.OF,1294.826048,29.80195636,59.65220644,35.59580902,27.44180463,15.65941992,7.6481462,6.4453299,68.24562735,36.22220302,5.87576716,0.176241135,0.156028369,0.716666667,0.24893617,0.268085106,0.360638298,0.470921986,0.441134752,0.429787234,0.45106383,0.282269504,49,34.75,37.26,0.573404255,0.207446809,0.244858156,1.292456786,0.595744681,8.448666259701158,0.5060283687943262
006529.OF,006529.OF,006529.OF,6363.244877,37.60218284,40.24252202,22.35952911,25.25224353,11.30808418,5.91412806,5.00177452,51.46226371,38.04123106,3.50616017,0.840070922,0.30212766,0.438297872,0.132269504,0.206028369,0.14751773,0.224468085,0.229787234,0.159574468,0.543617021,0.146808511,59,38.3,42.9,0.711347518,0.260638298,0.357624113,0.850030904,0.380496454,16.488172764128112,0.6932624113475178
006533.OF,006533.OF,006533.OF,2330.617841,35.64479168,72.84883923,47.97742687,29.23152586,14.08612896,7.32222963,6.4001109,76.13250282,41.23053692,5.87399882,0.376950355,0.263829787,0.843617021,0.395390071,0.327304965,0.260638298,0.419148936,0.430141844,0.70141844,0.704609929,0.281914894,40,50.18,47.56,0.410460993,0.54964539,0.437056738,0.864726896,0.389007092,-8.950999599762651,0.047872340425531915
006537.OF,006537.OF,006537.OF,10215.89519,45.0,0.0,57.55475184,38.47622638,12.96363703,5.71352117,-1.85182958,74.74653888,39.33358408,0.0,0.958156028,0.457092199,0.000531915,0.50212766,0.670921986,0.211347518,0.203546099,0.00035461,0.655319149,0.614539007,0.003368794,15,76.03,92.24,0.012765957,0.959219858,0.945035461,4.251756944,0.961347518,7.363505892353757,0.46879432624113476
006538.OF,006538.OF,006538.OF,4081.011424,54.03095727,60.00000126,76.67870632,42.57916873,23.30893948,9.3859151,8.53271891,80.63855205,35.38209096,11.27481212,0.642198582,0.645390071,0.720567376,0.709219858,0.780141844,0.817730496,0.69893617,0.740070922,0.845744681,0.408510638,0.675177305,26,54.74,56.83,0.124822695,0.661702128,0.617021277,3.622351749,0.940780142,3.3841033641705565,0.31950354609929077
006539.OF,006539.OF,006539.OF,6597.258532,72.80055515,37.86814065,90.06454035,45.36090549,24.35622671,9.55832859,8.98707518,71.2547528,33.38154339,16.51712546,0.856914894,0.87287234,0.400531915,0.816134752,0.840602837,0.854078014,0.721808511,0.778900709,0.520390071,0.319326241,0.902304965,35,57.55,52.89,0.310460993,0.722163121,0.544148936,1.694583878,0.718262411,8.496132323052821,0.5081560283687944
006540.OF,006540.OF,006540.OF,4202.246317,59.44369981,44.2551595,80.51265155,33.48839715,15.75978474,8.24390794,7.58562663,69.4716447,36.62987454,11.81861278,0.655496454,0.733156028,0.501950355,0.738829787,0.498049645,0.367553191,0.560460993,0.620390071,0.462234043,0.469326241,0.710106383,65,40.21,36.07,0.766489362,0.29858156,0.222695035,0.564256685,0.220035461,18.714780189090714,0.7326241134751773
006541.OF,006541.OF,006541.OF,2493.920291,31.90396715,49.16631335,43.96211787,24.11164807,14.44631375,8.25431877,6.10891703,72.11899856,48.09516502,6.93148921,0.404787234,0.193794326,0.582446809,0.349113475,0.181737589,0.280319149,0.562234043,0.37641844,0.559397163,0.87251773,0.346985816,27,56.91,54.56,0.140425532,0.705496454,0.572163121,0.744794205,0.32358156,1.797555151493156,0.24397163120567375
006547.OF,006547.OF,006547.OF,6065.556622,18.61203131,20.52185061,16.31197363,13.44098781,16.94078419,5.35198741,2.43813606,44.86309011,45.48406228,2.77486755,0.826241135,0.036524823,0.131560284,0.091843972,0.075886525,0.45070922,0.170567376,0.076241135,0.121985816,0.828368794,0.113475177,38,42.43,36.53,0.370035461,0.350531915,0.231914894,0.642187108,0.265602837,9.618814739582096,0.5390070921985816
006551.OF,006551.OF,006551.OF,251.6827043,16.1030937,57.89351829,23.93366077,22.66554844,11.00085832,7.50346415,5.50724593,70.9682003,49.49130195,3.21162878,0.014184397,0.023758865,0.694326241,0.141134752,0.155673759,0.138652482,0.445744681,0.284751773,0.512411348,0.890780142,0.131560284,116,50.9,32.71,0.919326241,0.567021277,0.159929078,0.647112104,0.269858156,-10.078154866347548,0.04042553191489362
006556.OF,006556.OF,006556.OF,2513.629059,40.97212877,49.56172281,57.68040953,38.80398587,20.97441893,9.08832728,7.91636388,71.74784182,38.16797268,9.98205564,0.410283688,0.368794326,0.587943262,0.503546099,0.680496454,0.707446809,0.669148936,0.669503546,0.541489362,0.54893617,0.577659574,63,24.97,34.17,0.750531915,0.123758865,0.185460993,0.686549507,0.292553191,20.75198632398115,0.7634751773049645
006564.OF,006564.OF,006564.OF,4611.600081,36.03476827,56.79173461,42.70350562,29.75751914,19.0344457,9.74806245,7.24593508,78.01312045,45.91318813,8.24639906,0.69787234,0.272695035,0.682624113,0.333687943,0.343617021,0.592198582,0.741489362,0.561702128,0.769148936,0.839007092,0.438297872,38,43.83,35.76,0.370035461,0.389007092,0.216312057,0.996843709,0.460992908,-5.260506850427443,0.07163120567375887
006567.OF,006567.OF,006567.OF,882.4505261,13.7489993,34.39093739,9.7473407,20.16031052,10.26012875,6.13046308,4.94571775,69.23955081,42.82035118,1.73660158,0.112765957,0.014539007,0.335815603,0.041489362,0.117730496,0.120921986,0.25212766,0.224468085,0.453900709,0.75212766,0.056028369,29,56.5,45.91,0.176950355,0.695035461,0.411879433,0.346040529,0.094680851,-8.690934581249586,0.04964539007092199
006568.OF,006568.OF,006568.OF,4840.033513,70.71159304,34.62299235,94.94288313,43.90288163,25.41051461,11.11950436,10.20224438,74.88523549,33.78270395,17.28852927,0.723404255,0.859219858,0.341134752,0.844326241,0.811347518,0.885106383,0.844680851,0.868085106,0.660283688,0.337943262,0.917730496,49,51.15,57.92,0.573404255,0.571631206,0.632624113,3.322099012,0.922340426,5.61117891509731,0.4099290780141844
006573.OF,006573.OF,006573.OF,3247.214739,48.5668361,55.28284059,71.25391371,35.64910819,16.07593612,6.2821478,6.18104817,63.18621095,33.1672116,9.02506277,0.531205674,0.535106383,0.668085106,0.658865248,0.577304965,0.386879433,0.271276596,0.390070922,0.307801418,0.312411348,0.49964539,59,30.73,50.24,0.711347518,0.168794326,0.489716312,1.778988914,0.737588652,1.038685179799833,0.21631205673758866
006595.OF,006595.OF,006595.OF,8618.657812,47.83689517,10.10623427,51.66697554,37.11661388,19.16612018,6.56810562,5.45189325,69.32528881,41.11368556,1.56829134,0.929432624,0.519858156,0.054255319,0.439361702,0.635106383,0.60070922,0.307092199,0.277659574,0.458156028,0.70177305,0.046808511,27,53.52,74.07,0.140425532,0.633333333,0.836879433,2.40209996,0.841489362,10.327588244912173,0.5595744680851064
006601.OF,006601.OF,006601.OF,1903.637851,107.2542156,30.6297324,118.4784721,47.63179224,27.73241786,9.28323165,9.2305356,65.33080153,19.36041755,19.52265907,0.289361702,0.974113475,0.270212766,0.937234043,0.874822695,0.923404255,0.689361702,0.803900709,0.352836879,0.071276596,0.942907801,16,53.1,79.64,0.018439716,0.620744681,0.883333333,15.2203844,0.99893617,1.9835028851176715,0.2531914893617021
006603.OF,006603.OF,006603.OF,6003.489952,34.3178955,28.57061256,39.41324548,28.94252653,16.14827365,8.57535286,6.71941021,76.12522282,40.54126843,6.69410924,0.820567376,0.238297872,0.232269504,0.290425532,0.318439716,0.393262411,0.607446809,0.480851064,0.70070922,0.677659574,0.331914894,33,42.45,33.42,0.266666667,0.351595745,0.174113475,0.948256814,0.439716312,10.186296357054179,0.5556737588652483
